,BAS_ID,IntHH_RI,IntHH_R2_RI,IntHH_R3_RI,IntHH_R5_RI,IntTekl_RI,IntTekl_R2_RI,IntTekl_R3_RI,IntTekl_R5_RI
110,21410,228.59141185013124,3536.40988344255,2785.479459609404,2182.0988517086016,1599.9072130339575,1655.5729637136772,1477.9532993108662,1448.354483830719
111,21411,213.94922861321635,3158.983328430682,2461.0950760778837,1904.0923363235206,1491.0413063746619,1619.3085862356475,1363.0142584212815,1315.363999508779
112,21412,474.11262974364666,7626.738125212213,5993.682854150984,4693.7199420929555,3457.5606157733396,3412.2919494478274,3171.392447080887,3130.642241308259
113,21413,237.19218369184588,3968.972778709721,3041.086045753593,2327.8976708308146,1619.1488815555492,1804.9649313174787,1559.759238959978,1497.2899885546728
114,21414,336.62116367159757,4841.799485191842,3798.977077184683,2965.9809044186345,2269.239267376091,2435.4035054846063,2087.105600325254,2030.337687537569
115,21415,407.02851757984143,6352.914293783012,4887.305736261714,3766.6642105762458,2565.955691358084,2877.800826504322,2481.9889796062225,2393.9623305929786
116,21416,368.2458895292144,5644.5619513674665,4460.495370319065,3473.533334172944,2606.308114641375,2521.5844340093972,2372.5001782562213,2331.100259213158
117,21417,186.9602130846979,3090.6052657543037,2485.788856959718,1958.1441865608479,1732.7632211218286,1474.8033097357386,1436.7425803543338,1437.0539499513177
118,21418,387.538746317037,6664.4978472284765,5272.117078966571,4216.2822776763305,3058.146089884324,2905.9155655369923,2779.965678441876,2789.379654894982
119,21419,342.0674799976981,5783.019847004716,4559.326103840858,3567.6227292175035,2552.4832925590226,2644.7604932722097,2399.6420588449537,2352.480152865382
120,21420,378.4744558279063,6346.752369068456,5011.597617223763,3923.4206964627465,2855.6394968101054,2785.0127194903257,2640.1395537518883,2597.0478636381636
121,21421,300.1446945397947,5166.763046152578,4056.250126068836,3195.0039241839495,2215.2121933056874,2312.6974607779066,2108.169792596368,2068.6745002231223
122,21422,226.23390581523836,4444.177516605229,3451.848743890889,2669.6024892397218,1786.6905989196018,2000.2715922089633,1735.9027421883184,1681.7917223589375
123,21423,245.29550559871026,4675.676132571906,3709.2122342050075,2902.2520597229623,1967.3809135214894,1845.8831891598352,1851.3732775046108,1837.5379866044705
124,21424,451.70138524131994,7138.672855178703,5561.033160420564,4341.250335549992,3063.610044190732,3233.824529286148,2884.962845105848,2823.8877116053472
125,21425,349.8387065321392,5278.886865253975,4115.742323952011,3209.258542672092,2315.0890544522135,2395.2469040493834,2147.619316939044,2105.308452160641
126,21426,419.134585662095,7001.269987501607,5480.186938738249,4284.959554843779,2989.063775799021,3312.872849568755,2869.1539369890884,2785.984756094163
