intercept,BAS_AR,도로길이고려_전체통합도,도로길이고려_국부통합도_R3,기초구역평균_전체통합도,기초구역평균_국부통합도_R3,도로율,평균 도로 길이,아파트시세변화_차분평균,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 연면적 비율,근린생활시설 연면적 비율,단독주택 연면적 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말 비율,06 to 18 / 18 to 06,개별공시지가 변화 차분평균,점포밀도,(주거인구+직장인구)/유동인구,주거인구/직장인구,x,y,BAS_ID,open_11cluster
168.6649659,-16.26086799,0.005748684,0.00209647,-288.9926885,-27.02280839,0.06550146,0.043818844,-0.004957085,-1.56444463,-115.4184997,0.118817456,0.390148456,0.177897666,0.230375473,-0.002225081,-6.13E-07,3.47E-07,1.22E-07,2.630188752,3.623515154,-12.35967981,-3.391903698,6.149825018,-23.86123366,-0.002725246,-21.84411546,12.63583627,1.41E-05,0.000197857,5.087963223,-0.111495119,126.7377303,37.49913639,21349,1
168.5534601,-16.02185979,0.005358089,0.002065581,-289.8299127,-27.0990963,0.064105548,0.042880444,-0.00540705,-2.128771032,-115.6329909,0.118289749,0.384627637,0.108920547,0.274681409,-0.002441424,-6.03E-07,3.48E-07,1.62E-07,2.625779759,3.400318478,-12.63279196,-3.348219491,6.18098284,-23.87041416,-0.002372234,-21.89874833,12.57775118,1.34E-05,0.000197701,5.049742226,-0.112164916,126.7412584,37.49897506,21350,1
169.1357118,-15.6815581,0.00523836,0.002014664,-285.9210169,-26.72006798,0.065537545,0.043053118,-0.009147796,-1.977659378,-119.8168075,0.120491237,0.418713461,-0.002545883,0.140752105,-0.002162316,-6.97E-07,2.60E-07,-4.99E-09,4.149808901,6.381829455,-9.898627049,-2.519471728,6.161646538,-23.72878046,-0.001842809,-21.61158042,13.00969044,1.51E-05,0.000161738,8.473175204,-0.107613754,126.7338416,37.50545989,21351,1
168.9596958,-15.01529872,0.005651602,0.002063363,-287.061398,-26.84360981,0.063543559,0.04451349,-0.008791028,-1.328032904,-117.8984448,0.119871926,0.410832346,0.110795079,0.146894814,-0.001982268,-6.58E-07,2.95E-07,6.80E-09,3.304057287,5.513677207,-10.91515528,-3.020039272,6.101470507,-23.81797583,-0.00241006,-21.69434558,12.86542187,1.49E-05,0.000192673,6.744053867,-0.108594892,126.7335503,37.50247742,21352,1
168.753671,-15.07125233,0.00617544,0.002123763,-288.3574588,-26.98785857,0.064100681,0.044893362,-0.006638079,-0.864224128,-115.7359701,0.119258022,0.396672603,0.427200917,0.185004154,-0.002019445,-6.25E-07,3.43E-07,5.58E-08,2.532984803,3.762991132,-12.11477646,-3.564733984,6.057390717,-23.89451539,-0.003168338,-21.80113332,12.68012216,1.47E-05,0.000197107,5.142364106,-0.111246933,126.7332556,37.49941079,21353,1
169.4182523,-13.26943343,0.007002308,0.002140532,-283.7212255,-26.57666004,0.060437689,0.045067767,-0.025255771,1.614266129,-117.8936246,0.121887241,0.435238705,0.587357038,0.117365013,-0.001619631,-7.72E-07,2.35E-07,-1.06E-07,5.190731578,6.904113709,-10.0063412,-2.799188812,6.209915501,-23.60538971,-0.00266471,-21.48767875,13.11744617,1.63E-05,4.68E-05,8.862292039,-0.107263885,126.7233572,37.5061012,21354,1
169.2881755,-13.87723285,0.006073667,0.002068958,-284.592288,-26.62984075,0.063713504,0.04450071,-0.019270376,-0.387334969,-118.2728849,0.121184177,0.428449448,0.200490545,0.118543198,-0.001783179,-7.28E-07,2.46E-07,-4.43E-08,4.642946796,6.872651516,-9.840599283,-2.489417132,6.207834397,-23.65585662,-0.002150034,-21.53999949,13.07438428,1.57E-05,0.000128252,8.904529303,-0.107122794,126.7283918,37.50578151,21355,1
169.0112411,-13.45354889,0.006250413,0.002093889,-286.5530368,-26.85438736,0.058355345,0.045587691,-0.020050764,-0.227901671,-117.7606026,0.120178684,0.417614865,0.465893291,0.119935792,-0.001764093,-6.76E-07,2.83E-07,-3.39E-08,3.522055128,5.523645711,-11.06166423,-3.246501913,6.028338279,-23.83714459,-0.002966055,-21.66789226,12.87562488,1.53E-05,0.00018585,7.046698335,-0.10872892,126.7281668,37.50283688,21356,1
169.0814463,-12.92477999,0.006726114,0.002118349,-286.1030361,-26.85504036,0.055783383,0.046106445,-0.024228343,0.967767539,-118.0246395,0.120603983,0.423695722,0.717982958,0.119115448,-0.001698749,-7.06E-07,2.65E-07,-8.72E-08,3.924018148,5.718319546,-11.21280788,-3.39293432,5.976864951,-23.83247952,-0.003321382,-21.63416543,12.91092261,1.57E-05,0.000141448,7.224792184,-0.109577194,126.7240006,37.50352189,21357,1
168.954347,-13.02535653,0.006890482,0.00213487,-287.0797185,-26.97185756,0.051061863,0.045947276,-0.022136359,1.130782153,-118.6360951,0.120234918,0.418771583,0.797591798,0.124232049,-0.001743556,-6.94E-07,2.76E-07,-9.70E-08,3.591419196,5.105683422,-11.83163444,-3.799631559,5.87010506,-23.91814897,-0.003640994,-21.69443782,12.8193464,1.57E-05,0.000158071,6.700504042,-0.111739611,126.7229469,37.50268174,21358,1
168.5565433,-13.86587698,0.006808539,0.002140058,-289.9172587,-27.27855665,0.047281324,0.044683906,-0.014638473,0.444966756,-119.7510432,0.118945274,0.400591686,0.835395382,0.150515893,-0.001881248,-6.55E-07,3.14E-07,-5.54E-08,2.315481046,2.995018381,-13.10829218,-4.461718143,5.660826605,-24.13723536,-0.003956207,-21.88837191,12.5355282,1.51E-05,0.000185205,5.812683226,-0.119172755,126.7236401,37.50006989,21359,1
168.6858566,-14.09741707,0.006544044,0.002135264,-288.8885905,-27.10655057,0.055835785,0.045179877,-0.017641409,-0.196805163,-117.6309299,0.11919125,0.400267707,0.736317078,0.147933996,-0.001897331,-6.40E-07,3.28E-07,-7.55E-10,2.355996705,3.254563279,-12.37900237,-4.037354558,5.860053725,-24.01218972,-0.003610624,-21.83132192,12.62576277,1.49E-05,0.000194556,5.386360367,-0.113307994,126.7278921,37.49975563,21360,1
169.1245773,-17.92441734,0.011467963,0.00264342,-287.4365393,-26.81540652,0.05581193,0.038409297,-0.011438916,2.385003652,-151.1841387,0.121497268,0.397070841,0.364815097,0.519922947,-0.002073862,-9.98E-07,2.08E-07,-2.50E-07,6.627140392,8.407980161,-13.47461423,-4.812684379,6.246697199,-23.38334071,0.000624299,-21.70097837,12.77501961,1.39E-05,-0.000310638,7.233856908,-0.137261649,126.706259,37.50751514,21361,5
169.057981,-17.22637689,0.011387304,0.002651534,-288.0015382,-26.87332318,0.037954892,0.039739999,-0.009873173,2.386916712,-148.3219409,0.121304105,0.391851284,0.406378225,0.553555559,-0.002107766,-9.00E-07,2.31E-07,-2.70E-07,6.159141788,8.548802829,-13.84609581,-5.568810629,5.996670018,-23.58477459,-0.000969186,-21.71794652,12.77475683,1.52E-05,-0.000300679,6.589491412,-0.144438116,126.706039,37.5054288,21362,5
169.3680328,-15.35332035,0.010904276,0.002579337,-285.0160989,-26.62573513,0.052823071,0.04188149,-0.012465204,2.890247423,-135.9982984,0.122365518,0.412305974,0.6337891,0.339605692,-0.001911429,-8.85E-07,2.28E-07,-2.42E-07,6.508272618,8.692665675,-12.64666544,-4.395474614,6.163945645,-23.54137313,-0.002748409,-21.5554852,12.99094404,1.67E-05,-0.000306188,6.143042282,-0.126328954,126.7117259,37.50593509,21363,8
169.5240725,-13.61508997,0.009181972,0.002370508,-283.3074367,-26.51714341,0.057558174,0.044275976,-0.02388382,3.164185573,-121.2708105,0.122696375,0.430681118,0.779059052,0.160964518,-0.001696425,-8.19E-07,2.42E-07,-1.96E-07,6.096324329,7.672986745,-11.13990095,-3.546062704,6.194170546,-23.56441344,-0.003601599,-21.45784037,13.13294112,1.71E-05,-0.000204281,7.211484599,-0.111030484,126.7172763,37.5058967,21364,1
169.1675534,-12.94467006,0.008082258,0.002253014,-285.9344718,-26.84012471,0.046800868,0.045585885,-0.02176511,2.598033975,-119.4787084,0.121372922,0.424295114,0.848271456,0.138491191,-0.00173624,-7.63E-07,2.57E-07,-1.83E-07,4.747542718,6.381965512,-11.97582933,-4.029527555,5.91401285,-23.82981164,-0.003851817,-21.60448654,12.94330683,1.64E-05,-8.26E-05,6.574736318,-0.11536183,126.7185258,37.50397114,21365,1
169.2702883,-12.92628378,0.00753663,0.002192605,-284.9386087,-26.73215595,0.053517036,0.045796126,-0.024703084,2.236300189,-118.2710987,0.121517305,0.429337643,0.787677545,0.122972664,-0.001668298,-7.53E-07,2.51E-07,-1.45E-07,4.808131044,6.354028571,-11.10289248,-3.508329575,6.03394624,-23.74047281,-0.003542897,-21.55374167,13.01614383,1.63E-05,2.00E-05,7.367777711,-0.110020842,126.7207804,37.50460855,21366,1
169.0619262,-18.88859573,0.012553412,0.00276081,-288.7045575,-26.84942311,0.052440632,0.03718445,-0.014462595,2.191229175,-157.2906027,0.121096281,0.381475005,0.254661387,0.657733653,-0.002288212,-1.13E-06,2.50E-07,-2.94E-07,6.604364691,8.955281561,-13.94485788,-5.735219645,6.224662641,-23.18020597,0.003629705,-21.74702587,12.71687065,1.05E-05,-0.000287467,7.905261733,-0.151535504,126.6961085,37.50761086,21367,5
169.1135239,-18.52349393,0.012849395,0.002802962,-288.4873252,-26.79263019,0.038526445,0.038301655,-0.014035959,2.196429576,-156.1502286,0.12111996,0.377191092,0.259303348,0.703900352,-0.002340459,-1.04E-06,2.87E-07,-3.14E-07,6.534459388,9.468893336,-14.01305383,-6.542978201,6.059416578,-23.22780775,0.003470942,-21.7164653,12.76835635,1.11E-05,-0.000245693,7.862578225,-0.149290454,126.6927399,37.50583065,21368,5
169.0180578,-18.32740897,0.011750569,0.002684889,-288.707267,-26.90334107,0.044231708,0.038037143,-0.01227568,2.232618501,-153.942306,0.121064133,0.386313328,0.302267081,0.619413022,-0.002182768,-9.80E-07,2.42E-07,-2.76E-07,6.365071426,8.365088275,-13.94875861,-5.688857024,6.08284624,-23.41403146,0.001631237,-21.75396721,12.71292112,1.29E-05,-0.000294352,7.482452231,-0.145703164,126.7015275,37.506592,21369,5
168.9982358,-17.19778167,0.011579952,0.002695388,-288.7966069,-26.91238317,0.008628681,0.040490775,-0.006618232,2.287171253,-147.8042971,0.120978295,0.380130391,0.2934362,0.687002198,-0.002192761,-8.03E-07,2.90E-07,-3.07E-07,5.840986157,8.549032291,-14.3199851,-7.216663672,5.605603456,-23.75910486,-0.001223852,-21.74347311,12.74885832,1.59E-05,-0.00023975,7.215844622,-0.143597285,126.7016244,37.50289793,21370,5
169.0984687,-17.59067073,0.012384164,0.002782712,-288.5851409,-26.80430151,0.007425419,0.040190116,-0.008571087,2.249210601,-151.351622,0.121083166,0.375207671,0.228793178,0.737187025,-0.002301832,-8.38E-07,2.97E-07,-3.27E-07,6.220693454,9.187276974,-14.20963496,-7.775699982,5.641230383,-23.56339977,0.000637265,-21.70581473,12.80174763,1.43E-05,-0.000155941,7.818420004,-0.1431656,126.695205,37.5028672,21371,5
168.4736968,-9.618664519,0.010685041,0.002724422,-293.095335,-27.35028049,-0.076395219,0.042648872,0.027037907,2.834977264,-98.76835099,0.119363506,0.353190744,0.140502334,0.872153395,-0.002139407,-3.87E-07,5.77E-07,-2.95E-07,3.200845676,-1.511798781,-15.10050389,-13.29767833,3.205098923,-25.30174553,-0.007079246,-21.93192574,12.51080718,1.73E-05,-0.001492421,13.49321908,-0.14269713,126.7020675,37.49139965,21373,2
168.2886924,-8.678489264,0.010605683,0.002778745,-296.2564272,-27.51371047,-0.085675489,0.041962711,0.029330103,3.020429063,-94.21305932,0.118883899,0.347795364,0.158919977,0.807319802,-0.002151912,-2.39E-07,5.97E-07,-2.97E-07,3.272791142,-1.883350601,-15.82899578,-14.96521888,2.563625043,-25.64332959,-0.003827173,-22.01603268,12.43886974,1.58E-05,-0.001852824,13.28931126,-0.148028374,126.7002703,37.48836761,21374,0
168.9488503,-15.81095228,0.010910055,0.00262693,-288.6536622,-26.96960086,-0.000704867,0.041891978,-3.67E-05,2.387814682,-136.9277972,0.120879262,0.382910413,0.387055064,0.672625452,-0.002108698,-7.14E-07,3.46E-07,-2.98E-07,5.098295898,7.695160838,-14.37580816,-7.428796829,5.314493016,-24.05663119,-0.003351424,-21.74432204,12.73812834,1.74E-05,-0.000271775,7.133418093,-0.14038246,126.705516,37.50116515,21376,8
168.8131208,-14.1582854,0.009540411,0.002452844,-289.1259044,-27.13322859,0.014324283,0.042836388,-0.002228077,2.490111086,-124.276595,0.120475247,0.396353481,0.774843365,0.388649913,-0.001997791,-7.20E-07,3.36E-07,-2.60E-07,3.865746425,6.857950356,-14.18614929,-6.167245183,5.38172605,-24.17575513,-0.004001813,-21.7818652,12.67909666,1.70E-05,-0.000391025,5.848442959,-0.143346753,126.7121789,37.5012604,21377,1
168.6979866,-13.41064804,0.007812856,0.002233953,-289.2777401,-27.2293466,0.034327484,0.044389846,-0.012289973,1.900644885,-120.2335262,0.119713979,0.405498987,0.895443813,0.171634423,-0.001871076,-6.90E-07,3.09E-07,-1.64E-07,3.161125254,4.49909372,-13.50605626,-4.940415451,5.552320475,-24.14973288,-0.004127807,-21.81949663,12.62185105,1.59E-05,5.69E-06,5.826039272,-0.128574449,126.7181969,37.5011312,21378,1
168.6212768,-13.51349047,0.007117629,0.00215991,-289.5798629,-27.26822564,0.042866222,0.044731203,-0.013993892,1.152983933,-120.2189155,0.119274263,0.405323155,0.877728381,0.14681262,-0.001854263,-6.74E-07,3.03E-07,-1.05E-07,2.753832822,3.753016799,-13.2677179,-4.558865694,5.616523212,-24.13735018,-0.004068903,-21.85472691,12.57917267,1.54E-05,0.000160444,5.844763591,-0.122276584,126.7211141,37.50083427,21379,1
168.8630661,-13.95205433,0.010431923,0.00259424,-288.9866008,-27.03359553,-0.032888438,0.042688973,0.013571697,2.465767498,-117.1715608,0.120501347,0.372584565,0.201102131,0.834415413,-0.002093442,-5.80E-07,4.75E-07,-2.97E-07,4.212605602,4.790523073,-14.51304148,-9.528654891,4.547262541,-24.53334624,-0.004163635,-21.76585231,12.67058456,1.88E-05,-0.000894128,10.05054108,-0.132231608,126.7051606,37.49703809,21380,1
168.5867565,-12.05831216,0.009810511,0.002516526,-290.3408456,-27.27016466,-0.033641727,0.042547327,0.014607324,2.608336975,-102.5869939,0.119659602,0.361700104,0.266906311,0.857368062,-0.002025298,-5.51E-07,5.53E-07,-2.36E-07,2.844120187,0.554562744,-14.56461782,-9.832308652,4.130170508,-24.92073589,-0.004518443,-21.88086748,12.47865823,1.79E-05,-0.001190985,12.15978228,-0.13243509,126.708349,37.49416096,21381,2
168.6950061,-11.44592105,0.010317509,0.002608783,-290.1622864,-27.16323405,-0.049830519,0.042976414,0.020797089,2.68147238,-102.3846792,0.119997943,0.361092019,0.144850947,0.899920412,-0.002080216,-5.12E-07,5.58E-07,-2.73E-07,3.48082573,0.756744932,-14.56913986,-10.98228138,3.928707414,-24.93451808,-0.004863974,-21.83123275,12.57917423,1.85E-05,-0.00117976,12.40851494,-0.133644978,126.7053229,37.49391421,21382,2
168.4695317,-9.650001786,0.010567276,0.002697511,-292.7493575,-27.35336893,-0.071966427,0.04265303,0.024636168,2.864984932,-97.76984635,0.11936203,0.352851333,0.149470943,0.879215754,-0.002111437,-4.26E-07,5.85E-07,-2.80E-07,3.026598903,-1.784790949,-14.98056525,-12.86608173,3.306255456,-25.28234685,-0.006159615,-21.9331832,12.49316489,1.73E-05,-0.001433305,13.52194285,-0.141602093,126.7034371,37.49145536,21383,2
168.2187052,-9.843526681,0.010022006,0.002610735,-293.9712329,-27.56310627,-0.055076152,0.041662298,0.015951656,2.947164955,-96.13007842,0.118682974,0.34504059,0.227784555,0.874524955,-0.001984279,-4.87E-07,6.27E-07,-1.90E-07,2.01874571,-3.905648022,-14.99815234,-11.82643248,3.384686662,-25.40697154,-0.005067398,-22.04935342,12.29794505,1.59E-05,-0.001516003,14.21568941,-0.142351082,126.708049,37.48990519,21384,2
168.2186186,-8.947138711,0.010352579,0.002705426,-295.2545043,-27.56819882,-0.069744572,0.04188079,0.019683163,3.123034382,-93.97957845,0.118683271,0.344770676,0.186428419,0.835694297,-0.002033453,-3.98E-07,6.25E-07,-2.40E-07,2.400476284,-3.739353615,-15.33710946,-13.27636937,2.936747897,-25.57241022,-0.005831852,-22.04720593,12.3522465,1.56E-05,-0.001618514,14.37220268,-0.146160243,126.7052954,37.48856165,21385,0
168.3826771,-13.26440435,0.008959968,0.002383948,-291.2154268,-27.46174125,-0.006326656,0.041877212,0.007113759,2.144628157,-107.687077,0.118910358,0.365360739,0.633888656,0.696909087,-0.001969394,-5.95E-07,5.05E-07,-1.74E-07,1.749256859,0.599931622,-14.65661539,-7.993892916,4.549900882,-24.82095438,-0.004308192,-21.97526467,12.32498652,1.68E-05,-0.001121091,10.35430081,-0.13540742,126.7128873,37.49510928,21386,2
168.1710925,-13.96100556,0.008210977,0.002293602,-292.4061247,-27.60438587,0.024139046,0.041421048,0.004257629,1.23006112,-112.3694082,0.118170329,0.364451622,0.825171936,0.473612003,-0.001922865,-6.13E-07,4.47E-07,-7.11E-08,0.957406309,-0.72734925,-14.58097069,-6.483799585,5.018601603,-24.65096841,-0.004142374,-22.07724441,12.19921241,1.56E-05,-0.00080046,9.085348665,-0.147695123,126.7181535,37.495301,21387,3
168.2217621,-14.3335955,0.007662634,0.002242881,-292.2187637,-27.53144789,0.03850239,0.042110604,-0.001360995,0.75974718,-115.1804544,0.118275551,0.371384477,0.835186849,0.317778745,-0.001953366,-6.22E-07,3.97E-07,-3.44E-08,1.164012128,-0.586580622,-14.10706699,-5.690995139,5.347141449,-24.43656908,-0.004050125,-22.0567831,12.26107105,1.50E-05,9.11E-05,8.031797449,-0.145675527,126.7214119,37.49621834,21388,3
168.2366703,-13.14872906,0.008789186,0.00237276,-291.6246667,-27.45041732,0.041689876,0.041577501,0.004748306,1.351944837,-106.0970121,0.118620445,0.351077852,0.786460779,0.590816301,-0.001741856,-5.91E-07,5.13E-07,4.31E-08,1.05345983,-3.031868226,-13.87527284,-6.248518639,5.28913475,-24.50985571,-0.004066211,-22.05318169,12.23282971,1.51E-05,-0.000968989,9.750246739,-0.151272724,126.7211431,37.49242443,21389,3
168.3299792,-14.35976815,0.007239489,0.002197269,-291.4285235,-27.43495124,0.04669309,0.043155139,-0.007091256,0.342484475,-117.7190127,0.118419,0.381415324,0.835587994,0.230208101,-0.001962548,-6.29E-07,3.63E-07,-1.73E-08,1.547706364,0.653852118,-13.78220346,-5.044313235,5.547783832,-24.27596897,-0.004041561,-22.00501857,12.35460372,1.49E-05,0.000172041,6.604247823,-0.134650428,126.7235797,37.49748129,21390,3
168.4869605,-14.24659026,0.007230522,0.002214081,-290.2093794,-27.2464717,0.057113619,0.044013873,-0.008402832,0.145804579,-114.6752204,0.118849401,0.38088922,0.802377558,0.253039553,-0.00197858,-6.17E-07,3.82E-07,3.31E-08,1.79594371,0.614385977,-13.14487516,-4.626761291,5.784822099,-24.1153804,-0.003968504,-21.93591692,12.46028591,1.47E-05,0.000189313,5.470751148,-0.124835587,126.7269226,37.49684604,21391,3
168.5034926,-14.21254853,0.007400668,0.002241591,-289.904233,-27.19151138,0.062374205,0.044023817,-0.0065323,0.024573217,-111.8903609,0.118902307,0.373751142,0.773080043,0.318521596,-0.002026226,-6.05E-07,4.11E-07,8.28E-08,1.956965173,0.152517746,-13.24258671,-4.497151397,5.929853842,-24.03600748,-0.003958227,-21.93145427,12.46456261,1.46E-05,0.000188309,5.024765276,-0.128208688,126.7289838,37.49556769,21392,3
168.3231576,-14.10027242,0.007768793,0.002268472,-291.3748804,-27.38850053,0.050976197,0.042661607,0.000379902,0.613132216,-111.9643716,0.118632366,0.367778598,0.815670518,0.351012808,-0.001944697,-6.09E-07,4.20E-07,2.64E-08,1.351724982,-1.195420563,-13.604011,-5.310098433,5.585555871,-24.28899368,-0.004009929,-22.01491076,12.32838582,1.47E-05,0.000140053,6.93744638,-0.141672034,126.7242109,37.49512308,21393,3
168.3304345,-13.43602005,0.008382778,0.002336264,-291.0278855,-27.34872189,0.05439402,0.042304665,0.003322021,0.901045132,-107.576867,0.118818126,0.356811085,0.801344911,0.488020267,-0.001843344,-5.96E-07,4.76E-07,7.00E-08,1.422147373,-2.329930362,-13.59774835,-5.492897245,5.627102209,-24.28296962,-0.003993525,-22.0127077,12.31586621,1.48E-05,-6.17E-05,7.642913014,-0.15447297,126.7242464,37.49314166,21394,3
168.3394644,-13.37962347,0.00835734,0.002340035,-290.8727459,-27.30354999,0.061252757,0.042471012,0.000476399,0.602817035,-106.0112418,0.118795887,0.353213626,0.792960531,0.52621617,-0.001865514,-5.89E-07,4.91E-07,1.22E-07,1.729044437,-2.410394852,-13.68918171,-5.157424302,5.838041979,-24.16045414,-0.003972908,-22.01000881,12.32509854,1.44E-05,-1.66E-05,6.337045344,-0.159078609,126.7266217,37.49224769,21395,3
168.3277982,-13.79997521,0.007817225,0.002286623,-291.0540784,-27.30873055,0.064442842,0.042882063,-0.004845417,0.078985185,-107.9132993,0.118547913,0.359046729,0.782478613,0.466480667,-0.001984402,-5.92E-07,4.60E-07,1.34E-07,1.810101675,-1.523794213,-13.81973069,-4.758525936,5.928138181,-24.10306842,-0.003973987,-22.0162389,12.32922042,1.40E-05,0.000138042,5.291604634,-0.143505014,126.7287507,37.49315577,21396,3
168.5173859,-14.84507447,0.006837777,0.002195829,-289.7083618,-27.13982682,0.066185044,0.044282482,-0.010149533,-0.692589626,-111.8157395,0.118651411,0.375409239,0.691983524,0.323112594,-0.002132604,-5.99E-07,4.02E-07,1.42E-07,2.267622548,1.243933019,-13.39693714,-3.992872106,6.112273708,-23.92548183,-0.003685396,-21.92312032,12.48409704,1.41E-05,0.000195628,4.545309699,-0.119700954,126.7335286,37.49589433,21397,3
168.3482744,-14.35349284,0.006082099,0.002135593,-290.9362174,-27.23433442,0.064040857,0.043642554,-0.00995973,-1.53514792,-111.6238534,0.117823896,0.369129397,0.582390773,0.3688643,-0.002363531,-5.87E-07,3.95E-07,2.02E-07,2.356634282,1.675969841,-14.10873237,-3.700008423,6.242053458,-23.88720384,-0.003225733,-22.00349126,12.3904723,1.30E-05,0.00019534,3.793533254,-0.119191448,126.739388,37.49554453,21398,3
168.3052127,-13.78878748,0.007525892,0.002262002,-291.0816625,-27.29860398,0.064519281,0.043093655,-0.012506609,-0.456262326,-108.1857604,0.118277899,0.357520435,0.779629554,0.46030238,-0.002094471,-5.87E-07,4.58E-07,1.78E-07,2.106296908,-1.075931882,-14.16779142,-4.478085456,6.091608984,-24.00387249,-0.003876397,-22.02703045,12.3221911,1.37E-05,0.000159999,4.437811415,-0.14290215,126.7317265,37.49296596,21399,3
168.1265341,-13.01519204,0.007337503,0.002245711,-292.3676706,-27.42161889,0.062404672,0.042549838,-0.012692068,-0.881536321,-107.3165541,0.117651487,0.349789287,0.852508756,0.51023241,-0.002164546,-5.80E-07,4.71E-07,2.16E-07,2.10157543,-1.504108259,-14.88373586,-4.45349685,6.15889309,-24.01050814,-0.003819764,-22.11211223,12.20711694,1.28E-05,0.000133172,3.280509973,-0.150540013,126.7338554,37.49163851,21400,3
168.0158074,-12.34913295,0.006803906,0.002200814,-293.2578857,-27.48799821,0.05972838,0.042854876,-0.011472564,-1.266042226,-107.0693708,0.117094964,0.346965004,0.959345503,0.511273565,-0.002324003,-5.74E-07,4.63E-07,2.39E-07,2.215496198,-1.113773369,-15.45605632,-4.216675958,6.277713807,-23.96069252,-0.003590129,-22.16724475,12.15303561,1.18E-05,0.000142316,1.756549713,-0.14709507,126.7380532,37.49110218,21401,7
167.953069,-11.99103918,0.006410455,0.002170853,-293.8509353,-27.52438638,0.05802295,0.043265125,-0.010505426,-1.375425646,-106.3084525,0.116772301,0.344621423,1.040607879,0.531778422,-0.002454192,-5.68E-07,4.58E-07,2.51E-07,2.293917547,-0.798328106,-15.79394838,-4.048120598,6.363875092,-23.92276898,-0.003358845,-22.2004465,12.13105982,1.09E-05,0.000146045,0.967809895,-0.147211219,126.7413521,37.49064849,21402,7
167.9642205,-12.65529103,0.007669554,0.002279542,-293.6364116,-27.54713474,0.060105478,0.041445284,-0.008871256,-0.799022923,-105.4602965,0.117361572,0.3377822,0.888924169,0.595459785,-0.00210776,-5.73E-07,5.14E-07,2.33E-07,1.957815894,-2.841751734,-15.32560772,-4.789841776,6.129182542,-24.07596028,-0.003816219,-22.18877773,12.09846419,1.23E-05,-4.62E-05,2.64379583,-0.187072729,126.7327062,37.48953455,21403,7
168.2901447,-12.76241518,0.009123904,0.002418478,-291.1513153,-27.34287796,0.055252425,0.041749896,0.003919738,1.391608464,-102.5160782,0.118883394,0.343654305,0.785238987,0.686439912,-0.00160712,-5.79E-07,5.58E-07,1.18E-07,1.450154941,-3.739297141,-13.68682833,-5.856349342,5.572135671,-24.34416904,-0.004035898,-22.03093372,12.26301877,1.46E-05,-0.001179973,9.042956536,-0.157831383,126.7235028,37.49037966,21404,2
168.0124658,-10.8066495,0.009836552,0.002564509,-295.0261571,-27.70556141,-0.036311744,0.040623916,0.010532277,2.826193673,-97.79127837,0.118141733,0.336982852,0.340319684,0.858049326,-0.001786989,-5.14E-07,6.64E-07,-7.01E-08,1.32813194,-5.420853335,-14.99900518,-10.88947361,3.632527851,-25.40030989,-0.004654918,-22.14993433,12.13185036,1.47E-05,-0.001558232,14.18472159,-0.145349611,126.7119066,37.48827802,21405,2
168.0662941,-12.72465422,0.008742011,0.002385302,-292.8881313,-27.48054939,0.059431005,0.040842792,0.0002827,0.379489719,-102.415398,0.118092876,0.332891683,0.820038532,0.694532037,-0.001709263,-5.70E-07,5.76E-07,2.09E-07,1.665034472,-4.103170616,-14.59066436,-5.459960119,5.873484413,-24.22324774,-0.003929668,-22.1378116,12.13526996,1.32E-05,-0.001027073,5.858801682,-0.183768392,126.727371,37.48833962,21406,2
168.302194,-12.34014216,0.009717652,0.002483087,-290.9351937,-27.30055846,0.051013393,0.041675283,0.004503857,1.76942922,-100.0820753,0.119009274,0.336571266,0.777145472,0.752881409,-0.001356462,-5.69E-07,6.17E-07,1.52E-07,1.528860285,-4.553920392,-13.56584756,-6.168034287,5.602649624,-24.333499,-0.004065838,-22.02518323,12.25248273,1.44E-05,-0.001397925,9.483237955,-0.159246828,126.7234786,37.48862329,21407,2
168.1860507,-12.09721241,0.010123718,0.002530032,-292.0806568,-27.43299138,0.02882406,0.041115871,0.006286292,2.468903935,-99.28922192,0.118738495,0.333863156,0.715451279,0.821110794,-0.001299709,-5.58E-07,6.65E-07,1.05E-07,1.109241748,-5.363294159,-13.8438277,-7.508585504,4.978241146,-24.71451071,-0.004251747,-22.07800189,12.16386834,1.45E-05,-0.001500767,12.32276811,-0.150780396,126.7195295,37.48791378,21408,2
168.0265431,-11.77123013,0.010076032,0.002549912,-294.0136703,-27.61832839,0.000252205,0.040446269,0.007478173,2.719223082,-98.96350553,0.118274976,0.33238973,0.574892963,0.843729607,-0.001462176,-5.41E-07,6.84E-07,5.31E-08,1.021425422,-5.888150777,-14.4853287,-9.087122831,4.320627617,-25.09350574,-0.004411425,-22.15033246,12.08879796,1.42E-05,-0.001542401,13.3837302,-0.14898197,126.7162937,37.48732526,21409,2
167.9565011,-11.19567775,0.010437713,0.002639745,-295.6831811,-27.6868383,-0.015539526,0.040246708,0.00767899,3.21376729,-97.40471754,0.118160914,0.329915608,0.400429217,0.820459605,-0.001407483,-5.06E-07,7.11E-07,3.96E-08,1.212042487,-6.570241856,-14.79839493,-10.38326871,3.877178746,-25.32872447,-0.004479439,-22.18299163,12.08175673,1.33E-05,-0.001576386,13.17460831,-0.153846101,126.7150936,37.4849508,21410,2
