intercept,아파트시세변화_차분평균,소매업매출비율,근린생활시설 연면적 비율,외식업매출월평균변화량,기초구역평균_전체통합도,개별공시지가 변화 차분평균,아파트 가구수,평균최근접정류장거리,도로율,소매업종다양성,외식업매출비율,서비스업종다양성,(주거인구+직장인구)/유동인구,점포밀도,주거인구/직장인구,서비스업매출월평균변화량,도로길이고려_전체통합도,BAS_AR,평균 도로 길이,외식업종다양성,상가밀도,단독주택 연면적 비율,공동주택 연면적 비율,주중 / 주말 비율,06 to 18 / 18 to 06,도로길이고려_국부통합도_R3,x,y,BAS_ID
128.76933074723414,-4.278016358879273,-8.251292643052341,8.464577739077463,0.3310769437432007,-8.932261696357083,1.0680719806808445,6.603861274345509,-7.055032425225679,2.594923371235917,-9.508068218552472,-2.1120694061148813,9.804500077994744,9.224934038865785,-6.992363681468285,-14.752185025578232,2.4151061756687104,16.09294585621777,-8.790885141970413,-6.554751741463242,0.5154904237651371,-11.032457682763644,12.029948141054916,16.387358135796095,-0.7057287410903509,10.437539598444303,-6.350090758025863,126.70802741158735,37.5214043470635,21310
128.8028273352169,-4.253800323066932,-7.5900153112891955,8.3165818138984,0.34556975650138855,-8.265515638391207,1.1871372396348217,6.597226950315894,-7.032592141860408,1.7304205649214686,-9.553739960891706,-1.6656561007056414,9.624618467773098,8.930377445450597,-7.09338604108273,-14.676732127411423,2.286289952067455,14.972709273382227,-8.664024062268814,-6.297299832475111,-0.18023403742692987,-10.12365713421439,12.061024081147934,16.035294736303094,-0.7546986282059274,10.134827943036846,-5.069275320501114,126.70645139187884,37.51875080500249,21311
128.84313722207347,-4.2613668023505085,-6.964745784183204,8.237789742765505,0.3419562653414041,-7.729632001099245,1.348535650570466,6.502822153569954,-6.91444214135941,1.032227219677584,-9.582093190241144,-1.3571549720542313,9.53347177000154,8.51882993032874,-7.122598659044382,-14.459841039710016,2.1565818338222202,13.908600174387969,-8.527620086795944,-6.048745617935091,-0.7960580725745665,-9.41774078584235,12.05540167343697,15.789409681144862,-0.8640823910986634,9.941356194065232,-3.9687085047323754,126.70691946411556,37.51509833713639,21312
128.94310111625833,-4.210138672367559,-5.9905572505007445,7.97298111571167,0.3316730662606057,-6.964195230065042,1.5911838376410918,6.373337257271261,-6.833276940383706,-0.07256825645498449,-9.642637733929964,-0.7933924696327717,9.37876298718764,7.899399129807127,-7.180944507940997,-14.125089124752343,1.9868850909263538,12.352657840147291,-8.267549317475762,-5.5687228051280275,-1.8576023894011768,-8.20918878106076,12.121427622128245,15.288144085466339,-1.0795031410041194,9.61404132103151,-2.28958175849279,126.70652058482338,37.51059783447811,21313
128.4993776140521,-4.299801422523042,-8.443711190819345,8.598092647631,0.3336856184763961,-9.199717549308861,1.1502148452370387,6.310840091743671,-6.570089590359074,3.2372003903979816,-9.415596462453536,-2.510559010882334,9.998798445646107,8.9092144562452,-6.571489516451004,-14.25264083462798,2.36614186225222,16.15408635221333,-8.646627969644456,-6.793622344606873,0.77896972739912,-11.54011036252616,11.820836703199584,16.751107628661103,-0.6259967588031693,10.490842221321468,-6.813587161448877,126.71319259164342,37.52037539808062,21314
128.09138788716265,-4.267919949805112,-8.638064793655802,8.644584456211536,0.3713393421885379,-9.40760400505278,1.2115608723030298,5.989689336596745,-5.986002937312152,3.9120553856531743,-9.310615676208423,-2.933619611756388,10.167611882956837,8.553979102350741,-6.043118071232228,-13.669022040951969,2.31342524602644,15.966436943862924,-8.346305778024362,-7.071109528586603,0.9609344095396078,-11.878177118251271,11.57199080901197,17.028677353402646,-0.4474593843879271,10.344734545227881,-7.115661382908801,126.71891876142693,37.52020716759903,21315
127.62989372460092,-4.182448392244996,-8.743276347784567,8.487667409946066,0.4376970541577994,-9.539054724607368,1.2058728677547448,5.686112530552003,-5.385739264189659,4.375685940197218,-9.225224588695879,-3.287438590104389,10.288715027947141,8.194418922850694,-5.494900696976487,-13.137016480659256,2.299731859911846,15.516552911944748,-7.927229353319443,-7.252646506851293,0.9600594812836829,-11.865834029050127,11.27976832684784,17.006277924590883,-0.2629552767964123,9.969368673237389,-7.185173295631613,126.72512332161521,37.52075627781089,21316
127.27729718400104,-4.106781934553297,-8.750848547787065,8.253088040145734,0.5157165865037945,-9.628429632296585,1.1657130537349292,5.444134925455665,-4.914552269907014,4.600318654710229,-9.178539604480411,-3.531925085278315,10.379484649993435,7.882748809098706,-5.068572496836732,-12.752352023313161,2.3117833151355467,15.020135212020334,-7.546149474266336,-7.3104531427531905,0.8587309633394843,-11.675046891510489,11.016607804382069,16.830222930246705,-0.17550872288649452,9.590346095361554,-7.113779406883076,126.73053373535897,37.52055707999099,21317
126.96893121435834,-4.0376839565902,-8.823659144093975,7.984806220774979,0.6054168573443302,-9.79611446940573,1.0964991644234443,5.249311095907882,-4.533013187860565,4.8602402186288165,-9.136958673831634,-3.7906211869991044,10.473909778605341,7.645864935992087,-4.678161011357255,-12.443720435899863,2.3542870645399008,14.645583091477667,-7.173831733949091,-7.352188141281405,0.8202635976503507,-11.54034513945245,10.776625861675141,16.63007432995716,-0.1331702085335864,9.26571824631362,-7.154984932207281,126.7361576234256,37.52074545539758,21318
126.66370266313433,-3.9573326362858285,-8.936220576065107,7.653484566525358,0.7195188666364094,-10.020280652708037,0.9975547636178638,5.07868924876248,-4.190144295111319,5.142475421817173,-9.096166512234253,-4.061221393805617,10.566749884337773,7.455066415864647,-4.279734653064034,-12.175321464791036,2.4212879756891432,14.307537155475956,-6.771648194630096,-7.382222728695016,0.8107247107143791,-11.401806827162298,10.537845609034186,16.372281071273697,-0.11317624984245132,8.937387922025971,-7.257394318738107,126.74321514378205,37.5219067233361,21319
126.37586713048343,-3.884834015889868,-8.855646271896864,7.359811467498482,0.892911835210598,-10.08230628579429,0.9147211467355311,4.848108562632206,-3.8351336517021215,5.186904869808385,-9.080468109299412,-4.237402384233618,10.6514412376838,7.187511203092008,-3.9318514261484547,-11.894221897571665,2.437754502180454,13.721610067482786,-6.390786977372191,-7.3310349743213115,0.6436678914116494,-11.032813844642103,10.30819275792131,16.111871135239205,-0.12832473951375908,8.551849234229612,-7.054950952999267,126.7488155826459,37.520512435412016,21320
126.54292981428495,-3.936220255483681,-8.694673083709601,7.5867931973518115,0.8179660066742395,-9.861420187001627,0.9925433374390925,4.9006120182099835,-3.980804168201145,4.924725348060629,-9.112451640325725,-4.04535704322466,10.598513934392699,7.2251174605671,-4.168360680919177,-12.002937728990242,2.3707621915667034,13.789383178827697,-6.635292157153239,-7.290489242104505,0.5617276715519429,-11.016637230803573,10.430863676933114,16.270225511121534,-0.13198829090269049,8.700902671672766,-6.846121650557662,126.74324183744143,37.51850596365194,21321
126.96531896171442,-4.050887050308053,-8.392839399557582,8.053635878102023,0.6596054138760361,-9.43546301790668,1.16270636409486,5.091919915117765,-4.394247685747943,4.387357086072898,-9.180898313711008,-3.6176791486252804,10.46115969290307,7.384717133045341,-4.719462865751252,-12.32136526218288,2.2457372896622076,14.025767298811644,-7.177705474798641,-7.205892188866259,0.44212266800410244,-11.05847213791176,10.740835213812698,16.604306862579833,-0.1695399200992262,9.099603264554007,-6.463417647788563,126.73380894864344,37.51608671250486,21323
126.73024969374387,-3.993808326669951,-8.37892099347911,7.845026610320061,0.765640922869848,-9.510329373075455,1.0967233512142174,4.912449840585546,-4.110180603102269,4.48250920707957,-9.16159280843903,-3.77917157820553,10.534533844426994,7.188361910143033,-4.441510710663112,-12.089851415912369,2.265395876336131,13.653324498235765,-6.8960318861560586,-7.19103808361532,0.3494456339231433,-10.836132040734606,10.559358197746706,16.425351265095696,-0.15788098067618975,8.814152898975266,-6.38965710256882,126.73735307054208,37.51538694098997,21324
126.46786521850015,-3.92555066463684,-8.429100162170025,7.57807526904515,0.9029382380054877,-9.659628081864113,1.0012952828791704,4.73830098137231,-3.828317662244941,4.65246836176654,-9.134503228592397,-3.987130638985808,10.618871017633788,7.019328768879004,-4.122608310714761,-11.863418406931702,2.30781015428974,13.31612722484101,-6.564526076283614,-7.184511633769149,0.3041003605251524,-10.638332859146566,10.36385480446851,16.20967258903757,-0.15636891185843044,8.514111380732523,-6.409260000172844,126.74211095416764,37.515279842530006,21325
126.17908170777886,-3.845899921469821,-8.51159233204259,7.252590449636279,1.0889632739506232,-9.861060725684446,0.8830220501027604,4.562209583247268,-3.543004600601196,4.866062115774863,-9.101362349933373,-4.229785081119242,10.710721683280232,6.86120264548776,-3.7629382418236528,-11.637160553499307,2.3645585487576413,12.96025557458939,-6.177834944179672,-7.175502668535278,0.27976914992151386,-10.43043754167683,10.156625174588468,15.957232863584094,-0.17148757453178465,8.18932546805617,-6.468128097067884,126.7485031464966,37.51560938874926,21326
126.87518539646949,-4.034758021564175,-8.063835850154002,8.027030482489288,0.7398087557145119,-9.194916413492972,1.1870440876794597,4.898350897717327,-4.190570641484347,4.067778090942224,-9.204818401182983,-3.552644361263329,10.482126310681464,7.110443083428542,-4.646394010366082,-12.132499959579581,2.1736265070585494,13.420105393520048,-7.0743695128416695,-7.080269632180311,0.11615696506437664,-10.607176306901414,10.649721681292597,16.515154432161662,-0.19638094307325002,8.87122578490259,-5.918212874221324,126.73357519465186,37.5129551650066,21328
127.59251541045961,-4.192604565662527,-8.271042012725152,8.497820078756577,0.48121550642699007,-9.163334652124023,1.295650496154861,5.514227952543785,-5.160534637156881,3.900864431992304,-9.259691762456532,-3.1326473828078876,10.271549733033858,7.844954734004389,-5.466677148614321,-12.947761600924277,2.189654708471748,14.72547594825583,-7.850017090672164,-7.109889857885429,0.5284634963117083,-11.341253211567974,11.197447363456527,16.924084913935594,-0.30175813003805657,9.752612721268774,-6.398544729882033,126.7248954590203,37.516428945139154,21329
127.26921267662951,-4.1217000431596595,-8.29786732855619,8.30007347542097,0.5639714187899253,-9.261270041041932,1.2451755452750877,5.284563233055472,-4.747045458809361,4.121727673951439,-9.220167269347893,-3.363717476745252,10.3643042942852,7.583894579717706,-5.087785794782333,-12.606708073678234,2.2023810302472113,14.327528749923879,-7.519927459498901,-7.162110139706122,0.45663340137668657,-11.17852419895048,10.964991537471567,16.784445492210008,-0.21932888237743392,9.411978294059335,-6.376071036517834,126.72914095377996,37.51599952583299,21330
127.21080054083151,-4.114815062547873,-7.952036000499775,8.291892065269375,0.6192430489683458,-9.003558815978081,1.2934527451482458,5.114267647979642,-4.558707418029394,3.7868815472166966,-9.244856477314636,-3.278075848858914,10.372064189801657,7.306143657621577,-5.037426346575188,-12.430849781253345,2.1255135719285563,13.724540493650123,-7.438079270803315,-7.039898788754132,0.12425478077864228,-10.753951322944529,10.889024298324337,16.713167044954183,-0.2497270427419375,9.21760343082537,-5.80719193256141,126.72896966340448,37.513023161354845,21331
127.5692565133222,-4.1903551042134595,-7.77145468497868,8.49731118108292,0.524931643773025,-8.77734074882726,1.3850211902096015,5.3335615501110585,-4.95832495296559,3.384820144110903,-9.296596221540508,-2.958320451955123,10.250215794570641,7.493207742806656,-5.451171270463651,-12.760288052349308,2.0823323990112024,13.925243820381109,-7.780156075163119,-6.933951579804697,0.059638515549976484,-10.770918264368296,11.12896458391948,16.819869516894972,-0.35201318226524464,9.533522756931669,-5.586539863077515,126.72456153357894,37.51284888767801,21332
127.75412514444656,-4.232170763258447,-7.941053659897481,8.575454495039075,0.4682514546749561,-8.878526317253925,1.3733616052905426,5.5285738478102155,-5.254041747547981,3.4505260325306044,-9.304813879737083,-2.905069818651388,10.209872604091252,7.7554827269117235,-5.654699238401507,-13.017135088305423,2.123027857616077,14.409047748165358,-7.962508978545403,-6.960089359595989,0.2655993326201924,-11.056524098538675,11.269103576668149,16.902929344547037,-0.39638545993782004,9.791368060719623,-5.890487839238315,126.72272411487454,37.514294919956676,21333
128.50276712791677,-4.356684171808205,-7.259560259277134,8.600848072405414,0.349280022925461,-8.256267073603496,1.484004635510555,5.955792070220021,-6.068283865941165,2.0889553398219847,-9.447696898858622,-2.1345747496095955,9.927999163366819,7.955968551421029,-6.500326555804564,-13.714345299752686,2.094070703555041,14.083672280261922,-8.40554205039562,-6.415468564018807,-0.3031700927313094,-10.397148102945566,11.66641012691107,16.529535967738735,-0.8205427982928559,10.14234346972326,-4.8230289389701255,126.71522085131534,37.512349271270885,21334
127.68397749280905,-4.211672136622521,-7.29911249617203,8.542345856041551,0.528842860810918,-8.410757007021509,1.4933433005540797,5.250663866333213,-4.93702017684406,2.835014070902695,-9.339920119094787,-2.726213799109697,10.200513721589695,7.245086442221158,-5.569604071707639,-12.702232677625638,1.989960271939823,13.322931854701125,-7.819004185739177,-6.727169058049411,-0.3610849009635427,-10.31032362925019,11.154729963785055,16.755021033512037,-0.45995622927128327,9.477317538832336,-4.853979926662803,126.72312378787706,37.51022634485727,21335
127.1791440751524,-4.106599486711012,-7.59798635605784,8.296132832488714,0.6689364209364971,-8.737232224188945,1.344493021546264,4.953220639320351,-4.411217302160547,3.4254917407090724,-9.271611121137703,-3.173001305973144,10.374109573441112,7.045543283039852,-5.017918178586131,-12.274161843627354,2.0493807889668862,13.150082625490143,-7.38301621647323,-6.899098117410639,-0.21566006516066155,-10.325992585207143,10.836273513027415,16.64524474648683,-0.29078733599784773,9.049841315886317,-5.236520733493324,126.72851926211857,37.51048241928701,21336
127.07789629753849,-4.07660297387366,-7.280822517762216,8.253182228723114,0.7464809114427963,-8.518649681909615,1.3665157052366386,4.7406611221994295,-4.205796131325518,3.130472735044591,-9.287982384467012,-3.131223863966056,10.404519120164682,6.7560886676614595,-4.923735421639217,-12.05290438045547,1.986239022045059,12.54193217312857,-7.261727477299296,-6.758355713444192,-0.5498740043861602,-9.87178352138705,10.742979803132629,16.540746959878852,-0.32188862284349207,8.819555714697604,-4.714743283033141,126.72887410436182,37.50824363218556,21337
127.61489233468394,-4.1894432515348194,-6.95287658883052,8.512530600447619,0.5764235453441742,-8.183991418905192,1.5548389952182147,5.048789498533397,-4.725402526001696,2.539257811288081,-9.35293045638951,-2.6749643996152037,10.221774256004126,6.921123060052726,-5.478884786116098,-12.470503272570802,1.9207344768333514,12.696950903143044,-7.707025836368357,-6.587227511867477,-0.7162303474287316,-9.892532979215849,11.071572848397652,16.67979986037967,-0.5017380951944744,9.285731668592504,-4.302971743225888,126.72367451730786,37.508087894345195,21338
126.84864649571519,-4.029366151831846,-7.7976299570215835,8.043576293016574,0.7874767366657852,-8.985871007514573,1.2176082987746708,4.770572936117477,-4.088094137477948,3.7853683492931167,-9.227035553881004,-3.470163830437941,10.486938982558822,6.924085702693114,-4.642306908188484,-12.019116655892926,2.1127703309534867,12.996892785976426,-7.043732462530839,-6.9711113974484995,-0.1367474238493021,-10.27442001129479,10.614249209285596,16.472323947825785,-0.22588318935030835,8.742868133282432,-5.488121533561687,126.73281609389528,37.51084224358553,21339
126.687439284407,-3.989646400654202,-7.704109257398117,7.930361642507244,0.8844873295438902,-8.958295582565698,1.1754090042187484,4.60287645386137,-3.8896808333064525,3.7425579916728964,-9.222251877327933,-3.5453930758003365,10.540840324199365,6.748370406861712,-4.4764038045944545,-11.835088270303185,2.1028284879017622,12.63474776605437,-6.86603087127192,-6.915354085683713,-0.2775954050229849,-10.009305620521168,10.495261881656154,16.351794011425486,-0.2308232480547732,8.520254835266028,-5.3052801969773995,126.73433203369085,37.50968150840593,21340
126.41537518776668,-3.9216685156528563,-7.903127774851877,7.658938713526069,1.0209628092825478,-9.21793555205306,1.0471101171006967,4.473268528452649,-3.6527930085919653,4.0641338660459825,-9.182007857917649,-3.8092731213833915,10.633833503634719,6.6787942098143995,-4.152008787788553,-11.656908428309453,2.1747688923678967,12.521408242074257,-6.545477112827904,-6.962906959109182,-0.1860831420098442,-9.965423523050672,10.312110915017286,16.161633193764843,-0.21159315499758477,8.267275162943408,-5.563361394820959,126.73883225082633,37.51030879926104,21341
126.28295589737289,-3.884658968021107,-8.127653112235757,7.476533989231075,1.0766806308564714,-9.467037241268144,0.96798760892298,4.469934795712741,-3.5663439522039537,4.372337373067567,-9.149474082579884,-3.9927104325356515,10.677819665461964,6.718535794304813,-3.9636206226253012,-11.613660191882166,2.24655644090987,12.626392972197612,-6.363998817622152,-7.036435103747644,-0.02695892651945939,-10.090414403373297,10.224547281182163,16.058965012034808,-0.19673367478745582,8.185133992334872,-5.88995757072555,126.74248463225899,37.51182400323176,21342
126.21907198176586,-3.8731601653943395,-7.615603692660733,7.561289744629946,1.2140023268212399,-9.028857912890158,0.9989375949707511,4.185543389621341,-3.41072641214598,3.784907873685807,-9.190331467245436,-3.8290575416878294,10.702041939987064,6.382200103771162,-3.9960539403679527,-11.390418585738628,2.116350082816654,11.836816042157022,-6.3422084399059475,-6.794923815647786,-0.5180849237860834,-9.397992437489485,10.180486516419563,16.00361463890554,-0.260693468338112,7.938476787013069,-5.0607564940849645,126.73938905241498,37.50756648853063,21343
126.62577317826012,-3.971569194247387,-7.437242605025473,7.926987852104719,0.959640452953212,-8.754022121873088,1.1873219182546424,4.435798008520742,-3.767328884506992,3.4614131665575236,-9.239804139500547,-3.487598545351597,10.561996399907255,6.539730226344116,-4.443818319742161,-11.682192973741678,2.044211436105563,12.16363552596879,-6.802752847371438,-6.786142768405148,-0.5486695645354555,-9.62557471682788,10.443891181760337,16.283159672051017,-0.26563088956169606,8.355012501119644,-4.866378855419993,126.7338759401278,37.50772954620715,21344
126.13201753026402,-3.8492763704137,-7.296072714853932,7.579990114185938,1.343291414283617,-8.76416385814964,0.9935663279916652,3.9599560054451395,-3.288782800120531,3.420412300346382,-9.207005104754929,-3.7613080808811294,10.735813725195156,6.141617549990711,-3.9756936483873972,-11.199533818079498,2.0391965976461806,11.268010304597638,-6.276421973434642,-6.61619806665065,-0.8494666208346876,-8.895230260650084,10.132312709919738,15.926960342455454,-0.31286335279102356,7.734917235862943,-4.527979459791337,126.73829942679801,37.50524247607829,21345
125.90386577763127,-3.7948626105780603,-7.384251060424823,7.370447525577697,1.5397498228488224,-8.912803924511502,0.8799300810763713,3.81590570609043,-3.1090202775304605,3.5750738822863606,-9.177115862117313,-3.9463209861388724,10.811849337358868,6.0616342040904465,-3.733333515449766,-11.051800177564676,2.0742839110645512,11.065330579640376,-6.014687943876628,-6.601760037105552,-0.8430334150169971,-8.730802710378974,9.999738355271614,15.772627026533693,-0.3327197217891169,7.498052455710498,-4.619584983929134,126.74136015694967,37.50501277134439,21346
125.60759429907199,-3.721833993649399,-7.027879001776969,7.276253573899241,1.941227268484848,-8.649745713912818,0.7670773839159767,3.383759575810191,-2.861371830160275,3.1659473458187155,-9.163605443844142,-3.991727955975419,10.914542062462573,5.702784605848699,-3.55959578882304,-10.693187550720925,1.9867129676457842,10.168411162271783,-5.753971231852359,-6.314936312096625,-1.291062443785868,-7.884146016480953,9.873915126900085,15.577316913857548,-0.4436493921055466,7.056035185556917,-3.9836162330775604,126.74164138803316,37.50199786241285,21347
125.89855905227378,-3.7853617647989437,-6.883966008175695,7.537714202672803,1.6417817092450917,-8.434669828834451,0.9207235035548759,3.551143536023908,-3.0681551022476885,2.9459604806175403,-9.207541310304697,-3.7507440690452234,10.822623943144919,5.768416098782142,-3.859785184639541,-10.844701819934,1.941574587326547,10.3630187897798,-6.0759613728648345,-6.324923394720011,-1.3301159076406495,-8.068713030228404,10.023542369223888,15.746197909314281,-0.4086125084861356,7.344321271196907,-3.8072329222801398,126.73801933246972,37.502251746191796,21348
125.5764524748129,-3.6959797021934175,-6.411709994291841,7.512569161800384,2.112217676429268,-8.032281261780795,0.7928940933582372,3.009492574887535,-2.8449539392886463,2.3533280976230646,-9.182120239500525,-3.762134184369172,10.933902176614955,5.335273375027659,-3.7334219685817533,-10.395932783329654,1.8193397450256181,9.265918110206934,-5.8268937173451505,-5.922736298698192,-1.922879162397015,-6.989055098939268,9.924390512389488,15.523953342110588,-0.5566605557789918,6.855185147170017,-2.9690790075859748,126.73773032874193,37.49913638917341,21349
125.28016515007718,-3.6407410586571634,-6.611247419076928,7.237242945552655,2.483127512850883,-8.312295911606022,0.6317141582388506,2.8748760401067237,-2.645363252140452,2.636388601028886,-9.131196272126884,-4.019811004398792,11.017410527725112,5.3194437278422555,-3.421750146584544,-10.304262652973291,1.8708007683300842,9.178362184683484,-5.510120902236448,-5.94053914052182,-1.8312531350615235,-6.862460939766635,9.791250032416132,15.396454918048423,-0.6012221949287261,6.5787472237727025,-3.2582068936778095,126.74125844589769,37.49897505789148,21350
126.49825284031913,-3.933088705629862,-7.118658766088259,7.89076435282692,1.0906177267677064,-8.517326777952485,1.1745476744570347,4.181954467612351,-3.5864546427740613,3.129944411578828,-9.253389986586743,-3.4551951477588565,10.609541534815273,6.257288596497104,-4.359847763668558,-11.443266938517896,1.9771753105224223,11.525405831655801,-6.67495229202137,-6.607240381503605,-0.8964030795929713,-9.094821681844477,10.356061622212275,16.16122285339905,-0.3138757951683477,8.100290441859382,-4.328027902991997,126.73384158447207,37.50545989278808,21351
126.30981495440665,-3.8689688489136067,-6.641004243420503,7.866229952873389,1.3083971373908545,-8.13685345196684,1.141453992923067,3.7810309182416617,-3.3665499582823104,2.597503278855089,-9.265034149849553,-3.403022348045861,10.685477937959165,5.845766770755132,-4.267313753236423,-11.072227949736662,1.8729828291592099,10.568895515206899,-6.502758209325834,-6.300791999450063,-1.4302545196050966,-8.261493207698049,10.25214924521811,15.974884069464121,-0.40253150683507677,7.735347128353867,-3.5122067853792216,126.73355031757578,37.50247742264862,21352
126.04248893198206,-3.773390342299893,-6.092159290493746,7.865760925190051,1.6435884336815452,-7.659279693537134,1.056278794192339,3.2402381424537476,-3.1551305883231517,1.9312579767883973,-9.253617077176841,-3.3677193579499547,10.792440120096495,5.363440862958924,-4.173993132854482,-10.580177333213712,1.7459904954499437,9.394916873369198,-6.285408055646653,-5.873564508516353,-2.0846833239206375,-7.17419422924858,10.153979678489794,15.723123933814582,-0.5342881433920905,7.281311291798712,-2.546833968107256,126.7332555918207,37.49941078769118,21353
