intercept,단독주택 비율,주거인구/직장인구,소매업매출월평균변화량,개별공시지가 변화 차분평균,평균최근접정류장거리,평균최근접역거리,외식업매출월평균변화량,서비스업매출비율,BAS_AR,x,y,BAS_ID
104.51004108585505,-0.04707667670879551,-0.004734923494507392,2.4629963993357678e-08,1.2712271044122118e-05,-121.1837124698975,-8.359030332514905,-7.145642087971635e-07,-36.295436464434914,20.535199207212557,126.73735307054208,37.51538694098997,21324
104.3037911775279,-0.0030948461580600287,-0.005710658775237222,6.698448261562242e-08,1.1036711144155422e-05,-123.15065665079553,-9.71525021953778,-6.791375110181706e-07,-40.89614655604409,19.118951323309982,126.74211095416764,37.515279842530006,21325
103.8780769572625,0.02546674238266085,-0.00808570364076704,1.4927984576216183e-07,5.371280503041291e-06,-127.24444078303557,-11.942695187816746,-1.026420728722355e-06,-51.75757748173493,12.232097983253519,126.7485031464966,37.51560938874926,21326
104.5483405106442,-0.11391889582105245,-0.00424690758519251,2.79901892987504e-08,1.3843969116316225e-05,-120.65541184763404,-6.7846532820733465,-5.787928836492772e-07,-31.920669554648953,20.437796757321852,126.73357519465186,37.5129551650066,21328
104.71111959600532,-0.17416223723304491,-0.005451514559019113,-5.307041800749917e-08,1.031674439402018e-05,-119.15583704537704,0.7565654209906321,-8.274185019352366e-07,-15.748340338353652,21.80971416220222,126.7248954590203,37.516428945139154,21329
104.71424203821445,-0.1468439481150765,-0.0053554007951604615,-3.7142223678647394e-08,1.3877768584836057e-05,-119.26966480514886,-3.065376452544205,-7.637688960500838e-07,-23.44285394424474,21.14164893861095,126.72914095377996,37.51599952583299,21330
104.721388019567,-0.1664025601025642,-0.004799037558817165,1.1615879731010954e-08,1.5414480246072637e-05,-119.24897652337987,-3.31690974256683,-6.253748750243222e-07,-24.40087865587508,20.367226059686196,126.72896966340448,37.513023161354845,21331
104.69010499183253,-0.20275545045642146,-0.004938130335567215,3.964847903235317e-08,1.5105108387378905e-05,-120.30023207678488,1.0379439574141056,-6.592566689373867e-07,-15.793774653766668,19.633473092332263,126.72456153357894,37.51284888767801,21332
104.67790694587158,-0.2278034171433719,-0.004669481125477992,2.0430388683421767e-08,1.1930874117864398e-05,-119.88517685047889,2.6820726198149005,-7.629305847796004e-07,-12.002841217174959,20.440139170246034,126.72272411487454,37.514294919956676,21333
104.19717852374737,-0.2330883313718462,0.009096015605133371,2.732695755621595e-07,3.459138696952105e-06,-124.02132715044254,6.861723994120365,-8.100711464458261e-07,-0.28973575577278865,15.49257145723242,126.71522085131534,37.512349271270885,21334
104.44278563466722,-0.2018382506725361,-0.0038023685691179927,1.966507695064709e-07,1.590436756306698e-05,-125.31097543895474,2.097079611062231,-5.319452081319851e-07,-13.558901152481202,15.290754529717647,126.72312378787706,37.51022634485727,21335
104.74791521924037,-0.16278298609030756,-0.0035810707737419095,7.425316312443687e-08,1.5855124577108306e-05,-119.38756412903288,-2.850739511732338,-4.975326785083743e-07,-24.214000435080266,19.641475147164705,126.72851926211857,37.51048241928701,21336
104.74528954272483,-0.13930031079458505,-0.002234756505448531,1.4608250018757882e-07,1.5524302968236276e-05,-119.80040681372077,-2.88293022312224,-3.8945177759088523e-07,-24.634862266817223,19.9106368976619,126.72887410436182,37.50824363218556,21337
104.2520740130741,-0.15406698516610967,-0.0029006776250734504,3.020739805896279e-07,1.607816192376099e-05,-129.98881432921968,1.0945407129923699,-4.159289447095669e-07,-15.304152647301706,11.880966191699141,126.72367451730786,37.508087894345195,21338
104.51950047735367,-0.07425148622579476,-0.003631462770344901,8.660828119174011e-08,1.3381939808423357e-05,-119.7494019552494,-7.177295657101261,-4.3757574755206384e-07,-33.079916704123654,21.325053771946216,126.73433203369085,37.50968150840593,21340
104.26620205245766,-0.016919780627459576,-0.005476910385054476,1.1870956368340935e-07,1.15098181605118e-05,-122.32888114407366,-9.104565083765262,-4.6029674698150627e-07,-37.7787768845602,18.885035471284844,126.73883225082633,37.51030879926104,21341
104.11776292252266,0.011916094599588787,-0.006723334515351145,1.2959482541249315e-07,9.956268669611374e-06,-124.00664108356298,-10.205561635591145,-5.486120481500964e-07,-40.812401297168925,16.891233107731637,126.74248463225899,37.51182400323176,21342
104.27684072215979,0.06918855110446692,-0.005796171146483155,2.0409493086220017e-07,1.1221444474151852e-05,-120.43448090002724,-9.05275796045757,-3.72499190489029e-07,-36.8144193958167,17.64312148962506,126.73938905241498,37.50756648853063,21343
104.53251020683685,-0.041967160303257096,-0.0030931195507619205,1.531176709642668e-07,1.35103302962399e-05,-119.62207922776932,-6.6117136535376275,-3.576057133470088e-07,-31.926187488889518,22.016937203954516,126.7338759401278,37.50772954620715,21344
104.45122814083035,0.19573183181426362,-0.004838767446223205,2.913095913042766e-07,1.1889752068765392e-05,-117.6074197342509,-8.113133549168701,-2.9966337730307124e-07,-32.89989934001356,17.633703902149694,126.73829942679801,37.50524247607829,21345
104.35068517158477,0.3249070338172502,-0.006202228545112383,2.9805236825075813e-07,1.08531708417559e-05,-117.65849660672978,-9.19337707411838,-3.0465487169973996e-07,-33.93124925826305,13.626934418098504,126.74136015694967,37.50501277134439,21346
104.68865323124282,0.8340329902398183,-0.00458396993077384,3.4101754657695354e-07,1.1490077367056817e-05,-111.71439617631981,-8.543996746010272,-2.412005923177712e-07,-29.72157775290169,10.599228238093655,126.74164138803316,37.50199786241285,21347
104.65051934854768,0.47668992044951486,-0.0039209782720280376,4.176842926810664e-07,1.200733040562555e-05,-113.51299123322704,-7.21700505701095,-2.4004275383861943e-07,-27.99133775043155,13.99746595038845,126.73801933246972,37.502251746191796,21348
105.00961985682906,0.8736522956732434,-0.0012519830833373439,4.49432083379528e-07,1.2705629072468085e-05,-108.22018152047451,-6.6769891089820765,-2.0059908095944233e-07,-22.617391622594145,7.045586218157303,126.73773032874193,37.49913638917341,21349
105.11110610172598,0.8583455846481609,-0.0009031081645032701,2.9427720411491e-07,1.2440669927394327e-05,-104.85040084160579,-7.857807801140581,-1.997738763298782e-07,-23.614341144347986,6.38573690158151,126.74125844589769,37.49897505789148,21350
104.5818132235801,0.03674963807695314,-0.0027281970478317853,2.8046249485723737e-07,1.3290416752244114e-05,-118.14748386401061,-5.9931706400876905,-2.9690809037533526e-07,-29.74276199477073,21.382282832456113,126.73384158447207,37.50545989278808,21351
104.56101636840515,0.24184836833791157,-0.0029489709006079584,4.738924004697732e-07,1.2864407917231325e-05,-118.39403939175978,-5.334154581336587,-2.402192987462701e-07,-25.155220843911835,16.182550792042875,126.73355031757578,37.50247742264862,21352
104.66805235604144,0.7645976422303442,-0.00386480317393022,6.062551222371767e-07,1.2834631964958672e-05,-117.2167219143212,-5.494133239230504,-2.1125131693684263e-07,-21.07454931939617,6.185013103147875,126.7332555918207,37.49941078769118,21353
103.79077631352853,-0.1261929315039791,-0.003471413230885928,4.590583943764684e-07,1.516902733130672e-05,-137.6515594781659,-0.10345136653900111,-3.168284526186642e-07,-14.804422286803808,6.994036469059651,126.72335723816101,37.506101199065874,21354
104.52666967976496,-0.10469212070968748,-0.0016413583539317649,3.107898025898039e-07,1.4843450972298679e-05,-124.10311290193175,-2.6902854146706865,-2.987785109834957e-07,-22.506531727977475,17.43235585544775,126.72839182561799,37.505781506408944,21355
104.22957897992508,0.0006258788114374692,-0.003832558566483594,5.295149699581184e-07,1.3889377376128221e-05,-129.7196606999991,-3.0477990367106607,-2.4026590407157205e-07,-20.025934294853748,12.747243153431285,126.72816675135655,37.50283688323916,21356
103.51562030360358,-0.07220284841804414,-0.006632086864466723,6.176063856899434e-07,1.420354354480132e-05,-141.9933494867144,-2.201706346356413,-2.455256035376246e-07,-15.15443699194619,3.9040573462851977,126.72400061951048,37.5035218880192,21357
103.05118858191275,-0.04694855553419211,-0.012869783203900653,7.368595758632876e-07,1.3619722001409921e-05,-147.8245486667809,-3.0782794892076346,-2.3311820388726302e-07,-14.058794854608825,-0.1020035753604116,126.72294689379429,37.50268173515215,21358
103.30855936153395,0.17474137480811672,-0.0280289687558007,8.931242388691282e-07,1.3368967065776676e-05,-143.5015784820426,-4.624727691993032,-2.2277919967031418e-07,-13.432196676754822,-3.7682246863754116,126.72364014682157,37.50006989086598,21359
104.15997483265265,0.2994523229305595,-0.010145328212777405,7.352310810147789e-07,1.340173795290359e-05,-130.37470626765682,-4.372990147269774,-2.2538513955286738e-07,-16.541998099705687,3.53284240872956,126.72789212345697,37.49975562666252,21360
102.92546179096033,1.571839864469691,0.16162240482374077,6.306562491915018e-07,-5.507686492952555e-06,-125.77709140732321,7.317731699638738,-7.499793613106944e-07,2.675112196432927,15.433058876044466,126.70625897179377,37.50751514282017,21361
102.34601267446575,1.6604728993846405,0.188393707032906,8.274377047397619e-07,1.113812943694049e-06,-126.90679288666048,6.621079999156056,-6.197298197979486e-07,-0.13044096334025923,10.095555978778192,126.70603903400313,37.505428800513634,21362
101.47388241794094,0.7526606133969624,0.024579946135385167,8.739599371250319e-07,8.277257512235496e-06,-148.30506066556308,4.829621309862833,-4.511674476893355e-07,-3.231078227148682,-2.509573432059133,126.71172592855608,37.505935087045756,21363
101.66276373084801,-0.17922724709672222,-0.012703367619132995,8.129636029102529e-07,1.1739156518028322e-05,-160.47189661121203,1.1697578048748474,-3.5132189699979126e-07,-8.766164729333857,-5.209083357159676,126.7172762651082,37.505896698687394,21364
101.21663660507878,-0.11088683268056485,-0.03436239100712681,9.056909162575318e-07,1.1874672824896155e-05,-169.5051685533832,-2.4585301670291204,-2.678004858768656e-07,-10.585998770644267,-8.531535087071367,126.71852583137303,37.50397113772221,21365
102.4811251400103,-0.12028805089435021,-0.011351644949364324,7.216572833183917e-07,1.3566570744495175e-05,-154.94943790280627,-1.563526179700516,-2.7278184712973163e-07,-12.09917716832744,-2.2933216906061347,126.72078037435098,37.50460855291769,21366
104.15975965017823,1.3766090711304644,0.3811371360199731,4.97790374026899e-07,-4.135771167493668e-05,-108.87627081997606,8.099120223606173,-1.4715496687641662e-06,4.224606590778794,39.6548040520365,126.69610854079217,37.50761086235353,21367
104.90215296538503,1.5600779138139163,0.4500782151456344,5.643527951642774e-07,-4.1630670380915066e-05,-99.35311162969128,8.303802131053581,-1.6725818229819858e-06,2.4014746988207527,45.80779891740756,126.6927399380419,37.505830653325894,21368
103.27496727942685,1.477439587650417,0.29466597881013823,6.368985242921173e-07,-1.7424968739942984e-05,-117.00346613222581,7.529811014382634,-9.814210481638784e-07,2.7134716218730723,25.30284906430389,126.70152751391542,37.50659199812723,21369
103.01740886447988,1.43287783599144,0.33941329927173225,9.876222658654293e-07,1.0352851232761103e-06,-108.49285910337204,6.70989650075714,-7.842997124493453e-07,-3.5490344773123077,16.842678905152212,126.70162443649025,37.502897928765144,21370
104.75035810532913,1.5591164042111338,0.4560151622974121,8.252147825253672e-07,-1.5701666884152058e-05,-92.7125943037671,7.844540569896156,-1.413430705727639e-06,-2.8557680866616266,38.817431509570866,126.69520502609744,37.50286720183397,21371
107.47082245033691,0.4041660138673607,0.03250959840449194,1.0490059451831246e-06,3.6669203345730625e-05,-11.100980450376916,0.5969485277662393,-1.0665580898016665e-06,-15.154762788902858,60.5920243306524,126.70027029496818,37.488367611917496,21374
101.94704196960798,0.9399126848907321,0.21967826008464508,1.1819026136712714e-06,9.18726098940322e-06,-113.92530611203144,4.804418141161545,-4.801983745723311e-07,-7.672148819291323,0.033172767087151556,126.7055160291966,37.50116515207217,21376
99.19837380280896,0.46806456289535164,-0.23518576274076702,1.2397307298678464e-06,7.981858679159893e-06,-173.55610646663385,-1.129291558325594,-3.0205436525270364e-07,-10.777257215112487,-21.53474085251181,126.71217894136385,37.50126040269885,21377
100.69893413215844,0.2081247990488293,-0.13401686190506062,1.1686767622307958e-06,1.0705930067646666e-05,-171.61449685017925,-5.575798739987215,-2.1987543039430098e-07,-11.56482927859758,-17.347049368925333,126.71819686460479,37.50113120429761,21378
102.22880492774952,0.08967981048828397,-0.049594791657701046,1.0012751489217062e-06,1.2415066457052273e-05,-155.4793764419832,-5.219355281338391,-2.1860365842820342e-07,-12.240778963673336,-10.190688696460112,126.72111409037743,37.50083427122422,21379
103.07647114757327,-0.31553894029685825,0.1929865070031821,1.4138821323073795e-06,1.3891176423115144e-05,-73.42063156233917,2.321980252283664,-4.5871500206282067e-07,-14.331126698712119,-4.83930086513362,126.70516062378178,37.49703809190434,21380
104.97104684871869,-0.6404069841260094,0.11269027164745554,1.567277091907459e-06,1.994937201709107e-05,-41.46996419772235,-0.05737297133268804,-4.456681222497896e-07,-16.43731469425483,2.1651373071999327,126.70532290652942,37.49391420914386,21382
106.84957717799844,-0.294649784336946,0.06971163146388082,1.5250207282164508e-06,2.8521240818288884e-05,-15.293320090686084,0.3499859624567543,-6.257303772634308e-07,-15.507266026614817,30.918200424598215,126.70343711948699,37.491455364876344,21383
107.61028105973291,-0.35172817072921037,0.0966786301926032,1.8840047741092794e-06,2.9407191891134874e-05,-28.8535744427664,-3.581965043478597,-3.583730448210342e-07,-7.980532776271115,11.5649524158759,126.70804895244628,37.48990519005655,21384
107.9155437818568,-0.03504947914831742,0.05301938574634951,1.4834930483624141e-06,3.3909107430610025e-05,-19.171918315225128,-1.7890355536181892,-5.912701349920615e-07,-9.604113052130065,37.974004596741196,126.70529541862562,37.48856165373939,21385
104.16523150607316,0.03772743166077819,-0.0063485918215764325,1.670643995227802e-06,1.622221894520309e-05,-116.4426966368101,-7.81269218107944,-2.0434189115252394e-07,-6.3665662425147005,-30.552262585392207,126.71815353389549,37.495301000194544,21387
104.61987764030972,0.6582645420679171,0.01023061139127207,1.2888463672724778e-06,1.619699367554617e-05,-119.16813233028057,-6.017139958293986,-2.1441892267543653e-07,-6.824798424253872,-15.331443931797322,126.72141188147769,37.49621834155759,21388
107.69524695028431,-0.47015042617727165,0.3851885518547922,1.4426462293473407e-06,2.2594426628294047e-05,-79.48846173977367,-4.399926536456204,-1.7983533927796586e-07,1.7287653990367629,-5.923956480404547,126.72114311621687,37.492424428814545,21389
104.29384603604018,0.6929776541291132,-0.016952460753474174,1.0472265290161297e-06,1.4901697986424652e-05,-127.70143792072955,-5.236926917333633,-2.2323501780169615e-07,-9.630546390599486,-7.057812043482354,126.72357971401394,37.49748128892882,21390
105.19851728943456,0.7509637812300742,0.009994722003090623,8.783790450010694e-07,1.593636439128117e-05,-115.55152881182451,-4.412854064520826,-2.2044403752931474e-07,-9.827468014388135,1.3459938088079504,126.72692259680042,37.496846043488155,21391
105.90283480281815,0.7855882111276253,0.03409904288473829,7.904859592024888e-07,1.6951557549329846e-05,-104.91519511307109,-4.258780636740342,-2.0648779140414478e-07,-7.900264589904925,4.806899640759002,126.72898380458236,37.49556769359233,21392
106.0365321773316,0.1924847475482653,0.09063164248037706,1.119133298785045e-06,1.8588332451397885e-05,-103.06547939714352,-4.436412038752835,-2.1338190758594121e-07,-4.173498047757414,-3.358778159311097,126.72421092572307,37.49512308307309,21393
107.47913861654042,-0.29728436143753195,0.3167920106109695,1.1100679093829298e-06,2.1476132834968965e-05,-86.14102464378965,-3.294575707602113,-1.932467083264639e-07,0.2964437625755587,4.29163747904178,126.72424638400412,37.4931416557936,21394
107.91642804965646,-0.3340042281927244,0.3249869539593917,8.920332717645103e-07,2.23015313765944e-05,-80.45956467445316,-2.976256863151929,-1.8139244073501948e-07,1.2550408894308962,9.78314961573137,126.72662171464519,37.49224769081569,21395
107.15257166156515,-0.03997018166265898,0.13200844455343508,7.714749061041837e-07,2.0539657904085995e-05,-87.92545017701457,-3.962109203158056,-1.8711058074849977e-07,-2.1983978437070766,11.280353025044008,126.72875070019806,37.49315576902194,21396
105.63270808396997,0.9090390083595501,0.011797778657460609,5.710670429435521e-07,1.517833442384186e-05,-103.58963658261005,-5.54230928877014,-1.8855913565793e-07,-12.828397699076838,3.6228133601156447,126.7335285600955,37.4958943330368,21397
105.65009629604964,0.532817007112894,0.010176904899123573,2.1152646950879696e-07,1.3982628423837781e-05,-97.72220594077547,-7.277707487111047,-1.719645456854923e-07,-16.246168191647264,3.1051926635751377,126.73938802007658,37.495544531644576,21398
106.95871710478914,0.14601056251226313,0.10235244567095725,5.539228121858912e-07,1.927064136073243e-05,-88.57526680687153,-4.658371396728949,-1.73941246603814e-07,-4.308181121013441,9.958964164300394,126.73172652454332,37.492965960231075,21399
107.20227152916202,-0.03860949273350542,0.12355471451776628,3.0727704809934814e-07,1.9785949167679236e-05,-83.85919388158604,-5.507643990414174,-1.5754244431775442e-07,-3.3893932965655615,7.144885585137426,126.73385536785966,37.4916385116362,21400
106.88770627064218,-0.1183157856414468,0.09282262376947266,1.1585721490113343e-07,1.826806969510137e-05,-84.11470017339303,-7.103440668979111,-1.4672380611520254e-07,-5.684657095439849,2.0249440409604444,126.73805315071594,37.491102177440354,21401
106.69273195405218,-0.20245530020505673,0.07419662350644476,5.745234466567069e-08,1.7425084827102973e-05,-84.17545250733832,-8.175436405622543,-1.4356142643764602e-07,-7.412636930758117,-3.008923106042827,126.74135212742111,37.490648494906665,21402
108.14281235879585,-0.21449036755455275,0.323355175566192,2.77460897770889e-07,2.242968937503498e-05,-74.57780897075303,-4.908050476810088,-1.419773250496456e-07,1.274119557258416,2.057791175102224,126.73270623097748,37.48953454642509,21403
109.11985344195477,-0.5396378649321718,0.5391291066312144,1.1626730573922604e-06,2.556638458353143e-05,-65.53904871869618,-2.557004310760351,-1.5708298415240711e-07,5.540504888772665,0.8351540976374436,126.72350279514926,37.49037966390614,21404
108.81063897117176,-0.2766499222097236,0.20686910058360336,2.0326684983286487e-06,3.126753093235338e-05,-33.335910755479915,-5.333570443044346,-2.40256367103661e-07,-0.4085876383046205,-1.422177863612632,126.71190655939117,37.48827801913773,21405
109.51543433666346,-0.3254116088720983,0.5857202622242965,7.087173046471708e-07,2.628260688247488e-05,-62.74571631074835,-2.644845666881044,-1.329645480368143e-07,6.612439253288735,-3.307165047936783,126.72737099803639,37.48833961691259,21406
110.0016235974888,-0.5217981395798199,0.6242305073541585,1.1619698120802892e-06,2.7716142011277555e-05,-57.00371901765769,-1.9786130786795169,-1.2972692457738525e-07,7.301432578879922,-4.696444367172955,126.72347860560502,37.48862329371838,21407
110.03255682654971,-0.5438651907486158,0.5134892864430516,1.6148719745746625e-06,2.9340675485741445e-05,-48.89407453085226,-3.66562013420121,-1.2850137204750033e-07,7.2193484336057905,-10.884893394107575,126.71952945056313,37.48791378424038,21408
109.71705608112728,-0.3165588431168347,0.35990794525027864,1.928318672528193e-06,3.0823883531484865e-05,-41.60568426752772,-4.814005616378756,-1.5783790780869165e-07,5.7647212469527265,-12.02811444209554,126.71629369822541,37.48732526129932,21409
110.06014066262156,-0.11307364668130626,0.28009228469115144,1.9325420206088567e-06,3.486107710815972e-05,-35.025802213741,-4.037303153548219,-2.210701399450393e-07,6.17850047246033,-11.276387632873824,126.7150936484797,37.48495080379566,21410
109.73443262864643,-0.026527001049695853,0.21199521370964922,1.9345867689024034e-06,3.6316942022796746e-05,-31.643775877631803,-3.7582493474553527,-3.2623091602142566e-07,4.464376918159921,-4.996442323234113,126.71307511862561,37.48456806462932,21411
109.47205414814616,0.15602892309685634,0.16338766022841883,1.6318442565938813e-06,3.91798615001312e-05,-29.247462779348204,-3.267620286548309,-5.029195046366601e-07,1.981314465425906,3.9183463465516972,126.71107141143118,37.48336660569243,21412
109.20049088563582,0.2855070341706446,0.14233824158595887,1.3998993209410585e-06,3.9921110819303115e-05,-29.125055096283603,-3.0663004908059786,-6.066897281594395e-07,0.006818239862333542,9.907160694604839,126.70971286325026,37.48297866441356,21413
108.96598103477908,-0.25928195532621656,0.5302773267653101,2.649071341061569e-07,2.4522577023491705e-05,-67.41887877409499,-4.127481110361348,-1.2413653574492617e-07,3.87533172406133,-3.604988071034379,126.73181557540234,37.48800429388356,21414
107.9927733497457,-0.31432168147884065,0.3074133011794745,8.341525887020742e-08,2.1995882332302035e-05,-73.95205015805116,-6.747818239427469,-1.269457763282667e-07,0.8612251706987788,-5.347247263276655,126.73690993644202,37.48783076844946,21415
107.34502268050502,-0.4244850471451429,0.2104244266189173,1.962047977360806e-09,1.9997018836016902e-05,-76.10551201311725,-9.137073412988995,-1.1818728417223349e-07,-2.089198921634315,-12.879516169787575,126.74507215985545,37.485964873332115,21416
106.20755382398353,-0.7618979898604646,-0.04397101786806573,-6.6642389825342e-08,1.0754307232423783e-05,-80.04861643834161,-12.803427852411353,2.2897151514984037e-07,-0.704724733071787,-26.982937204204504,126.75471685962937,37.47834825661552,21417
107.32677279888962,-0.5317927745833728,0.26482887555761236,-3.944657169784668e-08,2.0205065561799635e-05,-73.98192109962248,-10.18722053665026,-8.624400857900602e-08,-0.015367717836705097,-17.17604960574142,126.74898561442397,37.48287241987407,21418
107.90258733639038,-0.4271719332371113,0.31816510725145225,5.471568098512634e-09,2.219319277946139e-05,-72.5096412698255,-8.51435883266927,-1.1064774930655042e-07,1.3765505355803143,-13.098314271089423,126.74284871939717,37.4848722982534,21419
108.54925199101079,-0.4094877302525899,0.46161304380301627,2.3936430364374947e-08,2.4310665577941363e-05,-68.40942043633204,-7.5402820508713155,-1.0398314511823011e-07,4.185326378273879,-12.754491925549146,126.7394528724412,37.4844016726677,21420
109.02381930931895,-0.4060145658094532,0.544171052438165,3.882153000855638e-08,2.5761550302874273e-05,-65.46387607510873,-6.7565656858970335,-9.955363985490803e-08,6.058298776933469,-12.371701921006434,126.73705790909489,37.484080234448285,21421
108.4080845425641,-0.44299179056664406,0.44217501006001053,-2.7093840332832477e-09,2.439541167206515e-05,-68.50351605207463,-8.431030734289395,-9.31531867851058e-08,4.262670523787126,-15.282524344650845,126.74284618265462,37.48274526216631,21422
108.8435958991877,-0.44421475910527725,0.5146408683972535,-5.579147343952439e-09,2.6175809637926905e-05,-65.80147840329703,-8.076970557019388,-8.470835688234142e-08,6.793061895030578,-15.898202134905414,126.74165449694242,37.48161073619528,21423
110.53638065116523,-0.465054812242711,0.5687073806774372,1.2515260715184755e-06,3.0208912492578567e-05,-49.6493319087141,-2.4869770307769885,-1.1229424572502886e-07,9.172635172265606,-12.206527135942835,126.72237107261779,37.486114291215785,21424
