intercept,주거인구/직장인구,아파트 가구수,단독주택 비율,서비스업매출비율,외식업매출비율,근린생활시설 비율,평균최근접역거리,(주거인구+직장인구) / 유동인구,공동주택 비율,평균 도로 길이,도로길이고려_전체통합도,평균최근접정류장거리,점포밀도,도로율,상가밀도,x,y,BAS_ID
103.36265646131206,-44.59819455442823,-16.8682944895629,66.89544081131262,18.762088622000157,-11.349545647788466,66.60342782777275,20.157266453349642,10.683852682377246,42.531813540024174,-29.277365877991627,9.919968966647236,-47.12022115810201,-32.26472298547375,-2.2621268594508366,23.058470462472698,126.68913490770505,37.51870773736182,21300
103.28351048409469,-46.027869868562355,-16.677657878094728,63.20672054850148,18.778573204932876,-11.6848050512695,66.14481913866732,19.910576290222338,17.265654821561473,42.74353891832688,-29.48810060500369,9.826105598721936,-47.6841217588033,-32.27391094790951,-2.260232925470997,22.96590255745316,126.69545880461988,37.52241686372307,21301
103.14128581668072,-46.76243444607892,-16.80253697889733,59.657417717350214,18.295509828933582,-11.973870109006949,59.00309983102014,19.666532493038524,38.54679942304494,42.60066756355724,-29.602266278186246,9.430436148878243,-47.648315719233864,-32.15269325830423,-2.449394524406379,22.54126279029342,126.70134171772969,37.52233877708572,21302
103.12884561948032,-46.28515037591591,-16.99219599278985,61.526780417712445,17.97368434994564,-11.880714891959855,63.10888724536447,19.775061775516946,22.991481187384665,42.3531463715176,-29.514295010857552,9.290187160939173,-47.05300979438903,-32.04622189772747,-2.5268968337205573,22.421003601329584,126.69872979436714,37.51898140944887,21303
103.07765597821081,-46.80973818860363,-16.953852879834997,58.75180092428654,17.914854704823952,-12.10152341686187,55.49952862891687,19.619295403301077,38.59548257519342,42.40302523065625,-29.551400939754664,9.187139574552473,-47.254081567695515,-32.02472875352768,-2.5679077455239887,22.296775170264155,126.70341884326405,37.519318995056054,21304
103.08928214417938,-46.4390040245737,-17.027368711765185,60.331848725807745,17.745744534587153,-12.130580790929825,57.90787231960324,19.72719250900035,29.648097809875296,42.25746338410896,-29.378505526572415,9.152333109905904,-46.759509263396396,-31.92593200038523,-2.603983787815271,22.20230647829675,126.70300423971963,37.515329100586754,21305
103.12512159827727,-45.81625790350449,-17.134322248411955,63.43904925474999,17.76691050030906,-11.784624959700004,63.777193577804724,19.87208940344613,21.07130622888143,42.16073981474251,-29.424535018875595,9.19055115676668,-46.535589902737875,-31.93158465578938,-2.572110763063284,22.340884108010844,126.69720548857926,37.51567898613793,21306
103.14875309892133,-44.890478605947976,-17.308443433895206,66.83440956512288,17.66842320433961,-11.487576174187724,63.67721462042451,20.037344664341944,21.30980482838116,41.95345088758741,-29.35281210935356,9.14273463445489,-45.953043325266506,-31.808847667083622,-2.5787960848496905,22.35880270588204,126.69309964043227,37.512529261238306,21307
103.14089741473276,-44.58370550812491,-17.389645943500664,67.67326507647971,17.515593535706287,-11.531005287863437,61.49954839058758,20.085633008316,24.768691350738468,41.81685807284518,-29.21372682623334,9.068555774722203,-45.562674499416616,-31.729050646173086,-2.630305092957988,22.238272759370318,126.69463592515947,37.50972402615308,21308
103.09107566912027,-45.881919529824664,-17.177718725058305,62.74661603392542,17.479658838793895,-12.135384721425222,60.46282689850469,19.86035109902805,26.438592705766233,42.01246305386826,-29.14875458275162,9.053572380821091,-46.03001611098172,-31.795481257524983,-2.673918161379926,22.05764779294324,126.70257157044347,37.51088024429188,21309
103.03225425764893,-47.348957967231165,-16.878042945684022,55.853734439110326,18.010967712665508,-12.251339270453942,45.55455823456411,19.419887706094286,67.20255498228178,42.53319037015629,-29.658068338595136,9.12670024128035,-47.69720957971789,-32.036778920120554,-2.574292646152624,22.24642441691831,126.70802741158735,37.5214043470635,21310
103.05176479521512,-47.070123517786136,-16.92058346812815,57.2176694420975,17.899698295197734,-12.247140403660351,50.20507645289362,19.52862886990962,50.45748772578084,42.43864884951279,-29.545734671720325,9.13501538582462,-47.345878258281104,-31.987488586033656,-2.5861086920527607,22.21739330959252,126.70645139187884,37.51875080500249,21311
103.05439379629767,-46.872348425775115,-16.96479502620698,58.166323892149734,17.739128266357845,-12.350681394521697,53.923154521883596,19.595905041466846,44.633137590672575,42.327134129024316,-29.377393537847436,9.091232839360327,-46.92217469247764,-31.88559068193834,-2.6218624812179145,22.106882528954504,126.70691946411556,37.51509833713639,21312
103.0607969162271,-46.39742061726207,-17.092920419486997,60.16290972812122,17.46143010403854,-12.430847735889278,60.03293409425675,19.73782793400403,30.00837026275672,42.09028476833301,-29.096357461380848,9.010810101897876,-46.15621772679995,-31.75977087992338,-2.6925976574039234,21.950784937909752,126.70652058482338,37.51059783447811,21313
102.96201277683308,-47.74260515642346,-16.900816153897807,53.28912990464903,17.913092949073608,-12.443496879349237,36.65587859528162,19.21008998709553,76.2919306638218,42.535033854853964,-29.69622113371092,8.93374173032985,-47.81199665463845,-31.934927332605994,-2.633846981855415,22.077619756230767,126.71319259164342,37.52037539808062,21314
102.84684938569491,-48.156192938518494,-17.088086337290036,50.47708381052966,17.62849729451941,-12.600817080574672,23.728402763003544,18.918485114150574,86.4064804506716,42.40169352257614,-29.7889774479581,8.557378377272117,-47.79646205771503,-31.853956558122377,-2.7723221594567273,21.84766962391187,126.71891876142693,37.52020716759903,21315
102.73635297362216,-48.50840201985676,-17.369839847304206,47.37618087074233,17.342315791622838,-12.684166143994254,13.58496736672248,18.650898397196237,82.91844224005001,42.19736914692935,-29.84529042446166,8.135131364846966,-47.567122689903464,-31.803831096031523,-2.931546864669641,21.645432794058777,126.72512332161521,37.52075627781089,21316
