intercept,APART_DIFF_AVG,점포밀도,주거인구/직장인구,소매업매출월평균변화량,외식업매출월평균변화량,단독주택 연면적 비율,아파트 가구수,BAS_AR,상가밀도,근린생활시설 연면적 비율,BUILD_DIFF_AVG,(주거인구+직장인구)/유동인구,평균최근접역거리,INT_LOAD,평균 도로 길이,평균최근접정류장거리,외식업종다양성,공동주택 연면적 비율,x,y,BAS_ID
100.94937228996126,-0.00716938540379191,-0.0003247599276011482,-0.0769666818761078,-4.661707842530179e-08,1.2056811766166154e-09,0.5708400343963765,-0.004492548207136071,-4.494721322997242,-0.0008116093201647094,0.4700577730638042,2.7049373011361522e-05,8.774062471361072,14.396819022620203,0.0172733208714403,-0.02007914690338017,-138.74795815564553,-27.787923618164236,0.5040650482897391,126.70691946411556,37.51509833713639,21312
102.03054590403076,-0.007159456335993005,-0.0003175892113146496,-0.0806477246588133,-4.0588347809599194e-08,1.5658199565507027e-09,0.6016437198817931,-0.0039056591691784296,-8.846194670573073,-0.0006560065054520047,0.46770259206992737,3.069489974515606e-05,8.232529974578545,14.232434123262045,0.017276861875574732,-0.018071498776066675,-132.8817102221463,-31.19080878797657,0.5059518189067531,126.70652058482338,37.51059783447811,21313
98.00022666365408,-0.007488433307185871,-0.0003421522609758239,-0.07345766597681504,-5.226826594420209e-08,7.694116751737575e-10,0.5135783508395543,-0.005328066011230465,1.0965297578428932,-0.0013727247606859314,0.4911038755023311,2.6029500053474073e-05,9.624886911649867,14.487643405633763,0.01623333082432257,-0.021796805325249084,-141.58480266081824,-22.600629675307875,0.5118478122111325,126.71319259164342,37.52037539808062,21314
96.60967024848354,-0.007907739521978265,-0.0003409626302033725,-0.07252265677710083,-5.35276476466592e-08,5.379867761837263e-10,0.47702405202034437,-0.00576440235538864,5.212018030133958,-0.0016450510045115893,0.4923673121097356,2.6204118400661e-05,9.814653590330572,14.213104228544786,0.014288474546558108,-0.023247442483080253,-138.7871008259129,-19.732828262822636,0.5204304430758006,126.71891876142693,37.52020716759903,21315
97.64928902950622,-0.007912547910364871,-0.0003306410710864562,-0.06904050037568048,-5.597992596509855e-08,1.6899307028944684e-10,0.43604116590007885,-0.006219100760502795,12.527704536614294,-0.0016030233171886131,0.47619824576770936,2.3127414097382663e-05,9.62637969125345,13.302721322908232,0.011208981996710303,-0.02750818062099427,-138.27782862644978,-17.32610556308824,0.5155773707506134,126.72512332161521,37.52075627781089,21316
99.31909843683493,-0.0078079305543850685,-0.00032566777279181825,-0.06576214758633853,-5.7956178508682033e-08,-8.306508930882848e-11,0.40694589132438863,-0.006416212049596926,17.25887039744012,-0.0014984186293260239,0.4641698398720028,1.9161185660840964e-05,9.232019784826566,12.31431965803879,0.00904717665193905,-0.030467337590658627,-137.80530914374467,-16.024658467645352,0.5060915012414213,126.73053373535897,37.52055707999099,21317
101.85167495688243,-0.007335638349825994,-0.00032602365002614716,-0.06215879696097064,-6.089694620463052e-08,-1.907286062956066e-10,0.3940525771153079,-0.0062980859659467255,17.864926575222018,-0.001257887632152196,0.45564886654179393,1.3514439960324584e-05,8.601677529259781,11.747932541879132,0.0083183798754296,-0.03226073504893017,-137.94743510045066,-16.085311567532983,0.48655787572485026,126.7361576234256,37.52074545539758,21318
104.52978701293887,-0.00679045601045063,-0.0003268894532493042,-0.058997307444180164,-6.480669816156232e-08,-2.6680027811733574e-10,0.39033122550208044,-0.00613962660451432,17.11391537446379,-0.0009220596573070412,0.44454536775353926,7.113374138637025e-06,8.009849479682448,11.632169394887727,0.008156056801052686,-0.03349067622868726,-139.30380770337888,-16.570083359324794,0.46544882545690053,126.74321514378205,37.5219067233361,21319
106.20025014657467,-0.006591316587774991,-0.00032591749258212597,-0.05701107967489628,-6.684373052802e-08,-3.261333967341315e-10,0.3846679764065364,-0.006018790179503316,17.0468140419779,-0.0007218408838477767,0.4346941670428893,2.8285088170100587e-06,7.535170420797137,11.359535219131596,0.007593807210189086,-0.03409632058883214,-138.8839437179739,-16.537893900441333,0.4528735827419954,126.7488155826459,37.520512435412016,21320
104.47889955775838,-0.007042993849188271,-0.00032571817020907,-0.058665287478607026,-6.373990278742328e-08,-2.9536674146298104e-10,0.37931448728060635,-0.006108377404493465,18.172967846530064,-0.0010038114787138037,0.44309081029822805,6.890599864600353e-06,7.803216961236037,11.010337765987737,0.007245380941021342,-0.03333973816184362,-136.50851890379093,-15.833328293426334,0.46663269398365526,126.74324183744143,37.51850596365194,21321
107.86782094617286,-0.006335628330037438,-0.0003242779244072775,-0.055245518108382255,-6.924544906901046e-08,-3.7865433788261117e-10,0.38393371751082706,-0.005911815510974298,16.701457750710844,-0.000477112294685371,0.42357095524694394,-1.3950286541854112e-06,7.128635651456935,11.325488684770876,0.007291174756054296,-0.034721321032539824,-139.44817917206186,-16.735439026170944,0.44046726302951394,126.75566589791076,37.52007688820165,21322
100.81880766344227,-0.008112906292477443,-0.00031162524654588576,-0.06475869461617925,-5.6186442945535745e-08,-1.2554608167797427e-10,0.38945395320376314,-0.006211081511845056,19.10897407847894,-0.0013725713022243325,0.4446919542821297,1.6647174815811422e-05,8.280398274436763,11.036268006545138,0.0067511528763148435,-0.03132954655895342,-130.82217568317105,-15.476520221889777,0.5024970589771522,126.73380894864344,37.51608671250486,21323
102.251305261829,-0.007970935400032877,-0.000314139701704435,-0.062074183637900196,-5.825489822353979e-08,-2.5427642322840787e-10,0.37400698361976314,-0.0062021559552420955,20.57668038335564,-0.0012906134092591929,0.4402217265615747,1.2645893100947685e-05,7.916427654391754,10.26369659238348,0.005965361385404444,-0.03218768304322091,-130.93054691477158,-14.841163924577689,0.49121186491757995,126.73735307054208,37.51538694098997,21324
104.31894660119028,-0.007403182232997195,-0.0003210012747451151,-0.058849920985902054,-6.179498975296288e-08,-2.9814174416612655e-10,0.37074436951969425,-0.006034157338903572,19.208280715148632,-0.0010802777107248205,0.43863878528568884,7.336624593944104e-06,7.523307027933239,10.24996917367584,0.006193453242363638,-0.03294318380999281,-132.6578155548929,-15.166596736634306,0.47038219441512585,126.74211095416764,37.515279842530006,21325
106.29167248009377,-0.006928042834053102,-0.00032699112621499446,-0.0559365762246008,-6.571826728174988e-08,-3.8660637513715363e-10,0.36647144841192136,-0.005952734685606379,18.611672322105907,-0.0008498470888798714,0.4339368252478554,1.7614739391702462e-06,7.207187602804428,10.293109251449495,0.00627252062054213,-0.033625098088595394,-135.1385898830445,-15.299653759996792,0.45166560718894105,126.7485031464966,37.51560938874926,21326
102.50881971766381,-0.008455523471471252,-0.0003023495824057766,-0.06262147577973394,-5.5682280969984457e-08,-2.5636280633591015e-10,0.36680464374991134,-0.006063768871548312,21.957060428308242,-0.001270476037084486,0.425887748329584,1.276951719331344e-05,7.364626994727115,9.168669513131643,0.004475570162008509,-0.031546747402157516,-125.80198740075048,-14.346669967034671,0.4963681822429407,126.73710299172977,37.512701817751,21327
100.89203124208053,-0.008752360724913932,-0.00029505323897030647,-0.06622698734179096,-5.240647705795122e-08,-9.303764367647859e-11,0.38341382317504974,-0.006039608605308813,20.424918272789306,-0.00134105945793716,0.4264511289195208,1.7645126623941148e-05,7.607966178994683,9.977265403722198,0.004947415154206988,-0.030491966492944212,-124.01567284710838,-15.109747011353289,0.5120185665438267,126.73357519465186,37.5129551650066,21328
97.10309448829338,-0.008512313135313771,-0.0003164969590205795,-0.07230548505637169,-5.119393524634156e-08,3.6167955908598454e-10,0.4413769079539341,-0.005904001799236055,10.684088272768873,-0.0016174336606446557,0.4661725701899678,2.5639112396219806e-05,9.03027988333018,13.121449306342102,0.010212331784900658,-0.025897279369239072,-129.29389214431396,-17.848474576451913,0.5275688648876119,126.7248954590203,37.516428945139154,21329
98.82780310218558,-0.008420725847587057,-0.0003089513981268438,-0.06891047894531972,-5.291165072167379e-08,1.0445614688901944e-10,0.4132756444981527,-0.006095441596452469,15.817674976394668,-0.0014901826877980443,0.45088733911276024,2.1856585441426767e-05,8.618154690804896,12.015752483394195,0.007970651377928125,-0.02902931391890112,-129.05192373793577,-16.493231578728796,0.5181629769080256,126.72914095377996,37.51599952583299,21330
98.9126842809797,-0.008850958990708962,-0.0002936584488591556,-0.07089029055475145,-4.8668686152245745e-08,2.598954551015456e-10,0.4175110929465324,-0.0057600382839328,14.6014810167007,-0.0014269062732834672,0.43747113232703555,2.3625076033895707e-05,7.86971291380623,11.572033577928876,0.006819561045476572,-0.02790994582476125,-121.44878148640876,-17.057264053825893,0.5254292218456105,126.72896966340448,37.513023161354845,21331
96.90591591247971,-0.009011105809507855,-0.0003003843080313185,-0.07573550677461921,-4.520800311149064e-08,6.392310690830167e-10,0.45386289832754356,-0.0054033835920370065,7.5745142310041444,-0.0015702223091480971,0.4558758813112184,2.8946795125206335e-05,8.131714807463792,12.956629251209343,0.009201809525662782,-0.023810756487634293,-119.14326373644612,-19.185467636741983,0.5382509798345653,126.72456153357894,37.51284888767801,21332
95.95525258804273,-0.008925406133915424,-0.0003143448616954876,-0.0764063989898315,-4.678524098618183e-08,6.745857938623896e-10,0.4634961442813892,-0.005493990591296353,5.613089854225233,-0.0016918956307653194,0.4714724700819846,2.933397281250537e-05,8.73642528695022,13.567361455440956,0.010980796918949154,-0.022412096712055924,-123.2217001903715,-19.353270901181304,0.5398182740383445,126.72272411487454,37.514294919956676,21333
96.67405388760601,-0.008347908342775602,-0.0003347208214484834,-0.08091191930936861,-4.1206600366986386e-08,1.3458927759699247e-09,0.5381063071682558,-0.004469679689740092,-6.396506151708405,-0.0015918711649443459,0.5018673820154381,3.384204742563096e-05,8.65352508462923,14.525498392483016,0.015246060261177677,-0.016828115137075945,-124.13682677106875,-25.391299269914963,0.5334651096478191,126.71522085131534,37.512349271270885,21334
96.65510392696207,-0.009239285182228664,-0.0002922207617472659,-0.07944028103787436,-3.8798908580140475e-08,1.0307687794799791e-09,0.4806041079885148,-0.004756717729571049,2.1062988860042013,-0.0015426678044882097,0.45756666100610444,3.3671356308675507e-05,7.334318873988686,13.205403163320016,0.009156323495097894,-0.020853032809598857,-110.63614007274684,-21.631782002342955,0.5464118798680326,126.72312378787706,37.51022634485727,21335
98.68464529053063,-0.009404118331443367,-0.00027679250242021637,-0.073595508591366,-4.327668120251161e-08,4.614349767042592e-10,0.42533675433897794,-0.005363777723169959,12.845335470204784,-0.0013746113380500833,0.4239187343460156,2.6626411474545967e-05,7.000302625308455,11.10150087307803,0.005621384039763719,-0.025839982306515803,-113.09593569269228,-17.84999216005864,0.5370282823349325,126.72851926211857,37.51048241928701,21336
99.37612296986653,-0.009556888778230011,-0.0002635979961469815,-0.07407470194456638,-3.917685602209105e-08,6.459782909973364e-10,0.4330570960645016,-0.0048961965209014,10.876318056421484,-0.0012601477406794233,0.41293583651514965,2.8242088240072406e-05,6.0488768012634875,10.496397828397853,0.004553864151772655,-0.02479208476812397,-106.57756186399496,-18.783081049167457,0.5374466421497107,126.72887410436182,37.50824363218556,21337
97.32629079435189,-0.009366075121974179,-0.0002784862216192665,-0.08047113863805422,-3.4066517762012715e-08,1.2241152762847964e-09,0.48901652302642895,-0.004316630609306756,0.49171803444015044,-0.0014337219813478797,0.4482179552870338,3.6224504441898575e-05,6.407259497964334,12.836292705655254,0.007774498865015268,-0.020301144106360546,-103.68774907754248,-22.869488880341876,0.5485497469617633,126.72367451730786,37.508087894345195,21338
101.04245602725989,-0.008958414783403392,-0.0002835174670964013,-0.06754580637492984,-4.894598234853482e-08,8.716145609109917e-11,0.39293945392798596,-0.005669820173317972,18.216240467403395,-0.0012671038856387651,0.41727029224181394,1.933917440664809e-05,6.972874160812411,9.72677214723203,0.004444914046390542,-0.029324955878808318,-118.25119679282727,-15.904122799872612,0.5151048860477981,126.73281609389528,37.51084224358553,21339
101.9386715786772,-0.009133793155583506,-0.0002783794236661363,-0.06618143403124122,-4.874476476385925e-08,3.7378164559987294e-12,0.3814789797123011,-0.00560276211367733,19.98065064492268,-0.0012081630688962341,0.40648764530946185,1.7382817184315483e-05,6.507091221538432,8.555229263660836,0.003276676131312908,-0.029220957213660873,-116.27739287311454,-15.238294326440926,0.511784666059359,126.73433203369085,37.50968150840593,21340
103.91651823989424,-0.00838742588661087,-0.00029900612482603177,-0.06081888650488099,-5.550205592452734e-08,-2.224110683127641e-10,0.36362754980931344,-0.005739597086138635,20.920306827844083,-0.0011447021368261798,0.4173236704121269,1.0040947642951757e-05,6.6628536529343485,8.343205545969456,0.003747556273615739,-0.031189912443263006,-122.22905374112766,-14.341874411807693,0.4849949771876427,126.73883225082633,37.51030879926104,21341
104.89829126799816,-0.007835420436503412,-0.00031483197959539597,-0.057989361796153334,-6.033075386483148e-08,-3.5638860814470545e-10,0.3559783280961202,-0.0058892304246746865,20.959240861862533,-0.001098622459400526,0.42765459513171994,5.755720595961146e-06,6.930144417912082,8.780956023055685,0.004554470950206276,-0.03224638973398926,-127.6944774344408,-14.117025117471654,0.46959224906772373,126.74248463225899,37.51182400323176,21342
104.91874131682356,-0.008714119716006986,-0.00028870234235640343,-0.05983374850120314,-5.337735435006561e-08,-2.014414192843819e-10,0.3586799273243154,-0.005397416886506969,21.160550355111646,-0.0010595090312691523,0.40128423271088326,8.558268075877252e-06,5.828715101519925,6.667382157346437,0.002238033858347303,-0.02974672360088611,-116.0252767461813,-13.847795776092406,0.4804432824934152,126.73938905241498,37.50756648853063,21343
102.13161726749075,-0.00948214418319071,-0.0002642947475922933,-0.06719863271897245,-4.4707334170082586e-08,1.5337728850631152e-10,0.3881699884836159,-0.005222072669433372,18.616082729574874,-0.0011331248432262257,0.39323544409714334,1.917615572876225e-05,5.729330405080178,7.701746871444043,0.0023115002032689483,-0.027420133583051,-110.01132538278381,-15.712088720345164,0.5162847528337112,126.7338759401278,37.50772954620715,21344
105.32487081925247,-0.008833702428378644,-0.00027574257269479284,-0.06023973230130266,-4.921101167161241e-08,2.63333591908029e-11,0.37373373522587505,-0.0048978933175077635,18.306741444316444,-0.0009462026546197657,0.39022554715306085,1.031695811072235e-05,5.089533211546965,6.123362169855248,0.0014081642892705892,-0.028539951860405113,-109.30216615238028,-14.538760996588243,0.4785488984237473,126.73829942679801,37.50524247607829,21345
106.76689002915832,-0.008386323729477277,-0.00029065817141884766,-0.0565906918739556,-5.408560499200862e-08,-1.4721717535439454e-10,0.36100018614010576,-0.004977746879259669,19.104996541657073,-0.0008865945675135742,0.3953854448959068,4.390303768119942e-06,5.183025627660177,5.989135108768653,0.0015179877725152832,-0.029526017116576164,-113.00700678832816,-13.708633493161816,0.458434703638594,126.74136015694967,37.50501277134439,21346
108.45380787942811,-0.00806960161916865,-0.00028545639684018356,-0.054040704061524135,-5.205780595257481e-08,3.931675393201953e-11,0.3785088723231781,-0.0044192627195516875,16.120339685147027,-0.0006504619046444773,0.3848908120773261,2.5193576333546204e-06,4.446994464518509,5.718351890509365,0.00034663826185500027,-0.02970301616336265,-109.002415524377,-14.090599870989932,0.4389417449323965,126.74164138803316,37.50199786241285,21347
106.72667622244994,-0.00858014075963726,-0.00026755923917455294,-0.05837665467897756,-4.5443592304230745e-08,3.0292928429535537e-10,0.3966906243544342,-0.004231192515388509,14.313400270587513,-0.0007360760668388034,0.38144178601489787,1.0333267040156344e-05,4.226998494398459,5.79573404633686,0.0002493041778755401,-0.028424560232745293,-103.48223695610932,-15.326809443858183,0.46288876575092197,126.73801933246972,37.502251746191796,21348
108.76928050321983,-0.008103445410968288,-0.00026294510837035625,-0.05459618988967689,-4.130904846128576e-08,5.892846621145047e-10,0.4287155373416353,-0.0035355485693185046,10.729893948704206,-0.0004584268897724158,0.37349103540915307,9.528026343026975e-06,3.3921729989825256,5.795539848677333,-0.0014389384673373668,-0.02972061780206809,-100.56528377211005,-16.04932890214267,0.43933777791338724,126.73773032874193,37.49913638917341,21349
110.29261044443219,-0.007686645072177969,-0.0002788799796761154,-0.050838446055051285,-4.878892053433513e-08,2.683396435840638e-10,0.40563493453585525,-0.00382408104929174,13.290341593850199,-0.00036796264135885567,0.37271864151948236,1.2874606212094655e-06,3.6964903751154528,5.707498962861804,-0.001246232142469339,-0.030649828640961708,-106.33477006931919,-14.581372909463933,0.41812254022870576,126.74125844589769,37.49897505789148,21350
103.09810109279869,-0.009245554901499184,-0.0002582215680811508,-0.06637465501782151,-4.1869630318933354e-08,4.095851924450216e-10,0.40505972395565776,-0.00464781285967025,14.398175343724686,-0.0009978244740950696,0.3900131211860578,1.986350542581526e-05,4.963151373513509,7.594095727498291,0.0019886030978023797,-0.026963823758950383,-104.73593041906774,-16.835412394485207,0.506158767720678,126.73384158447207,37.50545989278808,21351
104.39006563838898,-0.009102847779801476,-0.0002481954779279034,-0.06493378588378183,-3.6442797739796236e-08,7.409577994982569e-10,0.4296819986554147,-0.003876672972005659,9.991116516381954,-0.000822351402967118,0.3830140538730434,2.1486345224681477e-05,3.8783767411759182,6.964582636279955,0.0007346194161414064,-0.02622145444124441,-97.66506407719233,-18.005784621987626,0.49447369383533585,126.73355031757578,37.50247742264862,21352
106.5709100945382,-0.008594975258069829,-0.000246585553556499,-0.06081244899702575,-3.0876117631084735e-08,1.0899508821322253e-09,0.46453525600433304,-0.0030696087509334133,5.759720479219018,-0.0005978728916582186,0.3824481031986867,2.1876844453303452e-05,2.9333968763920506,6.789358915092128,-0.0009315768625333701,-0.0276602857802819,-94.45993532329548,-19.136913731394145,0.4704568598753649,126.7332555918207,37.49941078769118,21353
98.19497686821043,-0.009266422476848071,-0.0002702862443602215,-0.08147637807650233,-2.9250510209568628e-08,1.4929730008320953e-09,0.5074215041150109,-0.0037815903592007772,-2.6522504311585444,-0.0013274161739247304,0.4463409229318782,3.9356340168445374e-05,5.609146713555235,12.741419468543894,0.007029867353774105,-0.019644860867862185,-98.11538068066243,-24.852504366395785,0.546852048153445,126.72335723816101,37.506101199065874,21354
99.99394860185556,-0.009582628423342255,-0.0002520581738374803,-0.07505192819319205,-3.341848650991319e-08,9.811075034045161e-10,0.45434952702774095,-0.004211890919985556,6.503951223585523,-0.0011473928953756867,0.40831590429448644,3.1725904582767624e-05,4.988993794686273,10.271094398704541,0.003810313882754601,-0.023197202825986873,-99.16336593486932,-20.63881682496707,0.536948156913241,126.72839182561799,37.505781506408944,21355
101.90704759156928,-0.00919169620107301,-0.00024432900370337577,-0.07355921553367546,-2.7940049981858007e-08,1.345184110063465e-09,0.481872793399289,-0.0033966325230365235,1.809814264862244,-0.0009511299878892067,0.4058924802252447,3.4005737918379827e-05,3.8727819630952536,10.039675077446931,0.0027437791885840486,-0.023547429731008263,-93.63074650913903,-22.762256261769885,0.5226120788812475,126.72816675135655,37.50283688323916,21356
100.78582135991134,-0.008805258407872127,-0.0002564660008213218,-0.07920791581730457,-2.6021709523933397e-08,1.6719121051123148e-09,0.5212747848804428,-0.003237426335893531,-4.044120868967702,-0.0010467794480200144,0.4318880703350424,3.974958028020865e-05,4.626008829304791,12.239706202811618,0.005444565004688114,-0.021837158700488416,-94.41309461135647,-26.405392123505283,0.5304333660444055,126.72400061951048,37.5035218880192,21357
102.02554250292748,-0.008365061834288118,-0.0002551956683114063,-0.07904328140226428,-2.5568210578295653e-08,1.7826368266181574e-09,0.5386851555433047,-0.0030311340658495194,-5.692984638127067,-0.0009012156877992513,0.4302596693315429,4.008826226847385e-05,4.587269351307279,12.53178436986795,0.00573633275489303,-0.022795858802034066,-95.06828413504451,-27.97537294801232,0.5209090495353305,126.72294689379429,37.50268173515215,21358
104.48357361519597,-0.008007617870155082,-0.00024623153566519885,-0.0760147694635061,-2.0841555730543288e-08,2.0123762328568527e-09,0.5560760274673433,-0.002400572505041838,-7.572625456374269,-0.0006749261827422096,0.42082150401681034,4.117066070472333e-05,3.552362149982307,11.968552508363139,0.003838987934504027,-0.024556662259474112,-91.67622500824983,-29.369400538720498,0.5043240838039426,126.72364014682157,37.50006989086598,21359
104.93939726243165,-0.008473967148326739,-0.00024220208749108402,-0.06940256394562651,-2.301811870951553e-08,1.6805267721487843e-09,0.5157271754819484,-0.0025888857047930516,-2.0409512408725785,-0.0006828770957893121,0.40418230627521223,3.462388663084862e-05,2.9309489842496053,9.945075462235646,0.001328432870346428,-0.026053245013514942,-92.11228004702046,-24.790637922216536,0.49589509614078003,126.72789212345697,37.49975562666252,21360
104.30338662979233,-0.006840909417019863,-0.00029269487132797746,-0.08166571210679055,-3.7990454065947627e-08,1.7134081131674311e-09,0.6222595463285275,-0.0035387749081395355,-9.719218619919255,-0.0002590082142127145,0.44133753730523423,3.182016148371374e-05,7.506146777992798,13.97128988548905,0.016068345295918232,-0.01947469476480239,-128.21331798146252,-33.63468434392461,0.49959309234047844,126.70625897179377,37.50751514282017,21361
105.7868934764356,-0.006598008565042701,-0.0002777324452795237,-0.0827313503874195,-3.578614718164588e-08,1.8523875211159318e-09,0.6396065331038795,-0.0032509871946287466,-10.998757318847572,1.1901105339314902e-06,0.4261648274606003,3.323458211461958e-05,7.050145435016599,13.783267117757726,0.015474450607651166,-0.019955423266006873,-124.91424494481545,-35.65092677925607,0.49588389882925404,126.70603903400313,37.505428800513634,21362
101.57503268244093,-0.007497166533962424,-0.00030563650141510846,-0.08571208730769167,-3.0406450137046535e-08,2.011937656579287e-09,0.6082894311959293,-0.0031874507225399715,-13.50889294718367,-0.000896624610676312,0.4779871853991204,4.0152555026050637e-05,7.1295193087951825,14.045861823463763,0.014332701642740526,-0.01628477053714358,-114.63024438946202,-33.607482664644216,0.5196382445106082,126.71172592855608,37.505935087045756,21363
99.57137375252674,-0.008232444402182647,-0.00029279902797817566,-0.08445420432089905,-2.905233910227479e-08,1.86014767619646e-09,0.5663667503383092,-0.0033638229643984823,-10.061685812611016,-0.0012062004504456668,0.47318362352971327,4.154419879798834e-05,6.484169707949143,13.917865698941574,0.011048165215830873,-0.017784773658570424,-105.04061570594112,-29.942011688461406,0.5325553416201461,126.7172762651082,37.505896698687394,21364
101.14627050673099,-0.008064313464393,-0.0002751323811746565,-0.08362606346131525,-2.6238329034976017e-08,1.953010539651713e-09,0.5700025437828573,-0.0030499584413374394,-9.981399779760256,-0.001000579391849608,0.45591122907614523,4.264081058265648e-05,5.662723683740546,13.569003186274943,0.009155630657415514,-0.019638255958681537,-99.87298964826407,-30.787417567003832,0.5260710947933394,126.71852583137303,37.50397113772221,21365
