intercept,점포밀도,아파트시세변화_차분평균,공동주택 연면적 비율,외식업종다양성,상가밀도,근린생활시설 연면적 비율,단독주택 연면적 비율,x,y,BAS_ID
111.05602008760421,-0.0008933362105516332,-0.01286427932469587,0.5825437282282763,-44.43851875888451,0.00366981880911946,0.8429112746190113,0.7797367475362278,126.68913490770505,37.51870773736182,21300
108.75943763750183,-0.0008743268856148101,-0.013063628472120283,0.5732720088790524,-36.36813789915294,0.0004623723798761021,0.8272491573120252,0.7507656625846696,126.69545880461988,37.52241686372307,21301
107.66065722098777,-0.0008300022614450774,-0.012662756516297743,0.5592300258312609,-31.552476830326604,-0.0015389968135511298,0.7898474817174543,0.7208272982450952,126.70134171772969,37.52233877708572,21302
108.24371369817077,-0.0008977686636261116,-0.012996862166581977,0.5859713737213293,-37.50649399728648,-4.9347818870006315e-05,0.8641276212342375,0.7420287937777744,126.69872979436714,37.51898140944887,21303
107.19931579996098,-0.0008527579123802991,-0.012780618038499078,0.5718357847620534,-32.691607286748315,-0.0018041128309463524,0.8248273586647101,0.7126360979203085,126.70341884326405,37.519318995056054,21304
107.24524117966675,-0.0009365985548927381,-0.012952710943491218,0.6037685276554723,-38.64320680296163,-0.0008929631374112847,0.9236383548854661,0.7221692159726423,126.70300423971963,37.515329100586754,21305
109.1208260442703,-0.0009391146172010085,-0.012822616547718399,0.6018821908589068,-43.12133461247478,0.001469689174221557,0.9108279876674431,0.756849402165723,126.69720548857926,37.51567898613793,21306
112.06295407008507,-0.0008961948439630368,-0.011707714896611383,0.5976587396850939,-50.05272931551607,0.004140965354035017,0.8605318519890183,0.7830162751934229,126.69309964043227,37.512529261238306,21307
113.13741438896433,-0.0008728969842220968,-0.010776728630038332,0.6018070518508409,-53.50497271577601,0.0047043393770012385,0.8391291622486284,0.7904841628348677,126.69463592515947,37.50972402615308,21308
108.0855332961826,-0.0010093301076410563,-0.012311158293995662,0.6341622159995172,-47.05995572484715,0.0006396448753737374,1.0128771936798964,0.7336029398296494,126.70257157044347,37.51088024429188,21309
106.04195568270674,-0.0007747409995399374,-0.012267808333015086,0.5370603654820428,-25.51386595297291,-0.0032570608880396427,0.7410683268213717,0.6711481895433775,126.70802741158735,37.5214043470635,21310
106.34083982214584,-0.0008387345769264614,-0.012785293732429561,0.5667501985144613,-30.182641948270042,-0.002646669138041333,0.8154668240469208,0.6916737070206795,126.70645139187884,37.51875080500249,21311
106.21476785506968,-0.0008919896352340319,-0.012960497417129225,0.5922226259166969,-34.27337213843675,-0.0023903975795786436,0.8878756507849771,0.688237443234146,126.70691946411556,37.51509833713639,21312
106.541622053365,-0.0010126242665868758,-0.012662771110095302,0.6340296138386301,-43.14050744394075,-0.0012957247154550032,1.0291105881897822,0.6915708132646339,126.70652058482338,37.51059783447811,21313
104.4916692366727,-0.0007032644858804741,-0.011862846962167384,0.5051472636558082,-19.39140379489734,-0.0042294814173535564,0.6724545686959363,0.6046793002816176,126.71319259164342,37.52037539808062,21314
102.42462479444185,-0.0005940755056572776,-0.011202731331867133,0.44615720388496366,-10.677165355777598,-0.004633661177338454,0.5579407904055624,0.4948426916939734,126.71891876142693,37.52020716759903,21315
100.20405692817883,-0.0005185034058790461,-0.010657826689376286,0.38498401691360784,-2.820075252108512,-0.004913489933814981,0.47882313351851635,0.36865404049793854,126.72512332161521,37.52075627781089,21316
98.80209746467847,-0.00048547731763215913,-0.01052766549119213,0.34863434179067565,0.8459480805229161,-0.0051401204940650985,0.45584361787963357,0.2805376860095096,126.73053373535897,37.52055707999099,21317
97.96335992942551,-0.0004795936924409086,-0.010287525594556292,0.32755786801349707,1.888568059199346,-0.0054344894985085025,0.4695517324331131,0.22936214987807904,126.7361576234256,37.52074545539758,21318
97.27610264184295,-0.0004900849491745812,-0.009757967156900022,0.31407046747599787,1.785295525455633,-0.005946288217276,0.505402659858233,0.200477914540201,126.74321514378205,37.5219067233361,21319
96.90955313071736,-0.00048376331471954357,-0.009411383645621035,0.30838448896043696,0.9486239878472587,-0.005996728525505441,0.5244243964751499,0.19266540687018124,126.7488155826459,37.520512435412016,21320
97.51081840938485,-0.00045700398029801707,-0.010058356300179781,0.31326713963527913,1.2414839438848844,-0.005508198931212078,0.4787729925505163,0.1937272102170717,126.74324183744143,37.51850596365194,21321
96.16171285470284,-0.0004922277799805316,-0.008708842333367503,0.30334368410532797,0.491411130394472,-0.006291877820088005,0.5614395832435504,0.1962983857506864,126.75566589791076,37.52007688820165,21322
98.46206048675715,-0.00040703809618890745,-0.011314809702645758,0.33384864028766725,1.6900244372127824,-0.004621746804950284,0.38954127777009573,0.21777322598445162,126.73380894864344,37.51608671250486,21323
98.23750723555524,-0.0003982284182199804,-0.011003261462869028,0.32304794177227614,1.4110399506010922,-0.004720902789978338,0.3978133995806229,0.19792872815102086,126.73735307054208,37.51538694098997,21324
97.83212616945909,-0.0004150034032448521,-0.010394165271778139,0.31401974834309887,0.7894601544762154,-0.004969352505014191,0.4389035895880038,0.19203555643810946,126.74211095416764,37.515279842530006,21325
97.10145822111012,-0.0004421955458860921,-0.009519668205336876,0.305649953699436,0.394652900408622,-0.005418910059532355,0.4952099749031962,0.19540277965891295,126.7485031464966,37.51560938874926,21326
98.44785312976863,-0.00035232870795744983,-0.011357735307920107,0.32466686060770544,0.7951265560202284,-0.004068477485956424,0.3566278036218191,0.19676350166433013,126.73710299172977,37.512701817751,21327
