intercept,주거인구/직장인구,아파트 가구수,단독주택 비율,서비스업매출비율,외식업매출비율,근린생활시설 비율,평균최근접역거리,(주거인구+직장인구) / 유동인구,공동주택 비율,평균 도로 길이,도로길이고려_전체통합도,평균최근접정류장거리,점포밀도,도로율,상가밀도,x,y,BAS_ID
105.94067626030295,-0.07378821166186145,-0.0030677126284095265,0.6540389013690894,15.859266045153937,-6.503343307721488,0.23551848557621136,19.517219524297566,13.417574655166039,0.40314456796726394,-0.04968488222569167,0.003542059456293085,-115.91759851310528,-0.03075040203996012,-0.09536024651683099,0.0024381736568354203,126.68913490770505,37.51870773736182,21300
105.90949269025069,-0.08788819649955953,-0.001607566857026219,0.6185664631452599,15.654756427750694,-6.80344825480728,0.237740805633438,19.49492370141822,13.384474523341563,0.40334240605032645,-0.04965998879208052,0.0035187724791499314,-115.92761214036528,-0.03130969045610518,-0.09703159208668058,0.002386958897324639,126.69545880461988,37.52241686372307,21301
105.84581575965629,-0.09467006107959006,-0.0010128741362796473,0.5894648613676546,15.361923820666696,-7.05519173556416,0.23762456767289136,19.455463642811566,13.272169185532134,0.40241104956321755,-0.04988696656762995,0.003352993778286995,-116.04382030435083,-0.03160212938339848,-0.0993515389524754,0.0023355019890663464,126.70134171772969,37.52233877708572,21302
105.84409305024016,-0.08836280210835767,-0.001997136841430967,0.6114308590688649,15.401386160926597,-6.919685328998112,0.23560341116027006,19.457866724590552,13.25162998064172,0.4018157329176829,-0.050012629236531304,0.0032933297525870064,-116.0764949813832,-0.031222861757699175,-0.0988604694819572,0.0023595634153689062,126.69872979436714,37.51898140944887,21303
105.8131293773196,-0.09510759473185651,-0.0014727749999475,0.5855390667026805,15.233086403836383,-7.125995481091978,0.23615038760412865,19.433289649441114,13.215893788627966,0.40168346038926306,-0.050059113227122726,0.0032314542301327266,-116.13930934983942,-0.03149914648178484,-0.10020160133682943,0.002320666357868015,126.70341884326405,37.519318995056054,21304
105.81465035600621,-0.09075254987750607,-0.0022510069648720658,0.6012867145181973,15.25452932052806,-7.078734738580346,0.23420539066151186,19.42919808525441,13.23649299500865,0.40147467082911176,-0.050104067740631836,0.0031884582674194632,-116.17525888168939,-0.03116633387258886,-0.09977711229751932,0.002336954028525827,126.70300423971963,37.515329100586754,21305
105.84155891768074,-0.08157747353926315,-0.0027351039114909964,0.6290381710719223,15.42770395719824,-6.81986692484971,0.23376317989831846,19.4574835351532,13.240203994464672,0.4013356394551173,-0.05011827223283201,0.0032392699919884323,-116.10549036616965,-0.03090370293483762,-0.09850995625231873,0.0023739318809581655,126.69720548857926,37.51567898613793,21306
105.84991689091713,-0.06729268626368075,-0.003545919623477576,0.6589025014820984,15.530672467558011,-6.611198483768218,0.23168964911233347,19.46767703242638,13.23325459436164,0.40083689195242467,-0.05023418243694615,0.0032085491784674684,-116.10703291537175,-0.030491951320077128,-0.09766620267454841,0.0024141836143196874,126.69309964043227,37.512529261238306,21307
105.84127109789327,-0.06402890247768434,-0.003689298284240048,0.6634966536870994,15.498036585057122,-6.6144293700990335,0.23024972837854113,19.458851893842763,13.231950142372064,0.40048071340623564,-0.050302860697021654,0.0031501583728122855,-116.13409080837297,-0.030297368301258197,-0.09778215985343072,0.002421242633895508,126.69463592515947,37.50972402615308,21308
105.808531123644,-0.08032001200659071,-0.002940443711416323,0.6239334548099102,15.253346600001334,-7.0107363307247335,0.23153475264285486,19.421928650202034,13.235392195432263,0.40085280605590756,-0.05021868154708374,0.0031028943224656047,-116.21484936814896,-0.03072779365872294,-0.09950623680598791,0.0023650594073927654,126.70257157044347,37.51088024429188,21309
105.78095746599473,-0.10184142337919422,-0.0006793152432612537,0.5531214470980392,15.057668635214558,-7.34762031140632,0.23748249880380018,19.409324132552932,13.170438587914719,0.40162960763024913,-0.05009049317072394,0.0031878629261302125,-116.19309227768653,-0.03192726774790644,-0.10177742154012528,0.0022788323576479128,126.70802741158735,37.5214043470635,21310
105.79166046448776,-0.09840200876905164,-0.001327555026043893,0.5696608147133942,15.119780946900274,-7.270028444026731,0.2361792252250745,19.413649504613968,13.198796826727161,0.40162428528497984,-0.050094020817512276,0.003183343944473911,-116.20063438407315,-0.03164826102696025,-0.10107796306107412,0.0022966745892005233,126.70645139187884,37.51875080500249,21311
105.7841799365338,-0.09475208357596168,-0.0017313894909157463,0.5798410131362972,15.093115091018548,-7.2893725028336895,0.23433800157641488,19.401100296802063,13.211370426448145,0.4014190851278093,-0.050149168966754726,0.0031223638893855543,-116.26389557928638,-0.0313910675966186,-0.10101656907836681,0.002306462554261617,126.70691946411556,37.51509833713639,21312
105.77744461893593,-0.08489295227020834,-0.0026938962107729133,0.6041797578079472,15.081657893805168,-7.247759823246759,0.23147026746276805,19.390546413327066,13.216876735361353,0.40082736047811157,-0.050251823822422825,0.0030301223698136702,-116.31373922501948,-0.030921678171971063,-0.10074457064564712,0.002332672084536447,126.70652058482338,37.51059783447811,21313
105.72582458250831,-0.10605153128257724,-0.0006809920636564036,0.5207254087630406,14.802539178726539,-7.607336131409105,0.2372852065643656,19.365891325930722,13.09045217459845,0.40107689728884255,-0.05025405482684267,0.0030507629817208806,-116.35132228173484,-0.03221924555703767,-0.10384427580698591,0.002237417281878,126.71319259164342,37.52037539808062,21314
