intercept,BAS_AR,서비스업매출월평균변화량,소매업매출월평균변화량,아파트시세변화_차분평균,외식업매출월평균변화량,외식업매출비율,근린생활시설 비율,단독주택 비율,x,y,BAS_ID
125.41471386897713,11.543962467855476,5.673731030093679e-07,6.072979150363361e-07,-0.006300977116487891,-6.923586100573348e-07,-5.411772725948623,-0.15117937135071832,0.024364315890814364,126.73357519465186,37.5129551650066,21328
127.69863196357167,-0.8011029371237699,9.848913633342358e-07,3.2318612816736504e-07,-0.007955216786857504,-9.701320833814277e-07,-3.030158181605109,-0.07773490206649875,0.12593491881891689,126.7248954590203,37.516428945139154,21329
126.48264237318654,4.07918412788771,7.902180054664698e-07,4.6914373171363385e-07,-0.006441078754239881,-9.194762955339884e-07,-4.55108243841988,-0.13652790998962633,0.0555420104240296,126.72914095377996,37.51599952583299,21330
125.92920512372875,1.3432238313556755,6.876564453408598e-07,5.190976343713925e-07,-0.008361898749685338,-7.959447048112815e-07,-5.426020380994525,-0.1330473134103418,0.039866663882886,126.72896966340448,37.513023161354845,21331
127.01240726862483,-2.9204620336313996,7.967597309148398e-07,3.681873576231814e-07,-0.015133196284358347,-8.371167637586001e-07,-4.326550099476166,-0.0737043622987757,0.093761855927532,126.72456153357894,37.51284888767801,21332
128.0107843508012,-3.369530616873334,9.720195834018265e-07,2.881899817910905e-07,-0.013340106680769948,-9.444635315375216e-07,-2.924207116092991,-0.03730553241711464,0.14705043944814578,126.72272411487454,37.514294919956676,21333
130.87308368041857,-8.185657160593827,1.0375288303408306e-06,1.140530563236698e-07,-0.020325206189329273,-1.1374397199298938e-06,0.4481528455946986,0.19046534702197515,0.33292150110670055,126.71522085131534,37.512349271270885,21334
126.85071024281325,-4.765872737561466,7.213808653682982e-07,3.7133608699065927e-07,-0.023289883531294256,-7.454006909734854e-07,-4.790486522860401,-0.020079398694446363,0.08623277000895388,126.72312378787706,37.51022634485727,21335
125.57144206202526,-0.10697029734224017,5.572690185682747e-07,5.39248149285089e-07,-0.013242976821644872,-6.720474999479024e-07,-5.835747993607866,-0.11394982935422221,0.03348335971884431,126.72851926211857,37.51048241928701,21336
125.12885962840946,0.3582727622361519,4.578495051741317e-07,5.526044028656844e-07,-0.01582011172375005,-5.466631943603548e-07,-6.057347878871653,-0.0971163764399553,0.030411620882534074,126.72887410436182,37.50824363218556,21337
126.11052690516105,-4.885963673798265,5.252625211699771e-07,4.195943202035635e-07,-0.026022723537452778,-6.122678270043765e-07,-5.641306013941486,0.005417971214702312,0.060240617746666204,126.72367451730786,37.508087894345195,21338
125.12362851839589,7.662396709103637,5.027211162292515e-07,6.076114066031416e-07,-0.006601978604888202,-6.056462332414308e-07,-5.756669556144191,-0.14655925574956208,0.024415777647951414,126.73281609389528,37.51084224358553,21339
124.79672634374391,10.46680158283541,4.3413949398672563e-07,6.189706438678953e-07,-0.005014684150774135,-5.288546391590207e-07,-5.903662150569503,-0.1481229810537187,0.024543927759212755,126.73433203369085,37.50968150840593,21340
124.65633214060458,23.968826910916114,4.537624769974421e-07,6.30527636430372e-07,-0.0036046316790506157,-4.867463998072204e-07,-5.8066861620594965,-0.15994071272313562,0.028461959294748942,126.73883225082633,37.51030879926104,21341
124.78042174581452,34.823643227916584,5.027115587579711e-07,6.303978660323277e-07,-0.003525374129758034,-5.140720672159114e-07,-5.391282812130889,-0.15059638696937325,0.02608236872201357,126.74248463225899,37.51182400323176,21342
124.03899580042173,21.382604196232244,3.576669110670595e-07,5.947934881925753e-07,-0.0011161180332373215,-3.7992713881384994e-07,-6.642268912587609,-0.1727055347277854,0.04965883148853101,126.73938905241498,37.50756648853063,21343
124.43790606614635,7.318478425862468,3.7259693525337904e-07,5.99308478860012e-07,-0.00424097356784215,-4.3368472461084304e-07,-6.43394660349834,-0.13769217983259205,0.03426978453663274,126.7338759401278,37.50772954620715,21344
123.49004020276413,13.563096763443234,2.730103403407108e-07,5.740589088826749e-07,0.0003987012733161968,-3.2986982730262913e-07,-7.347106456703282,-0.16440826460099234,0.06515625307089079,126.73829942679801,37.50524247607829,21345
123.27518092514443,21.22565776261446,2.5431454200266293e-07,5.248029067828952e-07,0.0006098519276282312,-3.121497647925247e-07,-7.393599062788841,-0.17533541848342934,0.07917008058120295,126.74136015694967,37.50501277134439,21346
122.69944897890929,12.204820347270715,9.241171042912342e-08,3.988927238254674e-07,0.0015201228419018365,-2.4668322941228174e-07,-8.28608710940515,-0.16385055287793826,0.15628526816477917,126.74164138803316,37.50199786241285,21347
122.75741628917336,5.319718632354922,1.1814587116611577e-07,5.083029093920102e-07,0.0017722948474639183,-2.6580671907620436e-07,-8.4248934962481,-0.14011979418759413,0.12008199502395689,126.73801933246972,37.502251746191796,21348
122.30844049635525,-0.4312674455880918,-3.4950342417397284e-08,3.89568917376942e-07,-0.002157836268015783,-2.2057754643704054e-07,-9.314357311728394,-0.07252730690897619,0.23651782301157276,126.73773032874193,37.49913638917341,21349
122.32071004290056,2.17860117184788,-6.441749526477878e-08,2.9191088082226686e-07,-0.0032448695289711517,-2.082497154783459e-07,-8.879811136862887,-0.09596620791341681,0.2654602462083251,126.74125844589769,37.49897505789148,21350
123.90372000509173,5.1554446021446205,2.871738899175545e-07,5.846701114913751e-07,-0.004103211764819836,-3.6174349186904947e-07,-7.084679138191409,-0.13002721113299526,0.048013712376588295,126.73384158447207,37.50545989278808,21351
123.09095600588785,2.3683327961289065,1.3907868730322504e-07,5.619766042704891e-07,-0.004025758609730641,-2.924278128935294e-07,-8.277007161199645,-0.0905570713343434,0.0865109937772168,126.73355031757578,37.50247742264862,21352
122.38393749710741,-0.9070803775917877,-7.350502127117899e-08,5.171768263887494e-07,-0.0017130126945259583,-2.417139090675602e-07,-9.73087120308191,-0.022361300787140277,0.18277988021334607,126.7332555918207,37.49941078769118,21353
125.60736172498855,-5.06887708399711,3.7639383605576885e-07,4.246167132357358e-07,-0.0267695046458568,-5.293158104077325e-07,-6.246477250127656,0.08033555838569179,0.050254052139685534,126.72335723816101,37.506101199065874,21354
124.63354672526808,-0.13513475327375435,3.1314770920994524e-07,5.320548269056741e-07,-0.017982053169367435,-4.2987986751513106e-07,-6.559187849250856,-0.053955161286740334,0.03798910346317976,126.72839182561799,37.505781506408944,21355
123.76085073776935,-0.4057656969305654,1.1732055602687457e-07,5.175158557175087e-07,-0.01878493382015414,-3.3451493143264917e-07,-7.874721906470638,0.009774371641658598,0.06244735634923433,126.72816675135655,37.50283688323916,21356
124.56349851460615,-3.4331838656457316,1.240464786191012e-07,4.358534676860046e-07,-0.02447684066935742,-4.0353898580186676e-07,-7.490905988788422,0.12692497596796282,0.05328322766243576,126.72400061951048,37.5035218880192,21357
124.37172523544606,-3.9062155717219746,2.449401054158166e-08,4.0411961931144553e-07,-0.021432766900442417,-3.801186728430497e-07,-8.188901130291029,0.18160646459140414,0.06674552909714412,126.72294689379429,37.50268173515215,21358
123.1171142457309,-2.789716134635397,-1.6623258836889094e-07,4.266742590590707e-07,-0.016597181627755645,-2.9665800677070843e-07,-10.332396167955807,0.19092469613677948,0.10908738558931505,126.72364014682157,37.50006989086598,21359
122.73621312942188,-1.3306390931374263,-1.321241890503417e-07,5.047903510006729e-07,-0.016549890701516544,-2.704322026593561e-07,-10.000193741275385,0.08912602576802492,0.128539800565936,126.72789212345697,37.49975562666252,21360
132.01648000526973,-12.342340798930145,-5.177487477162947e-08,-3.2311380021111634e-08,-0.021064693387953387,-1.0344168672667697e-06,1.7016490608391432,0.36850720813570204,0.6461651178378731,126.70625897179377,37.50751514282017,21361
131.13014928556169,-11.106375250805993,-2.5224338585667164e-07,-1.6706465702002964e-08,-0.018732145114317342,-8.741248265934854e-07,0.6135517988864496,0.37744234661971754,0.6884610352147776,126.70603903400313,37.505428800513634,21362
129.47936080885964,-9.504630154797821,-8.01765596950684e-08,6.964569891276678e-08,-0.02451256207206353,-7.922448314030474e-07,-2.6701275674996943,0.3586255952854247,0.43586341346715085,126.71172592855608,37.505935087045756,21363
127.30616705690515,-8.150066535182955,2.2973789072038062e-07,2.158441392600726e-07,-0.029276400733328566,-6.377297049914701e-07,-5.3505483911127065,0.28358890681044946,0.16834275977858304,126.7172762651082,37.505896698687394,21364
125.73390933919943,-7.470769127271053,4.294957364214953e-08,2.5416535772194434e-07,-0.024662591550408973,-5.230993327769886e-07,-7.686164447620166,0.27671998391046704,0.10678513310705268,126.71852583137303,37.50397113772221,21365
125.61656216453574,-6.407156360478298,1.8716534897705744e-07,3.3604802538425256e-07,-0.02724474321927886,-5.007786922905059e-07,-7.0009163073687075,0.21268155608642347,0.07265046951955571,126.72078037435098,37.50460855291769,21366
134.10785936636802,-13.723348618343753,-1.6011629421673872e-07,-1.1853712285681639e-07,-0.023170007530222605,-1.344727701532711e-06,6.392203246620596,0.39766927862972934,0.847744721768032,126.69610854079217,37.50761086235353,21367
134.07223206467975,-12.951614745184234,-4.4734310650088687e-07,-1.2095917692183013e-07,-0.023583126922970616,-1.2371228944118209e-06,7.402684229662462,0.39861395306149894,0.8967501506042942,126.6927399380419,37.505830653325894,21368
132.64740069314345,-12.809815256586813,-2.482934462557735e-07,-7.072907472713104e-08,-0.021254198931596083,-1.0358302766622142e-06,3.592757527699998,0.3856770465579222,0.769914324771201,126.70152751391542,37.50659199812723,21369
131.21741656545555,-9.742830786457873,-4.6196248605853734e-07,-2.2046024364744516e-08,-0.012222906640669943,-7.626296602888969e-07,2.599882254801541,0.3600613775501263,0.8578224365904047,126.70162443649025,37.502897928765144,21370
132.63408454155473,-10.834321250691486,-7.06993318983184e-07,-6.939463762190318e-08,-0.015432515716981832,-8.909815489497516e-07,5.979517386000056,0.36477194462920237,0.9248790861380123,126.69520502609744,37.50286720183397,21371
124.39663057008116,2.9160259935317367,-3.5774214758374173e-07,3.3042999259951017e-07,0.04274026156521103,4.2944752392507556e-08,-4.915790079583215,0.07752298256380771,0.9284889042684166,126.7020675056008,37.49139964949855,21373
123.03292597892673,-1.0146229177913586,-3.689571005112719e-07,4.642268401834847e-07,0.04229459104839259,3.082935109679374e-07,-6.396842309586466,0.07711651180052126,0.8859114844818641,126.70027029496818,37.488367611917496,21374
129.14507609146682,-6.180224581315564,-3.7689167259845314e-07,6.281363413156842e-08,-0.0029691419901674366,-5.493830331754895e-07,-0.9128247975069641,0.33248974822013294,0.8210124046416044,126.7055160291966,37.50116515207217,21376
126.09644359459423,-6.529631540820262,-1.72080777172669e-07,1.442674211392931e-07,-0.006709825577207987,-4.7174939052106384e-07,-7.940193965139461,0.294597497648338,0.47754896954792114,126.71217894136385,37.50126040269885,21377
124.23473589027105,-6.16975718895293,-1.3149984808574288e-07,2.7364185586518726e-07,-0.01561739203769673,-3.683534545298071e-07,-10.201870705276555,0.2570291549939844,0.16341153374088568,126.71819686460479,37.50113120429761,21378
123.67553382559645,-4.376358234009979,-1.4800628074904002e-07,3.572725961313281e-07,-0.016766860268179095,-3.351390527658664e-07,-10.118874023431793,0.2298420357858215,0.1063842791674112,126.72111409037743,37.50083427122422,21379
127.27923157243225,1.1884102423737284,-3.1944755797836715e-07,1.7318331860289257e-07,0.019227448213484086,-3.1246207284237964e-07,-1.6562000050983832,0.2174848658857563,0.9910696139573892,126.70516062378178,37.49703809190434,21380
124.42344913444671,2.2212260591509603,-2.0613928866420181e-07,3.0827766886114167e-07,0.019597870782770088,-1.8464447599231895e-07,-6.543930621887631,0.10248989500428068,0.9607624541261157,126.70834902087414,37.49416096052327,21381
125.34583442431124,4.087183942960424,-2.77636492932045e-07,2.770277649056593e-07,0.032386584684304,-1.597771368180297e-07,-3.9515859503733584,0.10416378515808881,0.9982660933273445,126.70532290652942,37.49391420914386,21382
124.18928805741942,2.856618454652553,-3.088640000450047e-07,3.375394498702329e-07,0.03732842278887509,-9.248518488546135e-09,-5.580209615072285,0.06161735773677704,0.932898047424363,126.70343711948699,37.491455364876344,21383
122.47800274059117,-2.2353956988412254,-1.583595239290797e-07,4.5431180248143206e-07,0.020414783964136107,-5.858586950265958e-08,-9.857866183296688,0.036165760339633965,0.9073389541569614,126.70804895244628,37.48990519005655,21384
122.3725614620065,-2.9900693284798727,-2.2879075489631836e-07,4.6668578940872985e-07,0.02673011250842302,7.013674281318169e-08,-9.284000710759113,0.0520997165829548,0.882445370670763,126.70529541862562,37.48856165373939,21385
123.16677482382876,-1.7272137594150596,-1.6259538823881828e-07,3.396639476058109e-07,0.00672085177359517,-2.0952771375535048e-07,-10.880530432201653,0.12640040932338223,0.7554045490795238,126.71288726133925,37.495109283923775,21386
121.97091625610267,-4.220241298926834,-1.5478016461128425e-07,3.981094098407758e-07,0.0005991317072515515,-2.0515076998036688e-07,-14.411126554533332,0.1775641499754553,0.4685068923894203,126.71815353389549,37.495301000194544,21387
121.93799267984889,-4.749824453165745,-1.9350785416096997e-07,4.167002124571405e-07,-0.005055955733838873,-2.2145704404936314e-07,-14.02437041485361,0.21191479448111894,0.3103175120485986,126.72141188147769,37.49621834155759,21388
121.13066300277544,-9.674658938311087,-5.976809718874409e-08,4.837153844380015e-07,0.00074229895569511,-1.6553836552172903e-07,-16.689899888830837,0.15971962335781364,0.5975403209386684,126.72114311621687,37.492424428814545,21389
122.1628126961684,-3.3738878145002853,-2.3203750711262845e-07,4.368237634196249e-07,-0.009941125205619987,-2.419074899702291e-07,-12.629167807480211,0.20032018873767649,0.2080838495151634,126.72357971401394,37.49748128892882,21390
122.01209226804768,-3.7599045269372446,-2.3904454315151166e-07,4.837334906935229e-07,-0.009263487769294117,-2.2994418464705624e-07,-12.230361864164005,0.14904450397477703,0.25437676011748067,126.72692259680042,37.496846043488155,21391
121.77992763972273,-5.585545657937658,-2.090515136782992e-07,4.7367791193746815e-07,-0.008082835458172745,-2.1337933614591214e-07,-12.417918629076869,0.12937185958472705,0.34327731195752886,126.72898380458236,37.49556769359233,21392
121.67032087606464,-6.352305172685006,-1.9631163728806685e-07,4.6179507648960643e-07,-0.0029902006657537344,-2.0922119618273705e-07,-14.23955536457436,0.1877993600239725,0.3581984997398341,126.72421092572307,37.49512308307309,21393
121.27402383302112,-9.616213998522507,-1.0265889589257703e-07,4.737551148626229e-07,-0.0004712159988576408,-1.8486013463936605e-07,-15.694532722068836,0.17596491774155526,0.4998513560999857,126.72424638400412,37.4931416557936,21394
121.25454115825929,-12.021576116644045,-3.4298862347891e-08,4.4733382440366845e-07,-0.0032041666620786255,-1.8299828973409902e-07,-15.410671636498769,0.1619950151356869,0.5568679299979479,126.72662171464519,37.49224769081569,21395
121.53827415270689,-10.183315445698863,-8.912114107194584e-08,4.005540324898156e-07,-0.009950608120107183,-1.9787090984151776e-07,-13.823750562683667,0.15349079244889807,0.4897665939253386,126.72875070019806,37.49315576902194,21396
121.95412745921519,-5.007245039565053,-1.456659247515174e-07,3.816578097567698e-07,-0.01422080776744232,-2.057703267440806e-07,-10.911107453297523,0.060395112627075906,0.3665769258592889,126.7335285600955,37.4958943330368,21397
122.07241515371976,-2.877291965208502,-5.8570558502807744e-08,2.239627294005292e-07,-0.01607456129479145,-1.8118798122764024e-07,-9.563983599646072,0.017022674188578838,0.43111705304017334,126.73938802007658,37.495544531644576,21398
121.63266831598762,-8.939266520613161,-3.9984162612656695e-08,3.186242527548803e-07,-0.02215092959155105,-1.8962604907268326e-07,-12.667715864108686,0.133356935307634,0.5220091365560782,126.73172652454332,37.492965960231075,21399
121.61573288303964,-6.923481001064982,9.866072700775229e-08,2.183785722922328e-07,-0.023459133996702276,-1.7721664378854582e-07,-12.457602202744035,0.13150949277531393,0.5979636593886637,126.73385536785966,37.4916385116362,21400
121.72737448946646,-3.8997465656477392,1.8625310656311254e-07,1.4610050994098887e-07,-0.023175053562297064,-1.6021303304071944e-07,-11.167491656728853,0.11523377553276065,0.6392837656191928,126.73805315071594,37.491102177440354,21401
121.81240699546379,-2.531927275721231,2.609710219962527e-07,1.1436471835527857e-07,-0.02142776581552657,-1.4357568525832775e-07,-10.237977093984957,0.11410450382950217,0.6737063665768794,126.74135212742111,37.490648494906665,21402
121.31542849894835,-7.664630826913038,2.5293858553772123e-07,1.9683922189730138e-07,-0.019907604582121013,-1.6036619257583124e-07,-14.092164484787522,0.1324759971171366,0.7077925361180737,126.73270623097748,37.48953454642509,21403
120.83977345676497,-14.996511185833667,8.840775545171709e-08,4.957921361474471e-07,0.0008639593696359514,-1.534349348433368e-07,-17.818310044612296,0.13515167256908067,0.7049822871891713,126.72350279514926,37.49037966390614,21404
121.2673177071909,-9.198420152931718,-1.8791685950962774e-08,5.779077749198516e-07,0.010372175910059275,-7.462810670222188e-08,-13.709000704461793,0.0334765493488282,0.8887046123479493,126.71190655939117,37.48827801913773,21405
120.802766046199,-13.340666786769,3.1905166879590017e-07,3.348821109286939e-07,-0.004836109456343622,-1.473036839219538e-07,-17.596951219810936,0.11096198754769998,0.7810191308080568,126.72737099803639,37.48833961691259,21406
120.53595390752903,-17.511513137670875,2.3076437845186342e-07,5.120532293042638e-07,0.00214226860312785,-1.3178095340120978e-07,-19.250333253703744,0.09575331209460997,0.8201556986888845,126.72347860560502,37.48862329371838,21407
120.39127821996436,-17.030298965093124,1.9835550966575135e-07,5.842434280131604e-07,0.004089022387952256,-1.121444779414409e-07,-19.312734001892906,0.0578157173293788,0.8777716122274181,126.71952945056313,37.48791378424038,21408
120.49798024334183,-15.304500281888675,1.519735891694376e-07,6.207463282075852e-07,0.0055623670829061484,-9.612649094449476e-08,-17.62131121309524,0.03186058223142673,0.8888448042509853,126.71629369822541,37.48732526129932,21409
120.06473021986395,-17.178556000530584,2.6748631998797845e-07,6.497142264934103e-07,0.0066764508713083575,-5.1499742764986155e-08,-17.94594311435019,0.006085487815432104,0.8646086844334729,126.7150936484797,37.48495080379566,21410
120.21224465036525,-15.804121252722556,2.1879898483044904e-07,6.507877507203943e-07,0.007633031235155667,-5.631933386212119e-09,-16.42976580937139,0.009942494842871193,0.8526427846417752,126.71307511862561,37.48456806462932,21411
120.30308256542659,-15.27161469904215,2.0546403881719155e-07,6.543645657296191e-07,0.008496044126158644,8.327423293925382e-08,-14.958101478253882,0.012806222000642457,0.845461404631694,126.71107141143118,37.48336660569243,21412
120.44755795453514,-14.683298096855506,1.5709629924015914e-07,6.563110775160587e-07,0.009262894582979457,1.3435378560556707e-07,-13.910870221227853,0.020520674827612218,0.8466079504451465,126.70971286325026,37.48297866441356,21413
121.04092299329598,-8.358274519546917,3.852364097888309e-07,1.9344975409224743e-07,-0.015948231099325902,-1.4225422704759264e-07,-15.510561461953396,0.11677717055228484,0.7942999315354524,126.73181557540234,37.48800429388356,21414
121.31071215834723,-4.463607346026176,4.266426932983514e-07,1.1523294626470268e-07,-0.019008684343093232,-1.3698061484955335e-07,-13.181868307746402,0.12533432854837148,0.7772715221320327,126.73690993644202,37.48783076844946,21415
121.55591730966498,-2.075370621953754,6.514676272010992e-07,6.639091949843797e-08,-0.018320066019373405,-9.933569728195398e-08,-10.81577491255705,0.1333061411266061,0.8389266840162983,126.74507215985545,37.485964873332115,21416
122.01993437154118,0.1587380182045539,1.7625209231509072e-06,-1.8387383349320838e-09,-0.006135107059950776,1.452766218892701e-07,-4.301691428247262,0.19939604372640415,0.985332071887589,126.75471685962937,37.47834825661552,21417
121.59761211165201,-1.401927741149829,1.129966968966698e-06,3.968875169787153e-08,-0.01468603612706404,-5.2374987814097577e-08,-9.87858603956152,0.1598699461773406,0.9188038173388065,126.74898561442397,37.48287241987407,21418
121.27767068524778,-2.852670903766709,6.886068106948751e-07,7.033951575312579e-08,-0.01778815112667084,-1.0672440491699654e-07,-12.40928648585023,0.1225264579569805,0.8475072079058463,126.74284871939717,37.4848722982534,21419
121.01689798498148,-3.7031857365933885,7.23036000435301e-07,7.710785984193193e-08,-0.016889269847498445,-1.0702493503498066e-07,-13.987307413482489,0.10834445613016395,0.8678449873263929,126.7394528724412,37.4844016726677,21420
120.829417506538,-4.410568679882385,7.357014070799243e-07,8.601027894418161e-08,-0.015394234819097382,-1.0634867397971184e-07,-15.172288054149853,0.09573278645474773,0.8838139513139773,126.73705790909489,37.484080234448285,21421
121.05929862593166,-2.996349559074249,8.736198649073261e-07,5.867373608750149e-08,-0.01628701816906795,-8.71821988201182e-08,-13.280057574460669,0.11421447542664814,0.900764595790174,126.74284618265462,37.48274526216631,21422
120.85740147848458,-3.4195945297787347,9.507117358623536e-07,5.82466485513968e-08,-0.015138535464678075,-8.640194645485137e-08,-14.343269422637743,0.10024232093238078,0.9139956421683018,126.74165449694242,37.48161073619528,21423
120.14070807581075,-18.17159828999186,4.2055113968969747e-07,5.243010511982236e-07,0.003952399856575775,-1.1107113734817675e-07,-20.563994308478524,0.0322562388188252,0.8905582019612563,126.72237107261779,37.486114291215785,21424
120.5052350579568,-12.713469823561947,4.98038908788529e-07,3.171030681098242e-07,-0.0015015444817338204,-1.2742561676619371e-07,-18.937873217508,0.06404970127637363,0.8600306967215834,126.7269117548157,37.48644460274113,21425
120.81515109764537,-6.9839178433683005,5.563057450309398e-07,1.5364403693059838e-07,-0.013440416023729343,-1.2799643673778637e-07,-16.408055721935504,0.08888775253532229,0.8488626502229422,126.73217724483142,37.48605426770212,21426
121.08044393369094,-4.580345381193547,5.445241220994666e-07,1.0325372167372376e-07,-0.017378063672229868,-1.2366113648236467e-07,-14.22105157177237,0.11331534138766652,0.832185500255886,126.7365898540276,37.48621821910901,21427
119.83787079517464,-18.172360966836578,4.296073048619673e-07,6.198548650394233e-07,0.006378079179756343,-5.623076109362703e-08,-19.1237297604456,-0.009761179170227598,0.8604825902545259,126.717177750415,37.48376835344411,21428
119.64347405611383,-16.948507808124447,6.10830826522311e-07,5.420525190746339e-07,0.005581667960306359,-7.554525325540484e-08,-20.890656907440125,-0.020338866889320094,0.880396518084942,126.72024756764228,37.48294006904674,21429
119.83971100148675,-14.15205757024,6.935453927472674e-07,4.260190270076879e-07,0.00420508714405879,-9.402067227355896e-08,-20.89980490620419,-0.017081490243006685,0.8973535031861618,126.72278842554158,37.48324345251364,21430
