intercept,도로율,소매업매출비율,서비스업매출월평균변화량,점포밀도,도로길이고려_전체통합도,평균최근접정류장거리,공동주택 연면적 비율,서비스업매출비율,외식업매출월평균변화량,06 to 18 / 18 to 06,BAS_AR,기초구역평균_국부통합도_R3,개별공시지가 변화 차분평균,서비스업종다양성,외식업매출비율,(주거인구+직장인구)/유동인구,주중 / 주말 비율,주거인구/직장인구,소매업매출월평균변화량,기초구역평균_전체통합도,소매업종다양성,근린생활시설 연면적 비율,아파트시세변화_차분평균,도로길이고려_국부통합도_R3,아파트 가구수,상가밀도,외식업종다양성,단독주택 연면적 비율,x,y,BAS_ID
129.6640229999982,-2.634826948420859,36425960.00762809,-2.873504422912014,-6.367017698197977,25.447199561441035,-10.684909475871356,12.656778354275644,25175416.935945716,0.5303916979339783,14.71276984337848,-19.407056918052916,-1.609156969869358,2.565348790193968,7.230214941145206,29394534.499032587,8.206382492625092,-4.728131879433315,-9.92566742863592,-6.282521558945057,-11.550133822866009,-9.079491999722666,5.024827606386487,-4.973997507954081,-12.737659821752423,8.68020766961163,-4.224706070373909,-3.0875182309187212,14.091063977180994,126.70802741158735,37.5214043470635,21310
130.41566795999225,-3.7301650865396723,-89613917.47416449,-2.832949112478489,-6.58917728887638,21.853495322354952,-10.715598419644868,11.991529134470223,-61935689.6790997,0.29208205614586286,14.784865484802568,-20.384403998239208,-1.4323264185077726,2.4231119283846634,7.220011924839315,-72315442.82269113,7.718463768923114,-4.921209453416285,-9.681643112607398,-6.640295667313869,-10.400281036815299,-8.210386781576059,4.800747717805549,-5.422164686285536,-9.17797741498167,9.053546574182649,-4.285477372469834,-4.370104599626775,14.116025735052267,126.70645139187884,37.51875080500249,21311
130.92981040320913,-2.313259594335232,-916573149.4568951,-1.976423989857483,-5.972390130546911,17.83507142367573,-11.097584995985953,11.32396679087481,-633479673.2544656,-0.13257422448764966,15.877748647534494,-22.137331028445132,-0.33060448621521465,2.5859283887961553,8.029386079011871,-739643957.8090502,7.15359480766231,-5.094074492185488,-8.865204410908866,-6.87175906414029,-9.859094262655976,-5.951686701016051,3.9385385493708314,-5.8604461487826445,-5.345489689943205,9.76751946296953,-9.289681711284521,-5.072671667106889,13.273193805164967,126.70691946411556,37.51509833713639,21312
132.22523941112112,-7.233584514979049,34587419.25583364,-2.327167962176784,-7.660252204758353,5.908939895007446,-10.41465923063449,11.73764940216203,23904727.877357468,-0.38811873029759913,14.131019426069816,-20.193901998254084,-2.816865463745837,3.2452894825162835,7.793957292238661,27910891.40613514,6.552857606241666,-5.331080637035489,-9.492359139394166,-6.784419509827978,-4.115181435240729,-6.396747499893904,6.440868038215386,-6.017040331753372,5.587018941656278,8.428177727126885,-3.660851435203845,-8.021344008740058,14.862699418650509,126.70652058482338,37.51059783447811,21313
128.78035425278202,-0.7883674425796132,-48043569.00878445,-2.5507783762016394,-5.319270650835629,27.154693206311244,-10.509557222732651,13.407523751869695,-33204789.934431423,0.4850908498734517,15.066573313181912,-18.923506881417516,-1.6758850049989746,2.872133130756044,7.576016696051464,-38769557.28474636,8.173291954485542,-4.699195375887631,-9.953937648976593,-5.876660353159928,-12.227310580937852,-9.387307992647806,4.509957230210098,-4.727969397279618,-14.744139118127167,8.483186542373462,-6.041534521252193,-1.7827131237757317,13.590292825762846,126.71319259164342,37.52037539808062,21314
127.57785175657548,1.4975192466912628,59967287.45671786,-2.4634336480583654,-4.648535176848806,27.653110799883407,-10.273000963914752,14.645148720685864,41445752.53392745,0.5708752164500119,15.317755828720596,-17.090998797307165,-2.308383538365173,3.0667513262344,7.513087733061471,48391601.5149983,8.163977391376536,-4.760956521837727,-10.257600475654778,-5.292238072391508,-11.944814306009288,-9.750734491217878,4.4639539699129775,-4.477089036960245,-15.696540575366127,8.25897633895377,-6.8642432018442685,-0.445085696770236,13.322050666651815,126.71891876142693,37.52020716759903,21315
126.42330484535309,4.650589170089395,-55852136.3640734,-1.9548924492681832,-4.151631352339933,25.294622896776318,-10.454683161489083,15.922125266099556,-38601597.079091236,0.8181342377170732,15.450467093997535,-12.983663428222723,-2.811693326025157,3.349579029168105,7.4952971938434985,-45070809.0533403,7.962613202691751,-4.798736845294923,-10.00076439281383,-4.28096102988762,-11.035565633166689,-9.61095611289697,4.781313547261953,-4.175477140056858,-14.57845712423426,7.655948283761767,-8.405704569043444,0.6588757055972987,13.072624592495343,126.72512332161521,37.52075627781089,21316
125.45465194039616,6.87598010493644,-19805077.91748679,-1.726100815999383,-3.9524496518340717,21.197373362861754,-10.449727190168792,17.151721758513244,-13688059.931535503,1.046280178360964,15.124478751954884,-8.360043618008486,-3.4922900490844433,3.5151472049653485,6.966843744456487,-15982034.568285938,7.594589609626241,-4.8299183044622005,-9.805203472415945,-3.370831590214955,-9.60185904509059,-9.298321894804262,5.072490782235332,-3.93988867871954,-11.922254538583555,6.837703014036328,-8.202610210722106,1.0030537460333475,12.89995537884541,126.73053373535897,37.52055707999099,21317
124.80795149902902,8.465806101749001,-154785110.72309908,-1.3522771829706228,-3.7772668517185224,16.746841126966206,-10.325285218105465,17.83923517726785,-106978058.4180874,1.2604383566895603,14.370227092026742,-3.8510685964950517,-3.9552342264940767,3.4672237194019626,6.798745523947491,-124906417.91949305,7.023051944478687,-4.6706283494593235,-9.512809405110232,-2.430709218690927,-8.141797285142164,-9.010630042318203,5.18084145128017,-3.7694299662123534,-9.034713086094609,5.915617170653218,-7.929559813239463,0.9449552708480011,12.670539992470525,126.7361576234256,37.52074545539758,21318
123.84306804288181,10.037131654472384,-26496589.124742284,-1.3014734274589135,-4.057199309357767,10.836157125378168,-10.210123378375709,18.690925642278795,-18312825.394307848,1.5729024939271103,13.455075455564252,1.9973178584086673,-4.88553281362052,3.2277530513487664,5.8325466217025115,-21381859.62493239,6.6905351864831815,-4.632395131783131,-9.32041911806373,-1.479271861446828,-5.871008216006608,-8.482949699987621,5.500795068488391,-3.481405406180821,-4.886629328745441,4.78192891607533,-6.059121993878902,0.8092790306587753,12.526848821052091,126.74321514378205,37.5219067233361,21319
123.64426820069549,11.493992528197161,-1037345547.9037741,-0.2369275207337745,-3.0215245155829256,11.474007479045458,-10.131884036752805,19.194327389860103,-716950216.7853327,1.5539430577484326,11.248872420062622,5.694733362464026,-4.166906632390034,2.952409980112107,7.463642528554823,-837103250.437344,5.8136859627188375,-3.492624106862989,-10.847029568508376,0.1693914120607266,-6.38150421102802,-8.875439816792296,4.148424251892187,-4.108504763009415,-8.210436742279635,4.39868725895938,-8.3655177775476,0.8605355228763786,12.298406071398286,126.7488155826459,37.520512435412016,21320
123.50925191932635,9.860834811006864,-98874373.19668615,-1.3003377462991883,-3.9814548623391377,7.921197596212411,-9.807268634250928,19.086821752950467,-68335952.69475238,1.4176073704425394,12.497872480325892,3.5973259289976043,-4.9648081530032355,2.9663304550958465,5.7886471065454534,-79788317.3553898,5.9045820936098945,-4.262048600296215,-9.470662737740582,-1.1090318630868072,-4.990710833359245,-8.403799033469745,5.07498300321318,-3.6808029661544444,-2.7762704500079365,4.076078158679947,-5.065889160350191,0.24575372073677954,12.05406171583169,126.74324183744143,37.51850596365194,21321
122.47843446924335,10.399463665746895,-38578230.346056044,-1.0415882454872263,-4.587737862968688,0.1734952760811428,-9.763346456700866,18.407408758752414,-26662921.168907944,1.6725662386244855,11.248671166112231,9.230929985105222,-5.899032552989715,1.7397130275920127,5.4212556897044335,-31131340.534485303,5.32362547673532,-4.101360388567682,-8.289178814744243,-0.3256341128289347,-1.7992043516234695,-7.780627129360732,5.250362821743673,-3.355097198231068,3.2744282675944483,2.26109853446592,-2.8790971603994087,0.06961572977357237,11.33884431367984,126.75566589791076,37.52007688820165,21322
124.724569195046,7.207556776595475,122817056.2862155,-1.8021801928291574,-3.6133502269721305,13.96172754345435,-9.61205684629039,18.23338840887071,84883695.14271648,0.942989926517627,13.957302281438977,-4.454334696317343,-4.148499713850732,3.4407666477521803,6.223892224167093,99109270.09973337,6.193752817180871,-4.6869976181991815,-9.467906626896815,-2.7456809111297757,-7.616403652747937,-8.878713395571397,4.6244874935824205,-3.907015821751906,-6.15632350643516,5.366422617005191,-5.8511625029320715,-0.017586449104398993,12.106584692514776,126.73380894864344,37.51608671250486,21323
124.07789827960673,8.251838320121454,-21631802.401341975,-1.5905980233094492,-3.629095897794179,10.007848984170646,-9.428524633580375,18.85548611001274,-14950580.507770665,1.0330782647532895,12.940781132206283,-0.6261053248948881,-4.516556025987376,3.1627998191656452,6.119392752773837,-17456140.17673346,5.555984950159098,-4.324298647942091,-9.528688161633532,-1.9156106050824528,-6.1254724556114875,-8.645048179423824,4.544453531589994,-3.932159708315355,-3.606347962399064,4.525865328613184,-5.221327517844185,-0.24455902211874664,11.794348054605786,126.73735307054208,37.51538694098997,21324
123.28462501347506,9.068933172040664,-53041646.910208136,-1.4227292246882794,-3.990256464650749,5.015095653813312,-9.370597267425406,19.131186616127504,-36659156.556243025,1.1971846014162448,11.7781625139385,4.026772562946983,-5.0629182533518255,2.6607173567737505,5.82293083252128,-42802836.518195204,5.079797877593212,-3.9818577102759294,-9.26354514225555,-1.0767595100837772,-4.066890584813093,-8.36553962834997,4.718453483388138,-3.8446613369720484,-0.12800633096796665,3.4103389119466994,-3.8432416591903613,-0.4359751902488789,11.496182452453576,126.74211095416764,37.515279842530006,21325
122.60564965093347,9.508285620884763,-46943109.69624593,-1.2087031171476073,-4.377599757721159,0.2283928995440732,-9.35796801477563,18.766567066992348,-32444217.78336318,1.3761606371075525,10.826489677821733,8.09447246464857,-5.573085809497837,1.9146346930141402,5.676777549569645,-37881519.87823643,4.749571045699749,-3.813040564050954,-8.567331610462915,-0.43357856174854004,-2.067647475235848,-8.060337129005573,4.901100490847285,-3.6541129598212225,3.4069898777413274,2.214127634089253,-2.4994870825010262,-0.5054158777577814,11.114306139645638,126.7485031464966,37.51560938874926,21326
123.82464437765331,7.744340839245396,-86695820.81124046,-1.6014283744573785,-3.4255437850085126,7.354907008360887,-8.944006848537299,19.128506858327547,-59918877.388461076,0.8292853535322785,12.000275682203636,0.04809599585412623,-4.528359872488922,2.951153443429855,6.289831604965114,-69960633.17744933,4.633055005504325,-3.9101556971558726,-9.636494616127727,-1.7016162498402694,-5.364310044967481,-8.609898626939538,3.968358181944047,-4.159479453590652,-1.5064093077559084,3.953842494485491,-4.3576679098248245,-0.9516996431598105,11.275748072323793,126.73710299172977,37.512701817751,21327
124.5175041831134,6.762750014645268,91036686.48682147,-1.8772500053745744,-3.1915215583365955,11.270246573908198,-8.974661534572403,18.733824049198837,62919034.19752452,0.7017497232628749,13.087313690377663,-3.941752739000584,-4.174432387696184,3.334932529767645,6.185633789801092,73463571.1815478,5.1756874707777865,-4.387433773313698,-9.690379271732372,-2.576984237299247,-7.063133639542939,-8.759377822742898,3.821770529154278,-4.1322369747089605,-4.014397857015698,4.812481887178187,-4.850379951140003,-0.8568642162415047,11.529696413429312,126.73357519465186,37.5129551650066,21328
126.42524067420987,3.925014919786891,-64075583.75997888,-2.077053612254923,-3.184208588189335,24.45847137597749,-9.596987481203413,16.137605731222838,-44285144.47974103,0.46720808050322915,15.06681285798553,-14.539385041203849,-2.610444440499491,3.485468593494825,7.51966092912754,-51706857.579070024,7.13040094090382,-4.723726918536318,-10.382962624355498,-4.489398810296542,-11.304242885584406,-9.449195158374323,3.5060549039894124,-4.438456939723195,-13.874649822132026,7.766041003014878,-8.10928981911149,-0.09009418343519536,12.54346491699316,126.7248954590203,37.516428945139154,21329
125.52486510343708,5.792105920018348,37776359.60519426,-1.9554498782063745,-3.244444057762622,19.841808703996566,-9.593179538111869,17.461857421870306,26108731.513462212,0.6827968486895096,14.632942424887172,-9.77328197856907,-3.3425668447670955,3.605826502938815,6.84456098706847,30484263.885476008,6.689841025527365,-4.736712878556315,-10.110193354765915,-3.6228201948557155,-9.776815788390351,-9.207876688110328,3.9968120473504936,-4.197196517156308,-10.60870239009455,6.677871659073621,-7.241206390715468,0.07903874858769064,12.339992743768128,126.72914095377996,37.51599952583299,21330
125.55119185617278,5.502457614568994,-107786047.32035422,-1.924449590632772,-2.3526225050938967,18.798387723668277,-8.81528189780918,18.18445391079446,-74495161.40459217,0.4300849254150129,13.95147450292873,-10.34881854015141,-3.0724443957239513,3.7865768828879935,6.993336419144567,-86979743.71267673,5.725435019184337,-4.487816867780667,-10.744795440633194,-3.5035633691558825,-10.094442847533253,-9.095010437797068,2.8269109815464186,-4.468355310719467,-10.05055465949112,6.526997763159992,-7.104454789173247,-0.7313814366977646,11.895160028239603,126.72896966340448,37.513023161354845,21331
126.58942144831097,2.7500485860704873,83995487.26863928,-2.297760034984582,-2.214745078498629,22.558279680316527,-8.658581941231484,16.681443134639505,58052584.302118465,0.14503325465068836,14.639485002775231,-15.869458079550935,-2.657843177716163,3.7900153161915835,7.2376907301713915,67781556.51784517,6.163375305455456,-4.819761803231362,-10.73225917793048,-4.744665855129466,-11.31857315862864,-9.2548556255855,2.2499742396551117,-4.592893541449916,-12.138182110117857,7.554015118340884,-6.8626330106568645,-1.2481644388081252,12.145958149196638,126.72456153357894,37.51284888767801,21332
127.02334212175165,2.2015596426181046,-54464074.06580872,-2.224689176825778,-2.6664370407083835,24.9567445345223,-9.076650399961554,15.704526683143085,-37642253.10594471,0.17632377100770497,14.939587359264824,-17.36498473447447,-2.2435208240247704,3.5844736101145687,7.684710002507501,-43950690.772807054,6.7245253839134085,-4.737772072763898,-10.606196150030359,-5.029205108576314,-11.87104923441719,-9.361144905594182,2.5552302522305954,-4.66309955542383,-13.952613345189254,8.090877804815268,-7.722653581395902,-0.9981387513896661,12.414947065645883,126.72272411487454,37.514294919956676,21333
129.3814413680237,-2.583066074975312,-84509399.43232803,-2.3480627787062547,-3.9598908167053377,21.876280270192936,-9.381823153636018,13.545906978839337,-58407757.29811969,-0.18781314713495997,15.152335176424263,-20.971575487614068,-1.5918154340224135,3.51463077528596,7.819591051447853,-68196267.52979402,6.451432398835609,-5.043374776143135,-9.952471127119743,-6.095168051596387,-10.733537324394929,-8.660069219254888,2.815141864585695,-5.199023611407315,-10.177003824425615,8.607168253303522,-6.166499525048638,-3.611858044248375,13.200409869901273,126.71522085131534,37.512349271270885,21334
127.33961664781874,1.3090762150491024,72627232.83813113,-2.3762631113320056,-1.2508973986734107,21.832363857407206,-7.840753309532366,17.121747107064934,50195537.05315495,-0.2051572085023181,14.57766544053772,-18.178827706130157,-2.4468202705666378,4.185015466312284,7.275607724136871,58607753.15105647,5.23312929080866,-5.061697405696383,-11.362325396415644,-5.035091693409695,-11.600819834558832,-9.022549211499381,0.8736638320903838,-4.840553786814675,-11.42336532473337,7.72630232954334,-6.436521349219168,-2.59064605648224,12.093197154518364,126.72312378787706,37.51022634485727,21335
125.50513274094907,4.236369774582018,315417960.2623438,-2.3944830393623775,-2.0581022890299887,14.904053139377279,-8.179010399977413,18.53666125834924,217997739.0775971,0.1893982895491985,13.530319934918364,-10.235585473101086,-3.6660507380580376,3.7582861983026974,6.0898076544005715,254531772.82549992,4.863798343593669,-4.774069056143196,-10.400371421978262,-3.8297441728165227,-9.197774587085513,-8.83241421217991,2.1805272351200466,-4.413445033595461,-6.146114646330954,5.693256482173091,-4.3198819754398,-1.8991438848802127,11.392923676982189,126.72851926211857,37.51048241928701,21336
125.28603658322781,4.398932320675086,-98670136.53663057,-2.115271297894782,-1.0726837067890722,13.338561624035753,-7.31678970789032,19.75073447938645,-68194797.90906288,-0.025026510956733476,12.163122995087262,-10.149648908655049,-3.2140203433775474,3.9469587831298045,6.7840534566627575,-79623509.45403743,3.5177619519450394,-4.0135693878155205,-11.612702489234211,-3.2763184700760717,-9.139304570434225,-8.750598461011013,0.7582358694413767,-4.883554106946249,-5.676367983562299,5.598145398192669,-4.852380078912634,-2.828891489730673,11.01117199215369,126.72887410436182,37.50824363218556,21337
127.79784256692136,1.5008778584335678,-85431407.93709666,-2.2043305546501415,-0.5236508116490725,18.90125821197207,-7.0448244968407465,18.72458574309924,-59044993.7788316,-0.3953583989555902,14.492572241907823,-17.420644995992163,-2.425631116539206,4.687688396999575,7.239448796341906,-68940298.46645036,3.892179481997174,-5.302788678991799,-12.094991335362806,-4.530836301531399,-11.167799673925003,-8.791952737935038,-0.024441280542932115,-5.0156750465668285,-9.342355046852333,7.338523093594305,-6.32785501916101,-3.6638331393219654,12.046802889752618,126.72367451730786,37.508087894345195,21338
124.6295269424949,6.064585897404598,-40538774.04415278,-1.8041175119703214,-2.64000639579118,10.430092935279713,-8.42340486643639,18.79707558851505,-28017931.132409796,0.4919648359759468,12.520613974239922,-4.897620724054784,-3.938430755109246,3.336626076129395,6.664183388597725,-32713437.16546879,4.37248451063139,-4.124290616998246,-9.87772540424099,-2.5824375078679065,-7.087278421931906,-8.824400816242388,3.0438133148878217,-4.336764262405228,-3.3338939891644492,4.710153338638105,-4.779479586064762,-1.5354658049615761,11.17654053161214,126.73281609389528,37.51084224358553,21339
123.82609119997103,6.331791245083333,28610686.697997395,-1.9125363251698189,-2.965184445437047,6.058138388106769,-8.24150911548671,19.26942790204766,19773975.626430824,0.4466620360403885,11.366835817791966,-1.8378166472669502,-4.3877813199670905,2.9205574019737983,6.246014353112066,23087871.060464386,3.7005913221619973,-3.6678110409190015,-9.819773070045779,-2.089392676007483,-5.364131018888058,-8.555830491148349,2.9564563511990456,-4.452624550930934,0.05697121363310563,3.7737081093902907,-3.1685570781639534,-1.9627195694232078,10.688381440181832,126.73433203369085,37.50968150840593,21340
123.248903601895,7.135397650833841,20121408.345742118,-1.6273307988319285,-3.5866169458806447,1.8632825043220473,-8.481445755609476,18.624927252386392,13906702.473006995,0.7199654890807525,10.87595119762497,2.5020895189728845,-4.973455637548322,2.2387181867686547,6.360486947793459,16237307.509754421,3.628304185279731,-3.631512951114432,-8.710678517727995,-1.4099280560184566,-3.2757070010865554,-8.44941676509631,3.7734977400832617,-4.1313462912992005,3.2407282231679835,2.7455626093390557,-2.397101724262178,-1.6882315631103018,10.48986872326982,126.73883225082633,37.51030879926104,21341
122.93385554406342,8.267762479405304,-174701076.72481158,-1.289482286942305,-3.823697125469136,1.2808694840045358,-8.818663036744468,18.925722467233985,-120742763.62095362,0.9781621698056966,10.437474837026429,5.386782574420755,-5.043853545719702,2.142965297130619,6.427365110842395,-140977938.62237465,3.9649053646408583,-3.4186416789211584,-8.982909485860402,-0.7074076393350421,-2.841701590828888,-8.427515656365149,4.159304182123549,-4.071748443055487,2.7895441688710054,2.4504000440401357,-2.834142728052571,-1.1890116798814625,10.773931831232213,126.74248463225899,37.51182400323176,21342
123.26792663755697,6.530546695806947,-473986665.6723006,-1.006909206680211,-2.7855374418853422,1.6438627284608653,-7.9704154867121675,18.231324769602594,-327590781.69469225,0.5977680149399577,9.447607563406235,2.3085466264241736,-4.254821252615383,2.232587979195826,8.197645038787325,-382491426.823999,2.7330224514808914,-2.767452569051531,-8.806461991660859,-0.8975592703947812,-3.681201021686515,-8.927889151860914,3.180320307291596,-4.390297956608957,2.5164561050919043,2.567066057392807,-3.6086601840622867,-2.1184069131575756,10.236616631082105,126.73938905241498,37.50756648853063,21343
123.92149160691561,5.342718971555072,35156658.19212102,-1.8756191230047057,-2.4998946776905306,4.248358626810496,-7.684632370882321,18.53369638663517,24298153.253454227,0.26795405427798696,11.004921864634818,-2.749561676079246,-4.404821670213048,2.6671543082873552,6.807134161305879,28370251.139217865,2.87329738482353,-3.678078676180618,-9.1499616832744,-2.2809271168046013,-4.817686945136887,-8.597003222496651,2.3945437771335008,-4.449463475161127,1.9660931800026373,3.526925363642933,-2.6689701451783865,-2.670456524772742,10.211822716510097,126.7338759401278,37.50772954620715,21344
123.38044784799108,5.6212781291882035,-578552226.7249081,-0.8346346635903475,-2.1208074783550837,1.7382034574058571,-7.376556033882987,17.66254842614977,-399860145.5507968,0.486675743669966,8.746032641888172,0.9888466884439493,-3.7866393916521868,2.3721217577774585,9.113425207792899,-466872347.2932768,2.1849476309751834,-2.467727500344267,-8.424683471904906,-0.9704101763567802,-4.245773949372946,-9.186923093739633,2.837409736873794,-4.400127466918669,2.315571919049202,2.6437045508741104,-3.7481027424717817,-2.651549565469384,10.09258081552196,126.73829942679801,37.50524247607829,21345
123.01309506183831,5.204998646843913,-33428288.782297734,-1.05487761670899,-3.3279043306085714,-0.6345793490115801,-8.19353117328854,15.856501719729328,-23103595.351994984,0.699369508058916,8.561899653999788,4.206470467980409,-4.169800615432786,1.4820107113426086,8.230126836086265,-26975512.486978564,2.221444869301185,-2.813343243181749,-5.976774461777743,-1.0598109096993455,-3.4267567161371115,-9.086826728951642,3.933942820807716,-3.787805616758124,4.681493052603495,1.4588348933439277,-0.8033257390417377,-2.716190397700135,9.6002461527482,126.74136015694967,37.50501277134439,21346
123.15269933888932,4.085418527440198,-51769765.960557185,-0.7596237730134248,-3.1632493639401478,0.558529208256514,-8.023227781464838,14.24395451446386,-35780110.56992484,0.7679731796163486,7.4759483488067655,4.2143655333143,-3.4170672364395465,1.4000023398311314,9.2247628300402,-41776473.36587494,1.815828405878153,-2.5200767861124245,-4.535779113724144,-1.0033003081141294,-4.580732655449525,-9.597715370055843,4.4114974703786265,-3.5041284520861047,3.0180996431763565,1.2687061229218974,0.009877270455587022,-3.238861014970804,9.597837553780552,126.74164138803316,37.50199786241285,21347
