intercept,BAS_AR,아파트 가구수,06 to 18 / 18 to 06,APART_DIFF_AVG,단독주택 연면적 비율,INT_BAS,공동주택 연면적 비율,소매업종다양성,BUILD_DIFF_AVG,평균 도로 길이,평균최근접역거리,(주거인구+직장인구)/유동인구,INT_BAS_R3,서비스업종다양성,도로율,평균최근접정류장거리,외식업종다양성,주거인구/직장인구,건물노후도,근린생활시설 연면적 비율,점포밀도,x,y,BAS_ID
64.04448901423353,42.10649634436084,-0.007575123267747926,18.010075169797958,-0.012464866809854827,-0.19295523127749034,-12.122762591096361,0.003170807590752784,-7.85473695087789,2.0968354158689415e-05,-0.13461693017889906,3.9921310517380673,17.288199169477895,48.73400721440734,-7.130019935565113,-1.1002613297029396,-232.44996395956773,-23.147163039383045,0.022009757755797964,0.14163417876042345,0.3071690568893519,-0.00030090482070274,126.70645139187884,37.51875080500249,21311
65.13074100624047,40.633951337427206,-0.007527930270337632,18.31002328433436,-0.012402713637229112,-0.18717955545304038,-42.58417603689209,-0.001753846773587267,-7.348244403142622,2.4915250865154433e-05,-0.1301595070303559,4.224577180483503,17.173362144308285,50.30559337737241,-7.297716434773586,-1.1063281960313343,-235.14883270314382,-23.469022583305936,0.02335981980551053,0.1393592314483787,0.27737831519954176,-0.00028891372962900914,126.70691946411556,37.51509833713639,21312
67.07270641562506,38.90010291886628,-0.007447143708788222,19.285142048070337,-0.012182336837961962,-0.17406355629325515,-91.79100185232613,-0.009597039278307972,-6.3015765501372485,3.1293829422114805e-05,-0.12300859993397849,4.688292083384158,16.963181937287782,51.79746126318522,-7.647503357154023,-1.1037996192304438,-240.86058595175865,-24.23416878421462,0.026703312927803365,0.13445949951678526,0.2245056216809725,-0.0002688912192540972,126.70652058482338,37.51059783447811,21313
63.23088833156091,41.41246619765705,-0.00774910402731583,15.94773901392708,-0.012975230898484982,-0.20134851032268686,57.65576845450241,0.011565249900721363,-9.753175572421908,1.7244537808338946e-05,-0.1367897519507348,3.8949040145717695,17.0039074850562,45.62198902038847,-6.510029030319772,-1.1151041049115116,-220.42236201432723,-20.77116299691144,0.01707779429148474,0.14643811220858263,0.34472118032967075,-0.0003090118943854053,126.71319259164342,37.52037539808062,21314
67.0458689604353,38.70820570718742,-0.007914962863980064,14.22237805547956,-0.013042149676479065,-0.21411655662027998,83.10857878054816,0.001232237029365682,-10.754868613934285,1.5855254644705133e-05,-0.1333361934103875,4.042526910523815,16.420165308654674,43.218257403130174,-6.205722604258249,-1.135288607556825,-216.6439338908463,-18.41048352754904,0.017233517168758556,0.14736209008599496,0.34024676747483457,-0.0003083075764629698,126.71891876142693,37.52020716759903,21315
69.02620053770889,31.386084202075526,-0.008041727755106037,13.780193566292544,-0.013003002075752933,-0.23176130356161156,118.66359821272626,-0.010956698103942,-11.243325434300216,1.301021686384828e-05,-0.12915485409518887,4.025817812771243,15.9750694452655,41.21453479394851,-5.7640480986679306,-1.1832808992156363,-215.84300346065473,-16.383097034869067,0.0184732375513475,0.14543308576116484,0.34248040689691817,-0.0003191601957828741,126.72512332161521,37.52075627781089,21316
69.30049515075041,25.57734491171701,-0.008085905436801658,13.596209040413086,-0.01296790102768969,-0.2424413144770222,149.6793260256637,-0.019814275658254783,-11.533347156323359,1.1131889477633328e-05,-0.1261290509037329,3.925320035874198,15.614700211872135,40.584424743652924,-5.31962440563451,-1.2239129133170288,-216.95387603380905,-15.121237849706961,0.01993418436371081,0.14292013845459725,0.34448367342885705,-0.000327532189106814,126.73053373535897,37.52055707999099,21317
69.0547540284448,21.62712553588593,-0.008094189416239758,13.287710153510067,-0.012942649215059433,-0.2486440426279819,183.30704092156614,-0.026398854194888768,-11.860874972281703,9.284809623647729e-06,-0.1243917280053715,3.7366017812019594,15.249057044998722,40.06697118729504,-4.857727310878261,-1.2545341569348158,-218.51699790338517,-14.154020848396947,0.021439674225757238,0.1405700955041589,0.3490886317704615,-0.00033492943671599516,126.7361576234256,37.52074545539758,21318
68.74069785641142,18.77093289354131,-0.00807600101797075,12.881488189484235,-0.012910660799293242,-0.25220404698486953,222.16947788988767,-0.031939097141106904,-12.235674390635632,7.09259558952379e-06,-0.12355771086730274,3.4422939896204725,14.85052737850615,39.214250713359824,-4.357430231362962,-1.2794805377977763,-220.50748392206884,-13.29418070134493,0.02310698519089495,0.13811968394615656,0.357109098287333,-0.0003432695477647926,126.74321514378205,37.5219067233361,21319
68.81969476153819,16.512624459015694,-0.008022913183837828,12.239241860713243,-0.012909691921209296,-0.25422228713652956,249.61548292837404,-0.03939419103538824,-12.413280911261312,6.109563968186623e-06,-0.12173702241523135,3.083029128460265,14.336469922290322,39.591952811302335,-3.8722082507657642,-1.3052022731680795,-224.26180433782744,-12.733548336490065,0.02547487945014974,0.13490480397336135,0.3548352281063495,-0.0003466310340104993,126.7488155826459,37.520512435412016,21320
68.8582129313983,17.399279227541964,-0.008045594706714329,12.454847187883027,-0.012947702364159193,-0.25355586108861533,222.8006271972621,-0.03740925303839816,-12.152992407559017,7.927005219252726e-06,-0.12126764214613778,3.3298842136879996,14.551720758324368,40.73540922612442,-4.163042525042415,-1.2960937401904513,-223.06903860772928,-13.205675580882572,0.024548163503999097,0.13628644437416348,0.3451412634880003,-0.00033947758740186985,126.74324183744143,37.51850596365194,21321
69.31722884717539,15.10682836009513,-0.007953725368512642,11.558431102119721,-0.012902429855922855,-0.254990587359428,279.1605833062059,-0.04606772969091586,-12.569457470392813,4.71262589966699e-06,-0.120644271979955,2.6043347738706792,13.797552747507424,39.446768563096406,-3.394640857058916,-1.3258578696278538,-228.4154931276138,-12.238661983229553,0.02799241017208902,0.13145490724144585,0.3553455111174189,-0.0003514511000956779,126.75566589791076,37.52007688820165,21322
69.24576488284283,20.495101927092367,-0.00806013498811427,13.013057146523106,-0.013006636386172948,-0.24888504109810602,162.99872528935913,-0.03144672081371088,-11.540438616946204,1.1929313710251016e-05,-0.12106554744749393,3.817615535041026,15.06591940836329,42.61463715284109,-4.851509779917318,-1.2676847853265412,-220.43649273110165,-14.458611502993097,0.02233248299856717,0.13944439190261562,0.326508315050736,-0.0003243723879472216,126.73380894864344,37.51608671250486,21323
69.10667651793639,18.26602214493294,-0.008047715147820367,12.580680673872303,-0.013007126295102464,-0.25217495748322466,186.84571311651953,-0.03683950816542833,-11.731498596719753,1.0811476734622355e-05,-0.11974087327644832,3.59321709995456,14.703622000168988,42.70356942150669,-4.479838642725873,-1.288808663589204,-222.57100544672753,-13.88028337262117,0.023934503410590058,0.1372896157587217,0.3266800043262943,-0.0003278241362598014,126.73735307054208,37.51538694098997,21324
69.1118141180221,16.48837472042773,-0.008021459591077343,12.065165958641973,-0.01299585918018327,-0.2545976335559454,217.0049727136782,-0.04208467451058182,-11.971982640149498,9.121606497569675e-06,-0.11901691982475557,3.2470778040827937,14.28813515836859,42.39349231793451,-4.052061982505111,-1.3084597617594653,-225.35799537639357,-13.261449506506203,0.025853489202843836,0.1347252501968895,0.33057239301790137,-0.0003335537075364588,126.74211095416764,37.515279842530006,21325
69.47208694587626,15.165350254816543,-0.00797134018693505,11.443532971134232,-0.012978126911604469,-0.2559057037468269,251.85346560574845,-0.047600012083894645,-12.216568486237458,7.03885346331499e-06,-0.11865228723963135,2.755717518057371,13.793901594800538,41.732706776717,-3.570765402132378,-1.3271856847016577,-229.0279091895942,-12.644449075084609,0.028180561098647,0.13154543510789718,0.33649373030818824,-0.00034097647179529114,126.7485031464966,37.51560938874926,21326
69.33367962982152,17.02815130047274,-0.008023510105204919,12.180676660046275,-0.013052874408878125,-0.2535428202707858,183.50327169921093,-0.04193430630730826,-11.549139699198772,1.1952677119824464e-05,-0.11726975726460054,3.5074479808188186,14.403576593113405,44.26013893710907,-4.339067335973987,-1.3029327853773693,-224.7987644198805,-13.887550372575369,0.02535927442771391,0.13556230578096862,0.3114401958284437,-0.00032158772991908874,126.73710299172977,37.512701817751,21327
69.40588192871942,18.768931032178195,-0.008032976848606843,12.636473497750508,-0.013057093871868965,-0.25045111255342395,156.88936644154006,-0.037287661380350945,-11.326456150631104,1.3528154679480406e-05,-0.11794052404252466,3.79186403758332,14.763250221691026,44.46683712864928,-4.711344757069489,-1.2848951655439202,-222.55734076221233,-14.484774370103944,0.023705502809231192,0.13770138312975347,0.3080552028746308,-0.0003166159556500774,126.73357519465186,37.5129551650066,21328
69.45088664965441,28.49802880212912,-0.008006095930736729,13.695554806170621,-0.013034986094311064,-0.23354781007181838,98.59576646260501,-0.017886159245440816,-10.90587922214368,1.5857754819213976e-05,-0.12468100312859191,4.147047760534736,15.799320926288626,43.63365695850089,-5.722547067605738,-1.2070682161045962,-217.97971649528486,-16.495277961552272,0.019423643341362675,0.14375543664008145,0.31882632510004383,-0.0003102970216542966,126.7248954590203,37.516428945139154,21329
69.5269289779781,23.831965547567783,-0.008045620146385902,13.397470786604497,-0.013020573430473782,-0.24282816986526115,128.54101759095565,-0.02554695479285485,-11.19303046594085,1.402430639199842e-05,-0.12229691531872748,4.033337563319917,15.434508619715292,43.17071062083125,-5.3033591463432845,-1.2407494942890291,-218.9651401850952,-15.395732706519281,0.020835858374369506,0.14158690917427577,0.32067871375783724,-0.00031699083292612256,126.72914095377996,37.51599952583299,21330
69.7034955085531,21.851197386313228,-0.008019247181354914,13.1561529773522,-0.01306415314813082,-0.2441943792918424,118.61530357226306,-0.03108343285832521,-10.945617600982816,1.5974307962835236e-05,-0.11891215696189959,4.084430436936458,15.193887606791694,44.982757538182845,-5.211361649268056,-1.257921919195801,-220.58941404049878,-15.466160816651682,0.021882666517994663,0.1400962894075391,0.3012748970136369,-0.00030867779814950275,126.72896966340448,37.513023161354845,21331
69.79695353355457,26.00654742880128,-0.007967710444354428,13.569970881410159,-0.01308134138795732,-0.23407525860667838,79.38012889151373,-0.024053119268843393,-10.522245290674281,1.887841253554891e-05,-0.12021111915901897,4.280995255230218,15.58723816897998,45.88695503265784,-5.688328635564395,-1.22694734419538,-219.6534237326442,-16.715583700609344,0.020343148399548722,0.14214722642985142,0.29304396173200736,-0.0002989921114887165,126.72456153357894,37.51284888767801,21332
69.41513252483483,29.50424030102831,-0.007948239541880606,13.786752442078502,-0.013069785771100528,-0.22785761157999723,71.44339780419895,-0.017432644147162127,-10.51976386541409,1.8818029219097233e-05,-0.12325129321836792,4.263691627554389,15.861282691889416,45.45391383029615,-5.900750394354916,-1.2020578605536851,-218.90801590242526,-17.27132536999545,0.019321145868742062,0.14372280715028415,0.30220632536822856,-0.00029985898495014343,126.72272411487454,37.514294919956676,21333
65.40596673038183,36.052814611670435,-0.007677759398177882,15.602612538747655,-0.013074076464402054,-0.19534682011310314,2.9065829419272093,7.190391694237676e-05,-9.17091314961655,2.603768545836828e-05,-0.12568019060829413,4.303116487202501,16.66976194593805,50.107846487904986,-6.5486149092714445,-1.158767591233839,-223.17015350675007,-20.95307782855599,0.01784240250257703,0.14329819510839414,0.28520581290173147,-0.00028222864764968625,126.71522085131534,37.512349271270885,21334
70.09617936195603,25.252925306284638,-0.007912140161927516,13.62153425228641,-0.013122107928619809,-0.23003480375737934,51.212634554737534,-0.02677187162109997,-9.995073794852903,2.2620351221934478e-05,-0.11662154056659177,4.454684089440746,15.497625230974304,47.97631811179442,-5.803125442265371,-1.2329496301855047,-220.86579079490733,-17.389602965631262,0.02077996380781361,0.14111053044913088,0.26641713055889465,-0.0002846968472984615,126.72312378787706,37.51022634485727,21335
69.94036636123708,20.267563608163208,-0.007992346205195485,12.922077905719883,-0.01311257274132283,-0.24478333168992972,106.7399459925248,-0.03596460968561313,-10.634725859763522,1.8104337962094787e-05,-0.11561070645983065,4.140230472277576,14.951889182360564,46.718687026113464,-5.153564691711224,-1.271575226119893,-221.99157615061964,-15.647769919890612,0.022907110003544697,0.13869645136004327,0.2802356532161615,-0.00029865176123304723,126.72851926211857,37.51048241928701,21336
70.2150748383788,18.248154438656044,-0.007974098874168627,12.548987001028921,-0.01316240846098528,-0.2468665863897417,103.10092467596786,-0.04196443808727371,-10.356611903986146,1.9652917831785164e-05,-0.11219292900952108,4.110584439304838,14.587892526620665,48.24416919664136,-4.999161604100182,-1.2890020736877867,-223.77869612808288,-15.649917206469798,0.02448312812831957,0.13670071957986418,0.25954655963196877,-0.00028924624403859153,126.72887410436182,37.50824363218556,21337
70.56340730618369,22.389394937521605,-0.00790017707008604,13.442499842095785,-0.013153332747412181,-0.23247437846918986,43.8535653052755,-0.0332371871027809,-9.657029765469778,2.465134734875649e-05,-0.11237629011119156,4.547696284434979,15.17926097406294,49.29614681882089,-5.69072583199875,-1.253150525076639,-222.06906843053875,-17.375121665975335,0.022063009308565685,0.13910382240352284,0.2432835049484273,-0.00027467407126032027,126.72367451730786,37.508087894345195,21338
69.63629816059007,17.86804143050773,-0.00801338512712853,12.398696937639677,-0.013099470802985956,-0.25100227612882176,147.3152406027727,-0.04097179362184362,-11.078205632829594,1.507333668098523e-05,-0.11561189115867179,3.7995515290579225,14.562541950231358,45.89936470451849,-4.671797167393042,-1.2940064636517004,-223.8903830873344,-14.643253325119364,0.024627148841237144,0.13659046400691366,0.2919138653499067,-0.00030882687464103267,126.73281609389528,37.51084224358553,21339
69.77273571114796,16.51680210712203,-0.008002225559353439,11.9704505229255,-0.013122604929604762,-0.2534087508436905,158.7826523398791,-0.04552083423871917,-11.072803061817126,1.478755404480352e-05,-0.1141604281691947,3.6032339935352486,14.228123533671104,46.47863479790118,-4.4308245070363474,-1.308557820944938,-225.99856084457076,-14.359946457953745,0.026198475080949066,0.13468511967173868,0.28577745366186136,-0.0003077617414075277,126.73433203369085,37.50968150840593,21340
69.80172988274823,15.429638144371781,-0.007991316160988927,11.470700562966707,-0.013100595316360446,-0.2561013771401348,195.2637982451143,-0.04904370759002582,-11.438954305876852,1.2011545660959182e-05,-0.11483852460783539,3.1695541744169966,13.869969609344784,45.49988036055254,-4.006259312057702,-1.3234406059003807,-228.63963410494247,-13.61774416528412,0.027945412102148383,0.13240931553322666,0.29849870486786095,-0.0003181175252685067,126.73883225082633,37.51030879926104,21341
69.73804419350849,15.17187785634712,-0.007981649414992258,11.337562925405324,-0.01306034877709491,-0.2565487349137055,220.21775150978561,-0.04942507697798278,-11.756219422236892,9.890624915817625e-06,-0.11616388204691776,2.9365747007866614,13.765807629073214,44.188183570038525,-3.7794352767955592,-1.3279089748512278,-229.48943163660383,-13.163595715968738,0.028431432858398182,0.13159495136688723,0.3129194646275782,-0.00032752151699558593,126.74248463225899,37.51182400323176,21342
70.79469582768348,14.427340124390058,-0.007960025411996075,10.667319168359558,-0.013179356005271202,-0.2585264804794956,199.01897097042996,-0.05603066855075382,-11.11451818899598,1.258467962316164e-05,-0.11211620468405821,2.745473757044137,13.273717699911021,47.06568029077422,-3.74975912371974,-1.3402940674790609,-232.98193631795007,-13.537033618032073,0.03094748878097527,0.12886685324295286,0.27912133391847427,-0.00031079074225812364,126.73938905241498,37.50756648853063,21343
70.20135840190412,15.629105829172161,-0.00798518594606442,11.607405564750215,-0.013174333265688579,-0.2545501150447391,152.083735209747,-0.04979033755413789,-10.771530230833736,1.6128508285448496e-05,-0.11172385080017178,3.5144033954781126,13.923597235010577,47.87004584314262,-4.351775705587383,-1.3183983483068786,-227.84641420248846,-14.481741988550118,0.027657893172908902,0.13301754064367066,0.2678317975811607,-0.00029907742914938554,126.7338759401278,37.50772954620715,21344
71.87540134186649,14.023361558483844,-0.007947147823226966,10.094461349712516,-0.013267899848616338,-0.26041234852710216,189.46191248806429,-0.06069843739442796,-10.618225062253497,1.397501650860846e-05,-0.10948836006110957,2.4551776203522624,12.828985131180119,48.66699257752258,-3.689275793938322,-1.3485589941503369,-235.8815644859653,-13.725004701834155,0.03326021946028035,0.1263052702538485,0.25596578951189375,-0.0002994598518506536,126.73829942679801,37.50524247607829,21345
72.89053881002722,13.989690433396355,-0.007919156203978232,9.478119790886522,-0.01328809581674013,-0.2618956056652981,213.8520216700434,-0.06398120540269356,-10.70316988907888,1.1924099480636919e-05,-0.10990714766057659,1.8511819892536236,12.412549009849887,48.0498676768806,-3.378213706627129,-1.3582973351370766,-239.6298079340499,-13.27519225376518,0.03545098541501487,0.12333158543707738,0.2618829524614873,-0.0003065333336590317,126.74136015694967,37.50501277134439,21346
76.49894752840333,14.489683572401544,-0.007894494683917761,8.11116857687169,-0.013472625488145536,-0.2665426921259913,214.51034125362125,-0.07110425645395645,-9.797999884948592,1.196901604038111e-05,-0.10719394537250522,0.6281711152249723,11.418860873116191,49.18906951566207,-3.184720718222412,-1.369374019868251,-247.0147033613219,-13.26185252887943,0.040922396158740375,0.1165755507803116,0.23343540411518982,-0.0002959203542616837,126.74164138803316,37.50199786241285,21347
74.54161899932029,13.949616314483102,-0.007933500639120754,8.93170898420251,-0.013429811752625146,-0.2647080107049668,184.5381836131112,-0.06777860104737758,-9.74478218959109,1.4915221076482145e-05,-0.10612522261805739,1.5726203240732737,11.93979436043405,50.339442127883615,-3.5312654091205564,-1.3600086235260014,-241.82425925216072,-13.836906334263432,0.03809318249543953,0.12076180256220292,0.222959669340823,-0.00028440082306425534,126.73801933246972,37.502251746191796,21348
79.61936909851379,15.089373286956814,-0.007946187447110028,7.336565708699843,-0.013686639582512507,-0.2721684978901207,175.1030649731937,-0.07392415787561325,-8.262809453823708,1.552648878655231e-05,-0.10274229442466204,-0.0766721382466775,10.732573201795232,51.3828492776786,-3.488255840910633,-1.3640918677027274,-249.6201030664427,-13.987553884443512,0.04518109255121723,0.11243182031887146,0.1809923233834734,-0.000264839425923458,126.73773032874193,37.49913638917341,21349
82.31434571264752,16.126338880439757,-0.007896775568787325,6.5012809165724805,-0.013742495816990321,-0.2738774335650364,205.16923875555943,-0.07636036413105897,-8.320393467273382,1.2109191673188264e-05,-0.10451139177275692,-1.2105768408107023,10.259132119796377,49.71564676681304,-3.1897711757132203,-1.371109962110536,-255.05225007077127,-13.348006516576358,0.047759033058315165,0.10782327972278352,0.19734182325479632,-0.00028122284340278866,126.74125844589769,37.49897505789148,21350
71.01145164890538,14.562790173264245,-0.007967714866026316,11.001316284055177,-0.013249386770515044,-0.2567754200569282,148.3929451674315,-0.055687122073465836,-10.348800139080804,1.7396810600350986e-05,-0.1087021589998427,3.25722889772197,13.421091862212077,49.45953352055372,-4.1990739776940735,-1.3316335195425395,-230.84463871417262,-14.557052004293537,0.030150346817901977,0.13021466004182558,0.24458898518021008,-0.00028802470621854345,126.73384158447207,37.50545989278808,21351
72.8970216823168,13.676418321476548,-0.007957161929182137,10.025624240262912,-0.013386093364946268,-0.2606166531931492,139.93915929048512,-0.06342525062047162,-9.491880121956344,1.9240572253524747e-05,-0.10440319337763536,2.6859005188763403,12.591030083362178,51.52802174573588,-4.039887341416838,-1.3457135715741098,-235.5724753006816,-14.769053789924664,0.034510306410887856,0.1254533217620116,0.20627134815581671,-0.00026862237353917354,126.73355031757578,37.50247742264862,21352
76.66746438730874,13.839025006845247,-0.007980045221239336,8.670475258325858,-0.01360050661306892,-0.2673260854587549,127.96988174000815,-0.07064483786983144,-8.061043976996247,2.0907415277895457e-05,-0.09986942886587619,1.4943003465403442,11.434526874556026,53.179897743040904,-3.9561223944574073,-1.3534736693314635,-242.0632595450974,-15.063645293476231,0.041223980928175356,0.11825192340478229,0.15685397803764362,-0.00024245274874350008,126.7332555918207,37.49941078769118,21353
71.03404721326478,20.533800090573653,-0.00787072717816703,13.384491046493455,-0.01319270341767137,-0.23099484785823368,27.315576158901525,-0.037678047868439736,-9.14976784726993,2.7750969371738648e-05,-0.10810940983882254,4.68654211534338,14.919472842557296,50.76956613257639,-5.677752109280974,-1.265724652489565,-223.09594056106795,-17.76370513090459,0.023092192595297965,0.13723063244369774,0.2153886440593723,-0.0002602061500873458,126.72335723816101,37.506101199065874,21354
70.79983968056078,16.55768723413649,-0.007949359062083813,12.19802546222259,-0.013227930762098898,-0.24763120442230335,89.0697964742591,-0.04792076152537982,-9.820513351708364,2.233608546920388e-05,-0.10795294285611745,4.114522681793519,14.181967473256368,50.147075820480715,-4.929526421567518,-1.303073016640754,-225.6126676042594,-15.955003744986982,0.02630576314785962,0.1344356989067835,0.22909947867779387,-0.00027346261233029636,126.72839182561799,37.505781506408944,21355
72.03014102239206,14.444006380559786,-0.007934284694488257,11.579249823108784,-0.013328636433096138,-0.2498364943132538,74.47607041905474,-0.056334627435659916,-8.943596380013771,2.561850203945183e-05,-0.10213115095474759,3.950574996829535,13.462028182733047,52.39165461338549,-4.791673183434,-1.3213632394132329,-228.69324994385852,-16.336572100249622,0.029796482684328513,0.13035991000860167,0.18413098278567613,-0.00024941610257095257,126.72816675135655,37.50283688323916,21356
71.90700689744921,17.026350859596704,-0.007864565428756376,13.003263911210793,-0.013260298303059656,-0.23349152712238153,18.94396194810026,-0.046615216516745,-8.472539646924051,3.091565923545502e-05,-0.10174468897319937,4.737696627477581,14.29612022843293,52.45641513205195,-5.478453103985568,-1.2912436670193854,-225.00165752897445,-17.924668676073235,0.025736544968067283,0.1334971194878664,0.17509531653506266,-0.00023981181686830963,126.72400061951048,37.5035218880192,21357
72.38799180341759,16.78966521897554,-0.007833886721340905,13.337570983686422,-0.013261247512384753,-0.22721338514793085,-2.847682488878117,-0.04650923866784017,-7.949097116853746,3.4209006685778596e-05,-0.09894196509521344,4.941616901415533,14.271543512160116,53.10841911398702,-5.612462538388015,-1.2905228327769627,-225.45196906412917,-18.624404347222697,0.025907921692111043,0.13218486934098986,0.15402756024315628,-0.00022742437452984932,126.72294689379429,37.50268173515215,21358
74.31673110549261,13.561718938495195,-0.007870790459671371,12.903364535581701,-0.013337991243499284,-0.23038368932408085,-11.17708052485986,-0.05680535368132325,-6.833722897098427,3.782118740688228e-05,-0.09131331201818792,4.814833348042374,13.35044316609916,54.397633417875966,-5.355282043538091,-1.3166172509001624,-229.1384059653365,-18.934804870230646,0.03077805221081804,0.12580676233651691,0.10006422986718813,-0.00019861484766356795,126.72364014682157,37.50006989086598,21359
74.63175895410808,12.960876900433357,-0.007957303608402248,10.738773751633278,-0.013476031687777898,-0.2537408898027136,56.028123388152004,-0.06532585560362007,-7.496663039439649,2.933502882139958e-05,-0.09528922337031534,3.4147606523757377,12.407636703846624,54.422652938430204,-4.6727396931191505,-1.3364989838388754,-233.45319814056958,-16.90790183151976,0.035712884069750456,0.12384771698239784,0.12330371127896471,-0.00021511515368197312,126.72789212345697,37.49975562666252,21360
