intercept,BAS_AR,INT_LOAD,INT_LOAD_R3,INT_BAS,INT_BAS_R3,도로율,평균 도로 길이,APART_DIFF_AVG,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 연면적 비율,근린생활시설 연면적 비율,단독주택 연면적 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말 비율,06 to 18 / 18 to 06,BUILD_DIFF_AVG,점포밀도,(주거인구+직장인구)/유동인구,주거인구/직장인구,x,y,BAS_ID
946681.46450551,-5.471169581379963,-0.019129191682498315,0.0034171546954608195,-88.09534474715348,-45.17833529388036,-0.056531583325221776,-0.004054189348040881,-0.004578535423763446,7.057236357263046,-166.75361043398806,0.11682030784215068,0.3381239378144484,0.2378085527201688,0.4881721197457189,-0.00046090617869528624,3.5962442054861634e-09,-1.0605893021694058e-09,-8.299987476877667e-09,-946520.8226061931,-946478.1942029896,-946545.8120427618,-22.599627541656314,9.472879121567956,-21.478420204476866,0.0017844014037189397,-13.7936473537879,15.000339440644868,8.657904391440669e-06,-0.00025652042661247776,5.8629900710295875,-0.07544918921510156,126.70802741158735,37.5214043470635,21310
-714050.5391551801,-5.622925212533912,-0.01923019103469359,0.0034390948295441293,-90.8216760776703,-45.02498532434849,-0.05799353493906145,-0.003548600868065387,-0.004544297953055729,7.048871032495252,-166.41885103595746,0.1171589173034265,0.336171288678047,0.2333356434588453,0.490291037010232,-0.0004198033631284678,3.610781883089148e-09,-1.0593980373835322e-09,-8.212941207632703e-09,714212.0763519678,714254.4932811203,714186.925658965,-22.885852336425128,9.45865101982241,-21.37695926783589,0.0017991212847623425,-14.09567357402798,14.945413021603768,9.126595440676448e-06,-0.00025381114836825366,5.772715648297449,-0.07531264410041344,126.70645139187884,37.51875080500249,21311
3403881.5642688153,-5.851801311094537,-0.01931655968260938,0.003448371425342084,-92.71175177725092,-44.70835246493715,-0.059696042696868894,-0.0032507607032721793,-0.004528373151059168,7.037622470178217,-165.5189265389959,0.11748419474153199,0.33435421707474,0.23044216353386868,0.491651781944215,-0.00036653443480672417,3.6342196773243823e-09,-1.0640010721715748e-09,-7.978392148625235e-09,-3403719.9171123197,-3403677.4366625757,-3403744.8186671534,-23.121576557793937,9.473573507796837,-21.322527835514762,0.0017897498801362963,-14.238972321860532,14.875955036822942,9.649120017103608e-06,-0.0002513278602299488,5.674768148320803,-0.07531497445027116,126.70691946411556,37.51509833713639,21312
-10002117.15999012,-6.1674545856154985,-0.019406028694576687,0.0034687452071218224,-96.58614367289384,-44.30352710954904,-0.06251276541004673,-0.0026162703984495884,-0.004481032769933702,7.025589211683299,-164.36318507604273,0.11804381278125455,0.3309684858577911,0.22454799824120034,0.4943124702265118,-0.0002861715937720622,3.675326370647419e-09,-1.0735734920176413e-09,-7.644506585801999e-09,10002279.658660468,10002321.962430986,10002254.78237174,-23.536359984729692,9.479756762370712,-21.21282309375525,0.0017957154609404618,-14.58072914889217,14.75558166393968,1.0422494841153875e-05,-0.0002469709597172916,5.502128285061293,-0.07515134981628838,126.70652058482338,37.51059783447811,21313
3442718.521030309,-5.496488011336499,-0.018934237963831025,0.00336127766758967,-83.90550017776027,-44.93176701342206,-0.05536401033531784,-0.005014226572114042,-0.004654329562575785,7.059851940507718,-165.76505319758894,0.11648725120319017,0.34031040706686266,0.24540280103791673,0.48442342560325335,-0.00047267043264511023,3.596545639888697e-09,-1.069797205196659e-09,-8.039273833922513e-09,-3442560.5171699263,-3442517.047148879,-3442584.4289677227,-22.217119042892634,9.54551983413218,-21.671322631159274,0.0017168028463061455,-13.152152467844369,15.022328653079715,8.327546164480743e-06,-0.0002595333863174158,5.932999646287725,-0.07588714139389786,126.71319259164342,37.52037539808062,21314
2714081.520578636,-5.35337037980129,-0.018472538748800553,0.0033019391604603198,-81.64888445967321,-44.747162159116485,-0.05492864220040168,-0.005805439920222705,-0.004671119199013178,7.0651749128443075,-164.4088377598333,0.11623983787373374,0.34053282354319736,0.2528719231347125,0.4789883668203335,-0.0004836348533408085,3.6923500490428304e-09,-1.1514450657636077e-09,-7.549357373886972e-09,-2713925.0359566966,-2713881.405929065,-2713948.828490709,-21.74088909225283,9.661980676489959,-21.992331632195484,0.0016838599626160663,-12.449244828755829,14.877704598934981,7.441078718688545e-06,-0.0002617006063895024,5.87271708739165,-0.07575454200186693,126.71891876142693,37.52020716759903,21315
-3298610.2800852903,-5.137231864069652,-0.01808273343465518,0.0032684411840734687,-80.65722143951757,-44.71477438447156,-0.055668218747322015,-0.006234607099129834,-0.004642322509999152,7.069978889364863,-163.36839420011114,0.11607777204816526,0.3392740911169565,0.2583751867518583,0.47408930228361057,-0.0004941994864431564,3.836366970584292e-09,-1.2680260938160391e-09,-7.124222391562941e-09,3298766.444921967,3298809.7143464712,3298742.071370653,-21.349662709083976,9.780594502882872,-22.298798576868755,0.001686616725052664,-11.89676913803378,14.664292775212624,6.375962068121521e-06,-0.000263099032555037,5.746642021819582,-0.07523345516718283,126.72512332161521,37.52075627781089,21316
624035.4884561774,-5.013505497940723,-0.017874071452858208,0.0032529774833029365,-80.14693106733984,-44.66294765080429,-0.05673822283985753,-0.0064392967310106875,-0.004614713024564988,7.068839344572951,-162.5452072100039,0.11599888314692182,0.33788308393105,0.26182375438933364,0.4708543408883009,-0.0004934017176975244,3.95566328053551e-09,-1.3620227896176128e-09,-6.830274930134571e-09,-623879.4432999921,-623836.4553543902,-623904.2571907699,-21.120204919054185,9.875585654090184,-22.50749292147977,0.0016898247453785804,-11.530889383074616,14.491813553520744,5.646536967574849e-06,-0.00026378244422362306,5.632215770668268,-0.07480347828723967,126.73053373535897,37.52055707999099,21317
-5935578.673380388,-4.896096297790436,-0.01773615783685671,0.0032467416745158174,-79.72915835614047,-44.67467145970543,-0.05790187396820667,-0.0065510147572158195,-0.004584582694297037,7.069779439135085,-162.0218450338472,0.11592788927824732,0.33653871518365674,0.26442592745079946,0.46835671546620217,-0.0004956264364358715,4.063172423824985e-09,-1.4465114213797517e-09,-6.6316870490664735e-09,5935734.84401745,5935777.493761879,5935709.5254487805,-20.946785660702172,9.952117642135569,-22.669895178376777,0.0017006721807283482,-11.255770105172296,14.343852522540466,4.987880335557393e-06,-0.00026442773815331215,5.5330146515455825,-0.07436826519486751,126.7361576234256,37.52074545539758,21318
-2664176.686753234,-4.7651270760067135,-0.01764830204447996,0.0032491669376989102,-79.45549032409305,-44.75979576084503,-0.05906618469163092,-0.006571742645556534,-0.004549988195641633,7.0707147927274265,-161.79935540027446,0.11583123927584212,0.3352808412739372,0.2664369991485102,0.46636208596414414,-0.0005028352822855323,4.163937315237481e-09,-1.5266411280698657e-09,-6.541466982404223e-09,2664333.2587302155,2664375.505844425,2664307.3301544827,-20.804548612027695,10.01715053807659,-22.807078642156224,0.0017191939440010194,-11.058754364670813,14.217495373761361,4.340827269564955e-06,-0.00026509560576335145,5.444396696264117,-0.07392103332028829,126.74321514378205,37.5219067233361,21319
