intercept,06 to 18 / 18 to 06,APART_DIFF_AVG,소매업종다양성,(주거인구+직장인구)/유동인구,공동주택 연면적 비율,주거인구/직장인구,근린생활시설 연면적 비율,INT_BAS,외식업종다양성,평균최근접정류장거리,단독주택 연면적 비율,점포밀도,주중 / 주말 비율,건물노후도,x,y,BAS_ID
94.0602498806571,25.137734463915958,-0.008381584939167184,-20.947185408935546,8.857459403227205,0.4804557556095931,-0.08546539967828146,0.4073704206566007,-63.171316370894914,-1.3021570615423317,-160.2567813645197,0.407515868352707,-0.00033980298249265277,-19.371065183501294,0.1432869566141901,126.73053373535897,37.52055707999099,21317
83.70886683321255,23.5912574156707,-0.007947632265180908,-21.555584017569327,8.944059268753053,0.47012722967179954,-0.08506619429851417,0.43988564151974385,-21.853378009743608,-0.9861967193966379,-148.71486380782378,0.40672183027871217,-0.00034194731977063407,-15.166028465578453,0.1397674306588973,126.7361576234256,37.52074545539758,21318
77.08173848584035,22.077323473025398,-0.007387201320049095,-21.730758825856835,9.002719949742875,0.45664416463975327,-0.08305292799146824,0.47928431844787245,0.16690910853933746,-1.2004273305902382,-143.08457778133055,0.4092782369421872,-0.00035751580919237585,-11.699948534726804,0.13618646108913668,126.74321514378205,37.5219067233361,21319
79.39131835669843,19.392408149732333,-0.007009206551595692,-20.940835636991565,8.223085845028706,0.4313289545174303,-0.08014497822092685,0.4868438217842478,-25.86464107500825,-3.0744494097090245,-136.34244479986396,0.39902563576568806,-0.00036072813131068535,-8.835515186535698,0.13489428161974135,126.7488155826459,37.520512435412016,21320
70.15807934169385,21.94623590179889,-0.007653319348348049,-22.320607156080893,9.141857883462555,0.45707178423780637,-0.08547732373061842,0.4691168025242845,25.421504242749013,-0.14794024074602644,-128.92528559884832,0.4020294743456845,-0.0003324230303714793,-9.960095348606396,0.136018138386934,126.74324183744143,37.51850596365194,21321
84.81974151242781,16.96495017488403,-0.006559340584751151,-19.890154351618236,7.462879458963791,0.40624703636349835,-0.07657500470093126,0.4878956774782692,-60.471516226231884,-5.1592656505557954,-135.3116335611392,0.39122362048012577,-0.00036796797455463634,-7.098175110266777,0.13374407603696906,126.75566589791076,37.52007688820165,21322
78.87806204958768,23.87451188049722,-0.009052758107361397,-22.48198124898196,9.013797362266347,0.479832230316648,-0.09270775464839356,0.3667512957447618,-18.915849913133794,0.9334833746483944,-127.17229120283741,0.38144062580477983,-0.00027276089013910694,-13.764092964562881,0.14216921345755235,126.73380894864344,37.51608671250486,21323
66.1517612101121,23.300929685357694,-0.008685875173524765,-22.99487645712196,9.60695442594001,0.4689405185632507,-0.09289126509751676,0.39097839632873826,32.57886794422918,1.8471347424369393,-113.3088580854787,0.38222202150658224,-0.0002657753315752647,-10.10515509853703,0.13857394562559722,126.73735307054208,37.51538694098997,21324
64.72227292984613,21.57924295448897,-0.008038906241231138,-22.62750624007292,9.16223446265759,0.45192684067694533,-0.08861838061712583,0.4415842877052683,39.745599052358095,0.4754473147698334,-110.14446454163449,0.3876759880429052,-0.000294808547526098,-8.241179766797302,0.1369217103438682,126.74211095416764,37.515279842530006,21325
71.23615802242766,19.071098105849885,-0.007284339630960131,-21.597790756153415,8.330832265701746,0.42858814002072954,-0.08218564064010772,0.48021178445220153,1.5604746828890927,-1.69352866532894,-117.75691342948326,0.3888220995215731,-0.00033136667749116965,-6.629547738606614,0.13449204618305022,126.7485031464966,37.51560938874926,21326
59.411905087695985,22.056538172107736,-0.009148113714794345,-22.941572760394845,9.714459634145276,0.4503375007171497,-0.09725199268506685,0.34068930242719025,30.175778111136076,2.141806390543453,-85.5248887986642,0.3531938385795588,-0.00020634027070133259,-6.241200598240114,0.13919625510420458,126.73710299172977,37.512701817751,21327
75.52243689057174,21.620872015458257,-0.009793928239271254,-22.22458101308904,8.358711256686183,0.4649298490544494,-0.09746557560744097,0.3159888648323231,-36.8959023253111,0.02156653240845477,-98.28378789360056,0.34910609497646855,-0.00021587817590090714,-9.713843536113227,0.1440799080042525,126.73357519465186,37.5129551650066,21328
108.23089196905174,24.851541779090184,-0.009485344120714669,-19.40758392075698,7.496726064941101,0.4843795136743543,-0.08846142842997433,0.35324764100357325,-140.7270320065788,-4.532723714980871,-156.25919447749595,0.39361214660490823,-0.00032203515209864236,-21.940672012615842,0.14864775048953627,126.7248954590203,37.516428945139154,21329
95.9332618883066,24.461260884820074,-0.009646092211060936,-21.40229719524362,8.060396812553037,0.48985106301281056,-0.09278082281156545,0.33793255986174153,-93.02753436244373,-1.1877922340443852,-139.5075657728078,0.3793599821519714,-0.00028317144176270533,-18.456540832244055,0.14753914408852462,126.72914095377996,37.51599952583299,21330
93.04303061152888,22.404691936633473,-0.010799359392274117,-21.444369597381993,7.168261074569785,0.4902563234567644,-0.10013827025572472,0.2889662102140712,-112.21130248917831,-2.364539244599318,-111.21948101009747,0.34930491614128845,-0.00023214207080265214,-14.60278269948913,0.1494572920965738,126.72896966340448,37.513023161354845,21331
110.14515640810194,23.29506208317497,-0.010774870018709701,-19.46617171648962,5.925820650115373,0.4950789959583456,-0.09623461286598331,0.3188135718513969,-165.34340563623775,-6.781748364960181,-131.46737738371502,0.369287349303383,-0.0002907737308711418,-20.199564357037456,0.15170204597981848,126.72456153357894,37.51284888767801,21332
113.75181656378138,24.51367810031707,-0.010091163872115252,-18.50001369133776,6.5912404268969125,0.48872722005860014,-0.09091052101186187,0.3419356021793086,-171.78727962944083,-7.139868985431793,-151.67890210676993,0.38977783519137643,-0.00032370106481747595,-22.51293137964231,0.1498453511700065,126.72272411487454,37.514294919956676,21333
123.35194315902858,27.307916333608876,-0.010335077717533213,-14.444546974560854,6.441865903274415,0.5053194363539636,-0.09046164088903039,0.41016484100403755,-214.1560399131067,-14.757553862170296,-179.22602042219896,0.4390515104868946,-0.0004289081993486246,-26.629456139920702,0.14307094893144645,126.71522085131534,37.512349271270885,21334
112.18720287958652,21.44683102854547,-0.011268467959981744,-18.554223978578797,4.524304359824174,0.4927078703385125,-0.0997551703204768,0.3251639969669337,-177.80357645488544,-10.724350450377136,-117.94392526834355,0.36120275336587093,-0.0002945557066827643,-18.4271407035978,0.15155162305539102,126.72312378787706,37.51022634485727,21335
92.19442989029453,19.443729850013735,-0.011432880872113202,-20.76718883919009,5.770634072729977,0.4797202079594588,-0.10330879884954779,0.28353079206002924,-122.89133752648847,-5.5094594398364185,-87.33591776254839,0.3286141594940135,-0.00021349269644741533,-11.26099225147953,0.15217669631040184,126.72851926211857,37.51048241928701,21336
75.97545247766536,16.003060684892922,-0.012486780763626028,-20.984056770764493,5.773895120068841,0.4746373778366066,-0.11171096461864305,0.2808936861563661,-95.02499487853753,-6.541387004901848,-50.33488433360402,0.30105965257081346,-0.00017565638304823622,-2.98782567658813,0.1528831524798228,126.72887410436182,37.50824363218556,21337
107.6370713192061,18.594179947473975,-0.011505717898843247,-18.538574108637267,3.73187474493233,0.48192840810715315,-0.102980498406168,0.32696790398470393,-165.8830923103094,-12.533467989581977,-99.11917983486931,0.34473881467513046,-0.0002773768657485224,-14.264786303914441,0.15185206299629694,126.72367451730786,37.508087894345195,21338
75.51404649052651,19.326606458755045,-0.010464018689327666,-21.72448319364147,7.5455513519932795,0.45331163441491196,-0.10095881102889762,0.28453193222684153,-63.021635332300995,-1.6441763400053262,-76.27937329223471,0.3234323637759875,-0.0001806533001464564,-6.811842110193628,0.14726971272938177,126.73281609389528,37.51084224358553,21339
69.29896063149626,18.100877783317973,-0.01031194170448074,-21.749918216527426,7.7573197161615415,0.43372087295416345,-0.10138362081823481,0.28187233833788783,-49.62098800884204,-1.4323778187266187,-58.69959033616441,0.3104553985261288,-0.00015875286953791247,-3.973101869796352,0.14748105820713844,126.73433203369085,37.50968150840593,21340
61.312654716999425,19.505130360405914,-0.009091098362852684,-22.376439197394152,8.74690141723568,0.423000675914685,-0.0962474789822572,0.34270627496896716,12.721540695319682,0.27771650807631704,-62.69499674594642,0.334052991090274,-0.00019198271580340832,-4.556207721624639,0.1428514983415089,126.73883225082633,37.51030879926104,21341
60.85648611098165,20.063723007307605,-0.00827167327136988,-22.49675788570459,8.909969930183902,0.4299455836694486,-0.09065558112816341,0.41322781610424314,37.73820741966189,0.3090510562829604,-83.16838022776716,0.3639241984077068,-0.0002517483153089922,-5.583947026451819,0.1385109382315886,126.74248463225899,37.51182400323176,21342
71.26586659187726,15.915677314572049,-0.009075076509181672,-21.21474510689021,7.289637391552884,0.3961049159436424,-0.09269330917441675,0.33873463665198045,-42.65670050680088,-2.1900276248060497,-53.466226680270125,0.316330405783996,-0.00018574650365100573,-3.4415495520247124,0.1457245422410232,126.73938905241498,37.50756648853063,21343
70.66973004384977,15.37416898683696,-0.010707507404960046,-21.210547572791228,6.956520605035083,0.41785370469842004,-0.10287348877109169,0.27259930966370627,-73.82738639470385,-3.261500713925332,-40.58425423706305,0.2899631358088664,-0.00014054233950791157,-1.523849503639212,0.1514014344516657,126.7338759401278,37.50772954620715,21344
78.75387443723594,12.736499780139303,-0.009333806072827149,-20.20097461461731,6.292634653792707,0.3750385210496574,-0.09121705716541421,0.3177956892426046,-91.49956523715547,-3.9244104952334213,-44.395671349783754,0.2969145335112497,-0.00016615126550536855,-1.9815101722108024,0.14837837027751363,126.73829942679801,37.50524247607829,21345
81.4954267695817,12.468296164175266,-0.008438973522109587,-19.632291669658564,6.094282380375636,0.37024194850198544,-0.08359948895468639,0.36460744915350296,-89.1388027082154,-4.216089033208378,-64.31227583693082,0.3189114761893981,-0.00021115588368057214,-2.456828860530162,0.14246183347424163,126.74136015694967,37.50501277134439,21346
90.5151374263822,9.027668388377679,-0.008187760916395356,-18.062449087926986,5.14359359163903,0.3407585472709941,-0.0767431862021564,0.3605103037798234,-133.43321124261897,-5.450186666225631,-62.45024066220953,0.3103242450916426,-0.00020546865101526944,-1.6153648677325332,0.14059620950839283,126.74164138803316,37.50199786241285,21347
88.09529788451702,8.635758906749702,-0.009319037224417927,-18.795777026828624,5.364243061009845,0.3420776638110698,-0.08617433433753814,0.310402785237491,-142.78977256143122,-5.271897995665845,-36.588293588479864,0.28053949415872237,-0.00015237804622021382,-0.6117628882807887,0.1487012478752881,126.73801933246972,37.502251746191796,21348
101.63859370557,4.434360522247196,-0.008818173242040218,-16.556816315619198,4.130797184310933,0.31021451801892375,-0.07426651950918926,0.328070447478245,-184.16746113074853,-7.0628555138370634,-47.613326447628666,0.28757980214654333,-0.00016821980223973753,-1.1156862901313405,0.1439673579218706,126.73773032874193,37.49913638917341,21349
101.71263874671368,5.445807462320011,-0.007955365525821797,-16.21204513394388,4.147874054247471,0.3097402100545606,-0.06813679756825212,0.3556668011545133,-175.7644978688949,-6.401006230549244,-60.80820918051714,0.305873941720861,-0.0001985335310235332,-1.9836030435513554,0.13789841088400176,126.74125844589769,37.49897505789148,21350
70.28901138606952,12.02145605600505,-0.010954030567584554,-20.72310019381783,6.469287830830939,0.3940525073470388,-0.10371039461228691,0.27307276165224376,-94.0624661536186,-4.648919777453002,-20.480362478778364,0.26795289538583583,-0.00012345156227319795,1.884508998717092,0.15494000812229397,126.73384158447207,37.50545989278808,21351
79.31301831548998,7.4954090943553915,-0.010781929292946883,-19.503766664036323,5.363147079111461,0.36391568950492653,-0.0982448177042846,0.29873969397714933,-131.00877951582962,-6.978031601884525,-19.912384497161558,0.2602503390202009,-0.00013538960245221008,3.4450012039922924,0.15561076230735024,126.73355031757578,37.50247742264862,21352
93.02797780911538,3.073037506374323,-0.010195944265128765,-17.687268360902095,4.359819348361942,0.3262517778270643,-0.08759472060189043,0.3336519566554879,-166.02951818547845,-8.86633930547246,-31.492051221238263,0.2673797022643088,-0.00016011563635241502,3.03092029553888,0.15103246407100546,126.7332555918207,37.49941078769118,21353
103.4194077584566,16.132766760188957,-0.011867863294043303,-18.525494276611223,3.030733247862797,0.4802034259312829,-0.10790605090532555,0.3485750773777897,-151.20696163295145,-14.832471580695218,-84.16512916175492,0.3352710071488425,-0.00028036970217096166,-10.589749475640698,0.15125203406431187,126.72335723816101,37.506101199065874,21354
75.61511494532496,12.324862306491243,-0.012475896549273485,-20.42019317512105,4.748361714657997,0.45563781787782154,-0.11172967348719509,0.31364608254023124,-92.43440393923801,-9.421980347189226,-38.265252895969326,0.29056907154201667,-0.00018568371261282093,0.26818265003728764,0.15500980534139502,126.72839182561799,37.505781506408944,21355
79.27755763911878,7.9288311917157595,-0.011762511246076298,-19.41741866535256,4.108923252368245,0.4184641266482191,-0.10687586747419586,0.3492504504353706,-100.6842566164255,-11.940039738810933,-39.97958574119279,0.2858110039714307,-0.00020058172656701805,3.2906299301435453,0.15400381876349636,126.72816675135655,37.50283688323916,21356
95.85100755958837,11.434914304814368,-0.011432616567614707,-18.306765667061057,3.015964253136953,0.44787119287656785,-0.10789860309096726,0.3697610662143046,-126.4616729803195,-16.30388131693947,-72.03960599688129,0.3210880677824876,-0.0002691904305402846,-4.079284497692551,0.1503002697327984,126.72400061951048,37.5035218880192,21357
98.08960161132353,10.681074584029503,-0.01095761851083615,-17.689945195661107,2.939347402781075,0.43766858085311144,-0.10728902851700413,0.3838527811030008,-125.82137967154571,-18.175364027461573,-78.51927402490819,0.32778657985379756,-0.00028697468707188735,-3.8264960452122887,0.14830790989724116,126.72294689379429,37.50268173515215,21358
96.76519648435095,6.073981337804484,-0.009743948244241993,-16.68259919384841,3.329169726057123,0.3831307758308574,-0.09960547549616061,0.38706044675796414,-112.08413610642582,-19.366183133204867,-80.36876725337547,0.32459839094669163,-0.0002730991632293934,0.3103719737217812,0.14700833944286382,126.72364014682157,37.50006989086598,21359
84.58933022809782,3.1341621817460643,-0.010808695421041901,-18.143247828622528,3.8727027492217085,0.3728659212831412,-0.09972744749627115,0.3918262458006347,-103.86070566992439,-14.109724521073057,-48.11641589730782,0.28963903769916405,-0.00022295593398123274,5.862145757579692,0.14951943664174974,126.72789212345697,37.49975562666252,21360
113.70682840487613,22.25737815607863,-0.007600036836140563,-8.673711251247736,6.286204942612534,0.41036879955427424,-0.08971016193970839,0.382792052127894,-148.46740088200278,-29.360844093899587,-179.4580929308742,0.4683633216248817,-0.00044438100701867534,-17.928910408919368,0.13358235570241675,126.70625897179377,37.50751514282017,21361
113.33244363282553,19.6862122119412,-0.006984812838307506,-8.694090058742486,5.674291988913963,0.3811635426855679,-0.09236371335259348,0.3425153686491207,-132.0950592223066,-31.51867599399269,-167.97454619570755,0.45439926019613847,-0.00040872963760710284,-15.363773313010697,0.13486968315387196,126.70603903400313,37.505428800513634,21362
116.16353383457992,20.001410695661797,-0.00836272804746286,-11.59694099600856,4.8826735594884365,0.423503992635743,-0.0947787627521647,0.3789614964541211,-161.72021531108055,-26.19507049021808,-154.91137279201774,0.426701733015646,-0.0004060580098943386,-16.400950814738746,0.13710117646908945,126.71172592855608,37.505935087045756,21363
115.90249007368395,18.66885016025635,-0.009839411929132201,-14.844183086255244,3.725687311665074,0.45256117815497776,-0.09932035358951678,0.37508672888808303,-174.78770408835746,-20.88147509270414,-129.1038285235625,0.3864726446091606,-0.00036110216012959673,-15.492717721696447,0.14288410797953435,126.7172762651082,37.505896698687394,21364
111.54528031748893,15.449396733406017,-0.009898010630750142,-15.430135323806207,3.1736205125320542,0.4411399632446572,-0.10322442703673475,0.38053215766605913,-156.87365341613759,-21.86066632609642,-112.91136981274643,0.3681956473773189,-0.0003447398842422112,-11.276823652830654,0.14363606659781095,126.71852583137303,37.50397113772221,21365
108.61067877977743,15.329899459588992,-0.010794862329117687,-16.85128143530629,2.9187483239464305,0.45818168586560615,-0.1052396725858012,0.37285946438013484,-156.7888655005546,-18.864026034890024,-99.73097235068462,0.3519004246502788,-0.0003184279378256665,-10.720118369384556,0.14689546055918762,126.72078037435098,37.50460855291769,21366
116.37106587533769,19.20255737337449,-0.006062331670523685,-7.463174092678989,6.0284405643389904,0.33672094728366975,-0.08474960853539326,0.24998200748708913,-123.66455669410169,-31.097342872925534,-174.16654006010876,0.46769841180283955,-0.00034153872157902175,-17.258272887430373,0.14063703963932314,126.69610854079217,37.50761086235353,21367
121.00367717801585,17.774746402081757,-0.005586770892709815,-7.386256131508114,5.301451779543012,0.3124799926927076,-0.08510214222847683,0.19893977151055497,-125.4008722872066,-32.06425489838526,-167.68906704149742,0.4633879751579835,-0.00029948410609759667,-17.68869711397378,0.14386309482799234,126.6927399380419,37.505830653325894,21368
112.9748196844624,20.12973695323615,-0.006508864364544391,-7.480116496790113,6.215949910688886,0.361574751132085,-0.08845390379977505,0.3071653271906501,-122.62967666609144,-32.12475128689072,-176.3150494774008,0.4701500937304152,-0.0003918990404283966,-16.26121390063873,0.13614420949566552,126.70152751391542,37.50659199812723,21369
117.23820604355267,16.563616747826323,-0.0057022078319564455,-7.960132002383905,5.103253958454328,0.32067834840797843,-0.09175585197165223,0.24092971877754885,-113.62621799234962,-33.972501119708255,-159.7639553559863,0.4508797941334692,-0.00032924133093046454,-14.510947559299522,0.14000577323060612,126.70162443649025,37.502897928765144,21370
122.77520226033867,16.563250696148817,-0.005248959807768033,-7.324496226369064,4.780723414222442,0.29807897572271447,-0.08886881120873319,0.17987902334670242,-119.49881132871464,-34.07534921046728,-161.89817990338375,0.4601238024025892,-0.00028603716947783736,-16.94039008042678,0.14403246089100852,126.69520502609744,37.50286720183397,21371
148.97148557100172,8.393737772747878,-0.002456645586320935,-8.655245264223007,2.518851554455155,0.19592551916328182,-0.10734483590675367,0.07464582701575655,-115.03010554878072,-38.91165554758116,-132.14203559356184,0.4547469540628948,-0.00019161771901859512,-19.769798175957117,0.15205467940261874,126.7020675056008,37.49139964949855,21373
168.26227110603995,7.781238108631537,-0.0013076846083922094,-8.915896279567445,1.2841993519441501,0.1684616810793849,-0.11371829603789362,0.01752994559324945,-144.19912748198323,-38.99599011988818,-128.5011414646449,0.46961079739269507,-0.000164382467833822,-26.755848846661078,0.15766429220576256,126.70027029496818,37.488367611917496,21374
114.9899677505177,14.988109922340676,-0.005674084857550579,-8.48448996670333,4.767930560654098,0.32264662483358103,-0.09821099961092683,0.26906385207834577,-102.91794399893926,-35.83684849546046,-150.8988362576429,0.437260149346206,-0.0003473443384840693,-11.794067511561064,0.13790382604661836,126.7055160291966,37.50116515207217,21376
111.78997985073258,13.637098038105938,-0.007125150677301261,-11.377273936223022,4.121986374275267,0.3682819964317077,-0.10255040215649815,0.35354102390321684,-117.09746268220982,-31.814556915644946,-133.40949067491954,0.4026167686689688,-0.0003747165599747099,-9.182113493006055,0.1375156526621362,126.71217894136385,37.50126040269885,21377
106.74566637054855,10.823052390072567,-0.008908638304496659,-14.856208001535864,3.3103634114165748,0.40012333059972705,-0.10487454964922775,0.3914957086395308,-123.8026907128823,-25.20585802282049,-106.54444331346845,0.3617591230419979,-0.000341832015097707,-5.728210950774593,0.14205348500186205,126.71819686460479,37.50113120429761,21378
101.61070353052486,8.677803389043195,-0.009543011555751461,-16.11379067599829,3.212485501328338,0.39908498438228035,-0.10325534488972617,0.39053064589262804,-118.84435458747032,-21.837959063989317,-92.1002980651143,0.3412181539564147,-0.00030625853435954994,-2.8618718908637795,0.14509361736412443,126.72111409037743,37.50083427122422,21379
122.81356071632476,10.913619268941407,-0.004354911670843703,-8.587887900019227,4.088655598770559,0.26417921033890823,-0.10231431021890787,0.19541313103633168,-89.38420059043051,-38.06118301217913,-138.89423426636833,0.43224401798054884,-0.0002814276819433255,-11.546014599969366,0.14270714175294946,126.70516062378178,37.49703809190434,21380
123.57818978228488,6.1053236632855485,-0.0032166637939433,-9.15425488524165,4.640955953509385,0.21951086754745103,-0.11157460234155284,0.202296157487496,-56.328010241663144,-40.45627138257103,-126.7069032626808,0.4253542811854814,-0.0002787830432157472,-8.312908662101266,0.14253281432827372,126.70834902087414,37.49416096052327,21381
132.74334001097063,8.339126479275631,-0.0034080970932431173,-8.870495839922754,3.5867755661630962,0.22468216401582683,-0.10423312479425699,0.1497422562872354,-91.62050127156661,-38.47866377198502,-132.10716771570492,0.43681759053320407,-0.00023889915766387647,-13.52339575287707,0.14670759128890762,126.70532290652942,37.49391420914386,21382
146.40657444014317,7.8019824564900535,-0.0026029705714149154,-8.84724335134982,2.724629165900083,0.19802047520786958,-0.1056317321686375,0.09279075477321039,-110.92589692987949,-38.47790481286886,-130.58705117216363,0.4502839697756746,-0.00019972295750092517,-18.42888678650995,0.1512984079379718,126.70343711948699,37.491455364876344,21383
145.08476585810376,3.686489313753863,-0.0017227219775818455,-9.477937665886268,3.934637046269234,0.16467819682943516,-0.11128619757427238,0.13390287301368745,-79.33272303096813,-39.27016519361912,-122.10292589906028,0.45469829010137386,-0.00023609790196721256,-15.416435007125662,0.14894438637351384,126.70804895244628,37.48990519005655,21384
159.21976714369364,5.112589315349661,-0.0012967474478374878,-9.3523225543891,2.6112586636325235,0.15987280049178357,-0.11330962102274861,0.07675016991482242,-113.35107132923677,-38.96036549609797,-124.01616776365354,0.46537449128113856,-0.00020516546324034145,-21.70177466565481,0.15366751663484352,126.70529541862562,37.48856165373939,21385
111.4367081160629,3.723488534146967,-0.004383781751349325,-10.816660437665565,5.165199717916296,0.24813180037485216,-0.10823184869669149,0.3023908400687326,-42.06697631181911,-37.34971347155276,-116.93487803339426,0.39851986222087304,-0.00032094907586160823,-2.2377719676556866,0.13961357295630286,126.71288726133925,37.495109283923775,21386
104.21025365201706,0.6216398857969297,-0.005960039651059042,-13.222758971368304,4.909810051490903,0.27354307429003355,-0.09886158436218827,0.38268807598732335,-46.0481348130971,-30.365560660268866,-103.34640760140874,0.37385105023270687,-0.0003219633863566814,2.0116535251673913,0.13947317435352147,126.71815353389549,37.495301000194544,21387
100.61081069293604,0.48009151090575936,-0.007461305370808789,-14.70377807346091,4.19424747866393,0.3056255708728874,-0.0945170395306087,0.41119577861823137,-67.73644526241318,-25.00882771852211,-93.03490689729192,0.35116306973558975,-0.00030438002851766835,3.1732290789304662,0.14077871624544658,126.72141188147769,37.49621834155759,21388
108.98839372281994,-4.747175074449765,-0.005025638617989456,-12.638979960941608,5.1863249002802485,0.20742279578602593,-0.07489266603640207,0.3914524345839571,-30.7041048125585,-27.408134898298695,-99.62564962148333,0.40179085410159404,-0.00031321508531300535,2.6036997840541383,0.13704373365907746,126.72114311621687,37.492424428814545,21389
