intercept,주거인구/직장인구,소매업매출월평균변화량,서비스업매출월평균변화량,아파트시세변화_차분평균,아파트 가구수,상가밀도,BAS_AR,외식업매출비율,x,y,BAS_ID
109.65828148489217,-0.037865851157863464,5.25198242632879e-07,5.370932514950939e-07,0.0005078230841179266,0.005459226357016234,-0.0010019530817035702,42.20620021937179,2.102861919800837,126.7485031464966,37.51560938874926,21326
107.43231000887172,-0.03203769581649265,5.261052958780621e-07,4.623087101266601e-07,-0.002492633503490458,0.005473443269409963,-0.0006460912900688419,9.453637852835827,1.8413490965931323,126.73710299172977,37.512701817751,21327
114.4551415604349,-0.03062321332973544,5.121241214244384e-07,5.32117160891884e-07,-0.004175426052455729,0.0052700387998140166,-0.0005890855164510955,-1.073433402593083,1.751366082926098,126.73357519465186,37.5129551650066,21328
138.86485377790916,-0.02508446669490138,2.596432930083364e-07,9.063921065217551e-07,-0.0112039330605654,0.004224999596596592,-0.0001674569017384064,-16.674788916299917,2.412636250735038,126.7248954590203,37.516428945139154,21329
131.8401721632767,-0.028997146097986943,3.9772474318239276e-07,7.721253162945265e-07,-0.0066252364338600656,0.004917626312474631,-0.00041856607167277393,-10.601207814288587,1.6454804034080697,126.72914095377996,37.51599952583299,21330
128.84194337262278,-0.029492419882800415,4.420631646565438e-07,6.862774197108166e-07,-0.008466098652595686,0.004809920386169622,-0.0004705780756100997,-12.27078399458417,1.6330352709405491,126.72896966340448,37.513023161354845,21331
138.35030226449408,-0.025706869599856266,3.0444775330804715e-07,8.55523063193456e-07,-0.015404456049192971,0.003866767925288541,-0.000260144754500372,-17.56331925648975,2.164986400037729,126.72456153357894,37.51284888767801,21332
140.94287147256568,-0.02231281947495289,2.2754750181594227e-07,9.398673500741389e-07,-0.01631964982173562,0.0035171738907216455,-8.898975102177432e-05,-19.1419598211375,2.7194267800656564,126.72272411487454,37.514294919956676,21333
143.8323785326824,0.01687244181665419,4.361501569474584e-08,7.676052878541348e-07,-0.022623327992746103,0.0006137095619963421,0.0006033186129862989,-24.6099962610847,4.916738244925973,126.71522085131534,37.512349271270885,21334
132.570121085707,-0.022371146191316225,2.954429030043302e-07,8.198786140106761e-07,-0.020644579556840476,0.002889538736607827,-0.00026267078423576504,-18.221814417038,2.402210212176641,126.72312378787706,37.51022634485727,21335
126.28965794039773,-0.029389180523843962,4.528239022566112e-07,5.855446569068098e-07,-0.011149760647027378,0.004600544229243084,-0.0004816921519275799,-12.42071570556236,1.9413726969154557,126.72851926211857,37.51048241928701,21336
121.00429737427218,-0.029405852190473557,4.547166445140342e-07,4.2685336252180703e-07,-0.012307676135232183,0.00449251892543187,-0.0004950651518969832,-10.225458228056098,2.3400539114071535,126.72887410436182,37.50824363218556,21337
124.41686446875636,-0.02105326432480871,3.2210311764951946e-07,6.027951742625083e-07,-0.021388050528071183,0.0027038458560133434,-0.00034723907349588554,-16.476386252175246,2.526126165295352,126.72367451730786,37.508087894345195,21338
114.28664105494408,-0.030874413862896653,5.108867430647152e-07,4.4492573081238805e-07,-0.005254355949168242,0.005200000732180602,-0.0005736419208107995,-4.125443964714693,1.8961064809916843,126.73281609389528,37.51084224358553,21339
110.73951693158988,-0.031937347590609906,5.172065997405156e-07,3.888985437258058e-07,-0.003952311422360381,0.00531358350024184,-0.0005963147246997206,-0.398478750888434,1.9618317875519873,126.73433203369085,37.50968150840593,21340
107.13736652923407,-0.03384177940973611,5.212162960657123e-07,3.639700603455385e-07,-0.0013549115972426046,0.0053656513267453495,-0.0006592416249208525,13.439373263253756,1.8154297242338644,126.73883225082633,37.51030879926104,21341
106.85460488286805,-0.03503393156846164,5.165959803520401e-07,3.9595762724898706e-07,-0.00040601081444041056,0.005424391595742539,-0.0007296570245201619,24.107336803370792,1.8703326435875276,126.74248463225899,37.51182400323176,21342
110.6214295412264,-0.03527530326716818,4.870779565719508e-07,2.5492533894423564e-07,-0.0002762375442128289,0.005170631180085176,-0.0006269419785542953,12.668673649826696,1.5615895032001745,126.73938905241498,37.50756648853063,21343
111.90949792798978,-0.03223617402049349,4.981135678316263e-07,3.00689322779056e-07,-0.004681045815152963,0.005022810976444709,-0.0005683976298886885,-2.2599863342624507,1.8932436248133298,126.7338759401278,37.50772954620715,21344
114.56259420643974,-0.03636249320977821,4.6814784634736587e-07,1.2547041673414934e-07,-0.0002229538945156506,0.00480767290676612,-0.0006055726592973491,7.079548290609197,1.3944379113313556,126.73829942679801,37.50524247607829,21345
115.19405016130773,-0.03808496593189424,4.2028752725156327e-07,7.941693404828889e-08,0.0008594424018241732,0.004708153842527477,-0.0006368677717112031,15.340146396611928,1.2349029753754723,126.74136015694967,37.50501277134439,21346
119.82812561910222,-0.03851317224018283,3.095364944607486e-07,-1.8665580197158916e-07,0.0003330966486007536,0.003986726535236632,-0.0005516684147007205,9.701354266180982,0.8402811924312195,126.74164138803316,37.50199786241285,21347
119.83673536855488,-0.038046114326476095,4.096138793601573e-07,-1.2981424135640944e-07,-0.0006148751044568651,0.004067249212916183,-0.0005650899438033206,2.833931195534772,0.9361534342127777,126.73801933246972,37.502251746191796,21348
123.91777842401618,-0.03688123483343303,3.0614854854826314e-07,-3.3090405739409926e-07,-0.0037430510575543023,0.002863285668535722,-0.00047734085497344586,0.3732390888664767,0.47700681867703487,126.73773032874193,37.49913638917341,21349
123.35830935088242,-0.0369698823944687,2.1744165263291803e-07,-3.825543527912851e-07,-0.004136185599561274,0.003011119870200171,-0.00046018701804363086,3.5983074682814453,0.5589587910415807,126.74125844589769,37.49897505789148,21350
114.21362228670651,-0.03336728863633322,4.812237865582784e-07,1.7061120375697163e-07,-0.005087608401367839,0.004573843424440149,-0.0005601233714161908,-2.2362480211412135,1.788650419258076,126.73384158447207,37.50545989278808,21351
119.59450337727428,-0.035226933045600324,4.562491537263569e-07,-4.28204443010717e-08,-0.00592154478782524,0.0037562106674607935,-0.000545259659812755,-1.2186768851360794,1.3006425109616027,126.73355031757578,37.50247742264862,21352
125.20210382585947,-0.03479222006156098,4.166487135652333e-07,-2.932082939369227e-07,-0.006292930958461868,0.002398769888812379,-0.0004911013629338454,-1.0884250178317245,0.4651042718712266,126.7332555918207,37.49941078769118,21353
118.944769394033,-0.015727557226350705,3.0568975161462487e-07,3.6660220515347535e-07,-0.022628944788892547,0.001997084554365499,-0.00036839455085616144,-14.74125090868554,2.875893641507193,126.72335723816101,37.506101199065874,21354
116.29479253084546,-0.02804248270214894,4.2447472100822767e-07,2.3944848518872143e-07,-0.014636949249133585,0.00360009972337323,-0.0004871032489942005,-8.643445943235363,2.47585252230617,126.72839182561799,37.505781506408944,21355
117.23123346455594,-0.02552217056901788,4.01456707848499e-07,-3.129666072100014e-08,-0.015591862708873317,0.002668163853320699,-0.000485918757344647,-6.018901975632534,1.9806327010947022,126.72816675135655,37.50283688323916,21356
117.65865311602053,-0.008721136813547622,3.0750146944696807e-07,5.782408272198117e-09,-0.019136896657041547,0.0013162660092969872,-0.0004101625407698273,-10.559749150981471,2.7009875444945486,126.72400061951048,37.5035218880192,21357
