intercept,주거인구/직장인구,아파트 가구수,단독주택 비율,서비스업매출비율,외식업매출비율,근린생활시설 비율,평균최근접역거리,(주거인구+직장인구) / 유동인구,공동주택 비율,평균 도로 길이,도로길이고려_전체통합도,평균최근접정류장거리,점포밀도,도로율,상가밀도,x,y,BAS_ID
170.69515889942465,-0.03479795128973945,-0.007600816762103299,-0.28615704151465354,-17.5146212485743,15.732107372009349,-0.25578363617885214,-9.53896983361673,30.9118323913044,-0.21720801809453322,-0.08407021270525239,0.12850319863007784,-171.66910486126483,-0.07849144606070019,-0.9148966143038972,0.0011939202477988227,126.68913490770505,37.51870773736182,21300
170.60964378766369,-0.03501392438721482,-0.007431536253978659,-0.29443048092646645,-18.12479761091783,15.279749102305567,-0.25144200227010444,-9.661977632106616,31.28245377711171,-0.22083298128082496,-0.08488334659726032,0.11754911707009116,-172.6777824739263,-0.07766413318450091,-0.9157205908856719,0.0012320288331231946,126.69545880461988,37.52241686372307,21301
170.59646310121423,-0.03571631843206786,-0.007377956533002834,-0.30136572584525845,-18.423325620309633,15.339451774209621,-0.2507976491098598,-9.747609856647742,31.299585388031442,-0.22280647770702508,-0.08481796519614329,0.11420983540473052,-173.06274475090493,-0.0760092944996778,-0.9136589313822191,0.0012734813605239106,126.70134171772969,37.52233877708572,21302
170.67450018951428,-0.036051266631336155,-0.007480126758329302,-0.2984073596319273,-18.009851396462544,15.76572105358045,-0.2544909051795271,-9.670621279827412,31.005301409849793,-0.22064148753429724,-0.08397128040185611,0.12349979687635293,-172.27799778429556,-0.07566900222140696,-0.9115243357276024,0.001266274649036969,126.69872979436714,37.51898140944887,21303
170.65225099836107,-0.03639727412162757,-0.00743037237124998,-0.30355857663647084,-18.266841445155144,15.745203947248235,-0.25333307166601465,-9.74835889604504,31.050836886713686,-0.22237185700803236,-0.08408424383374966,0.11502568509710143,-172.687438282772,-0.07465836983144161,-0.9105159256555837,0.0012959545691383213,126.70341884326405,37.519318995056054,21304
170.7222409507753,-0.037062733283864883,-0.007517138092218266,-0.3032977040777233,-17.910228940851514,16.163821519443452,-0.25725554307986986,-9.701363829224261,30.700242233964005,-0.22092532530318387,-0.0832150332467054,0.12220142461986304,-172.2049343542218,-0.07387279402312621,-0.9075294391605291,0.0013001139864713463,126.70300423971963,37.515329100586754,21305
170.7340956677909,-0.036574697804830705,-0.007568125645735949,-0.2969234225382869,-17.662836473397714,16.11325993953954,-0.2580744980265397,-9.615994506647798,30.698436696965622,-0.21906638976401233,-0.08323555842387625,0.13317477816932044,-171.8067544044834,-0.07525653368514654,-0.9093518121261088,0.0012620550813797283,126.69720548857926,37.51567898613793,21306
170.78549535860733,-0.0368951567177359,-0.00768653888156854,-0.2924137843354845,-17.21601745158786,16.376913494278725,-0.2620067639257645,-9.528222285998666,30.367865531919932,-0.21673918754548527,-0.08261250228469866,0.14387288254536784,-171.37272387023097,-0.07568771835361958,-0.9083499369567665,0.001235959918149922,126.69309964043227,37.512529261238306,21307
170.81322317599586,-0.03770972398870946,-0.007722002615820527,-0.29480434458313115,-17.073754909998605,16.571198759083856,-0.2645753966380306,-9.522394708944015,30.12377804459485,-0.21660328308150756,-0.08210412134446171,0.14253357839957323,-171.45829089386666,-0.07480362600547354,-0.9059668685672171,0.0012484907785334357,126.69463592515947,37.50972402615308,21308
170.78013374234897,-0.03788187985867007,-0.007603746266038918,-0.30329707554539964,-17.54225827054587,16.49750356248543,-0.26158676099643274,-9.650214255409988,30.30585101051583,-0.21956080113715482,-0.08241126003415483,0.12310529632540299,-172.00081211839532,-0.0735631172968403,-0.9046121971953696,0.0012995861417259035,126.70257157044347,37.51088024429188,21309
170.5858676251924,-0.03643855727349714,-0.007347354313126442,-0.30837693982001146,-18.670913451919464,15.474860863235115,-0.25051104240057903,-9.851826644664238,31.230896414777238,-0.22476201920016103,-0.08468998094288138,0.10298878534622549,-173.459326927622,-0.07428023961664965,-0.9112334789469353,0.0013177474842156374,126.70802741158735,37.5214043470635,21310
170.64892865901538,-0.036709840586966976,-0.007418513936764674,-0.3066774012845894,-18.361206397363404,15.81147573023112,-0.2532680329814171,-9.794591095792718,31.00774308097946,-0.22321432640108552,-0.08401606110708808,0.10828210083196849,-172.86789181648766,-0.07390514752456359,-0.9093920368421242,0.0013155095209658042,126.70645139187884,37.51875080500249,21311
170.70856312556185,-0.03731565821883707,-0.007488672354676563,-0.30718920561769814,-18.072104217422577,16.180909816198103,-0.25658292653914927,-9.76469268377015,30.694959672332047,-0.22215662836022793,-0.08326459217993687,0.11024524846391694,-172.50984187312065,-0.07308699004514693,-0.9065642253741046,0.0013233902290127092,126.70691946411556,37.51509833713639,21312
170.76788625391302,-0.038047530943808666,-0.007571211832979595,-0.3070008067078047,-17.70711392339539,16.504455661665233,-0.2607493627284808,-9.709059182475169,30.319653200577175,-0.2207269245885526,-0.08247896743232264,0.10832957196971552,-172.27000773771795,-0.07279906363979088,-0.9037362845779224,0.001322080040029085,126.70652058482338,37.51059783447811,21313
170.57318595044424,-0.03695595683677993,-0.007333032385272393,-0.3133589880789115,-18.814132477833056,15.562278733868904,-0.25042882524035726,-9.937716757525017,31.14657891253205,-0.22616391094802102,-0.08462984889029115,0.08979014600278992,-173.8039427066178,-0.07311263008647388,-0.909548814173662,0.0013493244630727501,126.71319259164342,37.52037539808062,21314
