intercept,주거인구/직장인구,아파트 가구수,단독주택 비율,서비스업매출비율,외식업매출비율,근린생활시설 비율,평균최근접역거리,(주거인구+직장인구) / 유동인구,공동주택 비율,평균 도로 길이,도로길이고려_전체통합도,평균최근접정류장거리,점포밀도,도로율,상가밀도,x,y,BAS_ID
115.41826169232527,-58.575929795325436,-23.587129666625618,55.334430368942876,16.045526105701793,-5.761095390162423,41.96970851529177,22.036861801076814,22.164220019457087,37.22201599470379,-34.20252761396886,1.1509851106944253,-35.35924653491502,-28.108887592694078,-10.654664979041357,29.590451344913767,126.68913490770505,37.51870773736182,21300
115.43236140500338,-101.65712598782493,-23.137435106389336,53.84452400300488,16.168055399414364,-5.778209754184905,42.2327849728514,22.07438323483787,22.303234556328654,37.957443605792626,-34.09561677059264,1.1773801801422203,-35.137985752259766,-28.179426313398043,-10.614254557463807,29.56021049325023,126.69545880461988,37.52241686372307,21301
115.43291717018117,-63.70570899130062,-22.86858382271676,52.924010423032676,16.210898823214656,-5.8072159039192375,41.81611719945258,22.087156357930148,22.406321515151838,38.33741612276188,-34.05969578583872,1.1672301889442902,-34.899541131230194,-28.207344201090677,-10.612209779421477,29.508447809160078,126.70134171772969,37.52233877708572,21302
115.4298071849301,-135.9965475761272,-23.14309585393086,53.855228738242545,16.14678883222563,-5.79045848586305,42.17160330991551,22.097744341142924,22.2894319074236,37.83991173540325,-34.089315159494994,1.16793587588333,-35.102461104324945,-28.06539989408771,-10.613725838567508,29.582441507321427,126.69872979436714,37.51898140944887,21303
115.4602699793694,7.0230477751275515,-22.855444401673687,53.268436566340746,16.260818572882688,-5.7624738270276765,42.436544187365115,22.20096558355354,22.47484615712621,38.44997305578293,-33.9615950916166,1.2329669784298207,-34.811202034374666,-27.947472012822168,-10.557373979329906,29.610302927871317,126.70341884326405,37.519318995056054,21304
115.44577529946964,-52.31437945256747,-23.047533967460264,53.487703701537,16.2001992181358,-5.838357239223313,40.770142279373616,22.165452693330998,22.385959904931315,37.79267382464899,-33.98879643551168,1.248307870418178,-34.94374995538074,-27.886290389555917,-10.595578146697068,29.5926508666363,126.70300423971963,37.515329100586754,21305
115.40747298968051,-146.21161754019005,-23.45999735969977,54.1844479162888,16.041459774228528,-5.837882507398683,40.02580423713354,22.036469823474455,22.144038531283172,37.20736841969878,-34.1593174000914,1.1199660836190661,-35.352357619368846,-28.036930083878257,-10.657103477901108,29.57026731917666,126.69720548857926,37.51567898613793,21306
115.37759411784566,-105.47291712926466,-23.920014503785957,55.97910834663767,15.881749581370125,-5.850834905530046,36.64223647432324,21.9578694232026,22.016647051211283,36.312783503012334,-34.30144410494896,1.0300699246388265,-35.59175098790833,-28.038759131686582,-10.723247624432195,29.53542428202057,126.69309964043227,37.512529261238306,21307
115.3922110131426,50.555816055412194,-24.064698689424432,57.84258725461915,15.868007518508993,-5.8390470376625805,37.362480172294035,22.035738706330438,22.130993943511793,36.18393468146529,-34.283664037966126,1.1128774734263334,-35.25388521770098,-27.934152468448694,-10.743349304227866,29.529901471106353,126.69463592515947,37.50972402615308,21308
115.394578367729,-48.09029173591722,-23.505929600560112,54.57340583602283,16.008368158345277,-5.977458029037442,35.59861006944523,22.02648267721699,22.21273666972416,36.849238012135025,-34.13325891266689,1.1860034726338993,-35.034664177688555,-27.9693344585068,-10.73560070851558,29.42008719846155,126.70257157044347,37.51088024429188,21309
115.45725953026665,9.876299553041605,-22.594656969676137,50.57516306808951,16.27236006494444,-5.8814449597842104,38.60450879191421,22.189609872721654,22.584947092768516,39.15678986033369,-33.894652519112,1.198188812911978,-34.59083868154102,-28.04724175735833,-10.589210672662883,29.400528614285697,126.70802741158735,37.5214043470635,21310
115.47566117403878,261.30029954652457,-22.7134055129582,52.067790736459955,16.311105059352276,-5.799407862031095,40.860766750205414,22.250863254920265,22.60020589413569,38.82632383299434,-33.87179866421104,1.2668603664733973,-34.655141236996016,-27.88324143590679,-10.534326470266663,29.567721176402433,126.70645139187884,37.51875080500249,21311
115.45086948031745,8.303966328937626,-22.698031786447647,52.14353912033081,16.231974073254648,-5.918698166673443,38.71883687767122,22.18417658153916,22.511896716298352,38.41790359913022,-33.89473934829138,1.2388003291401195,-34.72998080412491,-27.863220849496223,-10.60619188497635,29.477612521277127,126.70691946411556,37.51509833713639,21312
115.38573270275444,-74.45631105095488,-23.14363095814698,53.121762492920666,16.009777528424245,-6.121244653581263,32.954303014850495,22.005995579010893,22.273892946324295,37.36927955981639,-34.077629007376885,1.1192110944154359,-34.85426015669009,-27.938922031935938,-10.761268434156372,29.30930024319726,126.70652058482338,37.51059783447811,21313
115.43996286205108,-10.318958752166544,-22.465754398557696,47.31580155037467,16.241823850328082,-6.064575429857833,32.41332258620421,22.140788254726974,22.639362353234077,39.71617053937124,-33.8414995053514,1.1203770067514107,-34.39887287310619,-28.126290926725808,-10.65814017460874,29.130353372085814,126.71319259164342,37.52037539808062,21314
115.36490882689722,-18.48464217083813,-22.307829604863958,42.724454574205886,15.874337115454544,-6.300136472300812,22.865394844718203,21.958233632600194,22.51128303538912,40.56659903825745,-34.14065653832215,0.8428489177236506,-34.39137186854362,-28.335880400897423,-10.825681835850364,28.75862838465485,126.71891876142693,37.52020716759903,21315
115.29003639978616,-22.41728422469174,-22.44431799708163,38.374177163208714,15.531682925382434,-6.45991271976488,19.72004476905816,21.75915325798621,22.311478937281024,40.5114087759366,-34.30450696743858,0.616910835457826,-34.410970253682706,-28.544973616780265,-11.00560284941858,28.39127838727996,126.72512332161521,37.52075627781089,21316
