intercept,BAS_AR,도로길이고려_전체통합도,도로길이고려_국부통합도_R3,기초구역평균_전체통합도,기초구역평균_국부통합도_R3,도로율,평균 도로 길이,아파트시세변화_차분평균,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 비율,근린생활시설 비율,단독주택 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말,06 to 18 / 18 to 06,개별공시지가 변화 차분평균,점포밀도,(주거인구+직장인구) / 유동인구,주거인구/직장인구,10_30 / 40_60,x,y,BAS_ID
221.55789439813788,-21.10252483718137,0.0046315027476909855,0.0012341771178258378,-182.8882543334306,-34.57501996178718,-0.20930114697993885,-0.025262718725988627,-0.02198732096279483,-7.440907382488472,-148.4399825214698,0.1259291744316035,0.4907937198792035,0.26810503430339927,0.547966674067913,-0.004113815142895359,-1.6549402821722076e-06,8.306157705692673e-07,-1.1364376145564886e-07,-36.694203661759694,-20.534358540929418,-41.270115629405154,-1.2979166727728075,1.6440448207211413,1.8400165936863004,0.005860844715300042,-9.203781673149518,0.7506746311729553,5.066157545400224e-05,-0.0002675246295870659,29.98571281171928,-0.14887462084582634,-47.64106209784183,126.70802741158735,37.5214043470635,21310
221.53671365686927,-21.03553218321876,0.004639754009367933,0.0012496829172874938,-183.23482582389954,-34.58811605704052,-0.21324921643762385,-0.024068817178721655,-0.02319825938117627,-7.446804924700805,-148.52231028944328,0.12550719449903938,0.4737416119444578,0.31641561536588236,0.5569974422070618,-0.004225070524675328,-1.501002343123479e-06,7.281609336282299e-07,-1.3020349948856646e-07,-37.037323255376855,-20.668277979631743,-41.86641414389963,-1.4584880008594603,1.5314278029896062,1.7357492799516234,0.005860816000602416,-9.208068535457635,0.7383432924493675,5.096502555814174e-05,-0.00026484833212223193,27.67574419280713,-0.13999760484768586,-47.764079519728384,126.70645139187884,37.51875080500249,21311
221.56983038979513,-20.70629287211553,0.004561362441223162,0.0012526634074617859,-182.99396827101475,-34.568380681976656,-0.21589455505549987,-0.022699167556048564,-0.023629938854276014,-7.393046738584854,-147.7130129472833,0.12526279383343047,0.46433363116292714,0.3733330393086801,0.5582162579243457,-0.004254339233698281,-1.409090091714906e-06,6.297737669561379e-07,-1.4128586440698027e-07,-37.307524302720154,-20.40350750512157,-42.28497597265299,-1.5285877140428394,1.4654607508638369,1.6677510221916734,0.006074725189498954,-9.192588164519343,0.7477504333367778,5.1556691996258444e-05,-0.00026531668791500104,27.54575240392891,-0.12713651570279505,-47.78273881276406,126.70691946411556,37.51509833713639,21312
221.61418274320067,-20.02958657763594,0.004335014193797749,0.0012534717916750197,-182.81765464853072,-34.53367718316944,-0.2221639168774418,-0.020078294783136448,-0.023405446068991833,-7.390182122093945,-146.4172209788869,0.1246595125249672,0.44107657320706506,0.5016480841719236,0.5869571310199028,-0.004375241233006779,-1.2778274259882752e-06,4.279488754278537e-07,-1.6329117277362703e-07,-37.83264268732616,-20.18782608830765,-43.214637698267374,-1.769185870118204,1.3081721975543354,1.4943414674310698,0.006205988667997223,-9.167939780584096,0.7565205283213656,5.262516817701148e-05,-0.0002647552452020955,23.618606585937748,-0.07482996676904742,-47.812720886949194,126.70652058482338,37.51059783447811,21313
221.14649127902905,-19.890870528698922,0.0029898378205619074,0.0010640604368796515,-186.92671232278244,-35.0239440744894,-0.2274156772826147,-0.025502100426184386,-0.016781271445567673,-7.911118175730225,-147.51772846400925,0.12511636184828243,0.5057139287706391,0.2160466001945298,0.46415124189745616,-0.004220909189468597,-1.341310377174138e-06,7.748152659267175e-07,-9.634883091279853e-08,-37.596966226642174,-20.742283420599115,-40.671735229003225,-1.187880267724702,1.6462921109654993,1.8900381973461324,0.006290394483441935,-9.380075901195273,0.6389939787329144,4.9836532795923525e-05,-0.00023267987672841953,37.56620831263831,-0.1649280562316148,-48.35918921453117,126.71319259164342,37.52037539808062,21314
220.68356042261098,-18.514634896589698,0.0008970091447596598,0.0008470229359069063,-191.19787715936806,-35.499115274396516,-0.2422894811495438,-0.026315383428277096,-0.00949413217189519,-8.8287244721832,-147.37790037717863,0.12398878620956948,0.5179599771036163,0.1725050940722463,0.38642913346899055,-0.004389159291063181,-1.1468391979121164e-06,7.596718360379293e-07,-7.124207093147299e-08,-38.3880869374447,-21.214600471470046,-39.89871480159452,-1.1443465834407747,1.634710951264542,1.9323263441103267,0.006393695356469647,-9.585487140117863,0.48360186380702114,4.855115570222961e-05,-0.00018395779120229108,48.828595701046886,-0.17315842521426095,-49.03924342000831,126.71891876142693,37.52020716759903,21315
220.2966800604034,-15.430169692528292,-0.0014125369100508236,0.0006113098122759575,-194.47814635332833,-35.897848729738726,-0.25510346609887247,-0.02668270445215532,-0.007596237278970163,-10.291977416990242,-146.9798368646704,0.1225852321579542,0.5243804779586971,0.12543214652493412,0.32271641762378284,-0.004626408997717174,-1.0131353346048871e-06,7.640539846395633e-07,-4.336483646693973e-08,-39.09825201216337,-21.742221002028717,-38.78575181314088,-1.15981258095522,1.610703154629173,1.9787916367061453,0.003562239873923175,-9.761746358152404,0.37133558739252903,4.702429651335878e-05,-0.00013079334417045392,48.28490529201419,-0.17734349012859138,-49.52784725751407,126.72512332161521,37.52075627781089,21316
220.19004427913023,-10.329320884932091,-0.002755635595774394,0.00047010415771742,-194.9135679489889,-36.03574252621109,-0.26251201014848313,-0.02581792908395778,-0.00900411082377184,-11.479370691576989,-144.61788040729041,0.12164196686664072,0.5259986439575337,0.08609286719674966,0.2906132309694035,-0.004811684610719092,-9.03580014564053e-07,7.648357150776786e-07,-2.972231991948427e-08,-39.516591621188425,-21.82072287467053,-37.62171806230477,-1.1745760171632245,1.6091285350123257,2.0541394725875395,0.0012913913422360882,-9.814407277739605,0.40764698057871757,4.632728066729624e-05,-8.980131885295133e-05,38.04130740486362,-0.17863165846810442,-49.60444559067266,126.73053373535897,37.52055707999099,21317
220.26511763917406,-2.729920988921302,-0.003320512658004397,0.00039837191628077577,-193.46684748601407,-36.01208590937756,-0.2683342487022728,-0.02438598108717338,-0.00951275266022346,-12.200766929914845,-140.40867855023936,0.12121676534207773,0.5261927520221352,0.10286239455089688,0.2817165620469716,-0.005017837023662741,-7.998247416169039e-07,7.911085287942361e-07,-2.820530351187003e-08,-39.52850746828708,-21.542037435194082,-36.22743932985776,-1.149993967163442,1.654883455174985,2.1926658504310126,0.0003808547032593307,-9.78334845901886,0.5839280214366159,4.613398485962155e-05,-4.787519802163695e-05,28.293401718396602,-0.1788958276585124,-49.411817701268305,126.7361576234256,37.52074545539758,21318
220.42290647057274,9.342553475563722,-0.0034415926859515137,0.000351248488049394,-190.66668201775664,-35.93701850319425,-0.2783446815494858,-0.02267791960746032,-0.010119294483618205,-12.419564005577389,-134.76763287646736,0.12066500555152727,0.5206729710840732,0.31832369226478474,0.29646523836702204,-0.0053952187683134634,-5.263669154256329e-07,8.535965606001169e-07,-5.4730480760668054e-08,-39.02586188417308,-20.8466997982138,-34.57658578180623,-1.1559689328932718,1.699266416511521,2.385134044682075,-0.0013943722894028648,-9.712567840944658,0.9028145867470424,4.6743168483712275e-05,2.0815771379279404e-05,18.166109146598693,-0.17967276088818887,-49.07875388865642,126.74321514378205,37.5219067233361,21319
220.53281927997054,17.58960546529369,-0.0034426786612378538,0.0003299112011554646,-188.6395286898176,-35.87459569756708,-0.28577870860652843,-0.020898050988594728,-0.010443461881617565,-12.323491107767165,-131.75152612752407,0.11975557116509095,0.5129258795656562,0.5190048761551274,0.31162395209882654,-0.005636507050310196,-2.755008053852627e-07,8.533638874339326e-07,-9.573809413418886e-08,-38.690291034270615,-19.819052046032965,-33.958715830172295,-1.3062110201114905,1.6480981942016444,2.438119053734902,-0.004321406859613055,-9.667381716149464,1.0975150932791242,4.754503035814625e-05,0.00011265946597489805,15.588544678690045,-0.1806019751021912,-48.88108250166617,126.7488155826459,37.520512435412016,21320
220.46283778598985,7.847593945967728,-0.0031489610629495063,0.00039950833441402156,-190.77286250228784,-35.86348749771736,-0.27201004151502195,-0.021585348393040025,-0.009369095680652077,-12.267411253896684,-135.01654354608416,0.12093583989731987,0.5224322045267074,0.24486982460843967,0.28423967335602224,-0.005213788777651447,-6.209333630578863e-07,7.78817342107442e-07,-6.231394590567257e-08,-39.34340144362514,-20.520993801568714,-35.20022476903003,-1.2363773833333773,1.6721681749036925,2.312662558732374,-0.00034119292426861405,-9.69669767307872,0.8299502134534168,4.709395960482165e-05,4.4175327531385785e-05,22.39085182252066,-0.17908233702340448,-49.078923093115236,126.74324183744143,37.51850596365194,21321
220.72454474471266,26.53697493249336,-0.0037166643281824384,0.0002506917330125892,-184.72860622052536,-35.828792337575784,-0.3031849403815028,-0.019095516437627812,-0.011685356297437282,-12.140037672152571,-128.20194791563154,0.11699388671252624,0.49586620179794855,0.8255859474987912,0.35237085711664307,-0.006122794167488033,1.9270796728643808e-07,8.756775926462463e-07,-1.5641989256920794e-07,-38.09422005796315,-18.947970826311213,-33.09676802180056,-1.6047929184409075,1.4377727379658698,2.4418496877869584,-0.011878791234583316,-9.594647095332338,1.4236035484302474,4.78719678011455e-05,0.0001973056412171577,11.729855132534471,-0.18323320848577385,-48.530872909839445,126.75566589791076,37.52007688820165,21322
220.21023566904734,-7.639513037260213,-0.003191608032241217,0.00042983966916291367,-194.49790747445383,-36.01618068477207,-0.26295679044759496,-0.023906795297860446,-0.009434015605699175,-12.223416435339335,-142.23449516421013,0.12122412222133681,0.5255398015004149,0.056328027476569786,0.2703736425284126,-0.004816939301977648,-7.902066140340139e-07,6.998509636831218e-07,-3.4437627015408843e-08,-39.97208101965292,-21.394950331160686,-37.37599870314817,-1.2490976003551362,1.5924325629282814,2.08645646513284,0.00035729994916574095,-9.808384425128086,0.42745071546432134,4.689950637640275e-05,-3.092681170974648e-05,34.35179888763396,-0.17885742202689825,-49.55149728608562,126.73380894864344,37.51608671250486,21323
220.31815005587703,-2.207888710872731,-0.0031574268419740205,0.0004298318199203281,-193.17302239750524,-35.9369140866286,-0.2634157313935861,-0.022384922621620854,-0.009231462419205352,-12.276702515861228,-139.24933046875876,0.12110708809647813,0.5240292539106469,0.06403600786771448,0.27150671008007343,-0.004916871613258393,-7.194350266919692e-07,6.928232292952613e-07,-4.3423513183230305e-08,-39.90701758035985,-21.116842863165033,-36.83836302713654,-1.3036121322893806,1.5949799777177307,2.13522814152509,4.53335942790541e-05,-9.762348465647861,0.5462176643548419,4.724887023208765e-05,8.627125475555256e-06,28.68407922444332,-0.1788017231079238,-49.387159277631525,126.73735307054208,37.51538694098997,21324
220.41704932680722,4.637790046549033,-0.003055621583954677,0.00043475627241987757,-191.84737930918033,-35.87054050295916,-0.26537771397653287,-0.020971964879077237,-0.008620152852157902,-12.160028789006304,-136.24378420926328,0.12084479860636922,0.5208184761379696,0.15893993468088377,0.27682245572980574,-0.00506839978577296,-6.391900578497783e-07,6.97927367389428e-07,-5.725671425119901e-08,-39.8029708110286,-20.895275449553964,-36.27224321612813,-1.3889652261959893,1.5801589887900713,2.173105461364354,-0.00015760957209253745,-9.721505745043588,0.6796135785214464,4.748879606048533e-05,5.042880705334929e-05,24.02844171968716,-0.17903927532603364,-49.247118980655884,126.74211095416764,37.515279842530006,21325
220.48483531311444,15.071739618429264,-0.003289839654644894,0.00038913684642714836,-190.14981824109122,-35.84632687405507,-0.27650510767859404,-0.019880703426428514,-0.008504776264827617,-12.225962777402353,-133.16765351215122,0.120099807057666,0.5158835169316832,0.352879275144555,0.29039410755547146,-0.005401624550444305,-4.678549895005067e-07,7.569879237561255e-07,-9.322849784834366e-08,-39.35998505376676,-20.01700135511905,-35.025160618953,-1.4744883707401155,1.591866204246881,2.2913313989288,-0.0007867854864221077,-9.69367672604758,0.9048258334793652,4.708323806774739e-05,0.00013161279873413347,20.65684579856792,-0.17971339868125102,-49.052776234554216,126.7485031464966,37.51560938874926,21326
220.2787049766986,-3.549394000154768,-0.003156892653419981,0.00044425779485617457,-193.8205243286016,-35.947458741320695,-0.2604668048940037,-0.02175050176012064,-0.008885978080651651,-12.36646277055306,-139.47795297553353,0.12095217675977982,0.5217899340402006,0.04013245523246569,0.26750687784207333,-0.004859833749771598,-6.867495322204268e-07,6.457097692199589e-07,-4.423777088354449e-08,-40.16021957397581,-21.29687947040454,-37.47686130200125,-1.4171710830905968,1.5396444822270121,2.0698304780810393,-4.0822578762685926e-05,-9.781625839146262,0.46031316857251914,4.759668035797914e-05,3.7130914519152726e-05,29.515294135123607,-0.17901079706782344,-49.48583105822772,126.73710299172977,37.512701817751,21327
220.1815675497332,-9.481026812518074,-0.003193543720922536,0.00044020231595901405,-194.9601146104523,-36.0144119874317,-0.26042578714172787,-0.023149382964374132,-0.009624576774318654,-12.49471942080271,-142.25539984874428,0.12117793552630143,0.5249244109164202,0.057984046454373245,0.26124563247111987,-0.004726953534751632,-7.549672109106303e-07,6.500818657810165e-07,-3.689175789874202e-08,-40.22417100073814,-21.332445780740468,-37.90559279184855,-1.314790856839323,1.5662033070967059,2.056126925211018,0.0001390619318117869,-9.82027168300023,0.35417555821462177,4.735043037593926e-05,9.688286658457447e-08,35.418326541765964,-0.17898102529708917,-49.60967704393687,126.73357519465186,37.5129551650066,21328
220.25890215341036,-16.691764785219505,-0.0014992513689806451,0.0006029505335675997,-194.8073339587118,-35.9269260010244,-0.25503746439481545,-0.02606858814713922,-0.010031773514273585,-10.403504255458296,-146.8603876096192,0.12233111855739935,0.5246803846810812,0.15155250090650263,0.29859192420459146,-0.004489544455289195,-9.525154978427186e-07,7.016666785689241e-07,-5.232870440657395e-08,-39.6241515520975,-21.569412615455956,-39.173529319030884,-1.1664109764949977,1.5814539505923166,1.9516020788468875,0.0023167981218714497,-9.780984460231629,0.30751545646802186,4.7599100465412305e-05,-0.00011451759198683061,51.73714351215341,-0.177600876112018,-49.612211717343556,126.7248954590203,37.516428945139154,21329
220.0963822325961,-14.121112299304473,-0.0028688124135309483,0.00046737581442260874,-196.0525370864391,-36.089220627001566,-0.2614981940084911,-0.025641733313353593,-0.009717166047659997,-11.78645340353502,-146.05049230203525,0.12149607761965858,0.5266932527474295,0.09307022696104335,0.270724802890556,-0.004647041118887443,-8.882333416134473e-07,7.049552597888098e-07,-3.332206813950093e-08,-40.03826497247009,-21.720640659989346,-38.324700236404915,-1.1950628236579344,1.5805680025664586,2.0073756777631324,0.0008756535760663013,-9.854837828447412,0.28118932155693854,4.668903879216974e-05,-7.119841911445486e-05,44.40409650605849,-0.17891364680355812,-49.76289418935343,126.72914095377996,37.51599952583299,21330
220.1031406670562,-15.305173956248353,-0.002777074823069976,0.0004772097823895888,-195.98043158011455,-36.069986444783645,-0.2596659069532424,-0.024820692102723807,-0.011711380758967499,-12.082581268670737,-145.38344828727372,0.12151212120078202,0.5273500622651489,0.11039992260365389,0.25454779633212565,-0.0045103742173232125,-8.522190171883168e-07,6.580688370001614e-07,-3.897376509345043e-08,-40.34400576604185,-21.508429132042384,-38.63356887206307,-1.1933939544625842,1.5786408053096972,2.0085211621857617,0.00048632846026862455,-9.850892580673236,0.24368954058496495,4.7261920680151956e-05,-4.574715991828238e-05,44.327741292331936,-0.17900656755830652,-49.76118580923926,126.72896966340448,37.513023161354845,21331
220.29213149427977,-17.032179291663937,-0.0013802315313540428,0.0006092916864842224,-194.39891533053603,-35.906275553042505,-0.25366745968741655,-0.025088441595375547,-0.01695165514420189,-10.461031896094248,-145.50227318826467,0.12228098714235368,0.526287009248055,0.2277090361297333,0.269845972191154,-0.004287505452344271,-9.1556605594247e-07,6.513724416073066e-07,-6.431084591150525e-08,-40.092661959819125,-21.35339493198101,-39.39795398295971,-1.1195182228197869,1.5831077786898464,1.9564684275639985,0.0009271727298925964,-9.767021581057616,0.2896103456636214,4.82354499648552e-05,-9.921386800792378e-05,51.04602238662703,-0.17760069522347668,-49.59126894133837,126.72456153357894,37.51284888767801,21332
220.40260573895804,-17.542820685725317,-0.0006667094159101921,0.0006825769205001899,-193.52194829024322,-35.79789467909792,-0.25088210465374255,-0.0255254851925538,-0.014297408758737008,-9.71236424874834,-146.03472750452786,0.12278450568322956,0.5247890914298438,0.21745815596458762,0.2997231327770378,-0.0042931600538675336,-9.76241517314834e-07,6.762964195054674e-07,-6.854097044155965e-08,-39.64536413271414,-21.298043158049566,-39.61359099367587,-1.1082890198739503,1.5926638281060441,1.939103784735757,0.0022787890115393934,-9.717045198871125,0.3429443719224288,4.8433288464194767e-05,-0.00013195568999471662,54.10002576858281,-0.17644887284629845,-49.462813593320924,126.72272411487454,37.514294919956676,21333
221.23487268436133,-18.267605494273027,0.002711878031767028,0.0010353098566439527,-186.02220496806365,-35.0168133377457,-0.23009228601003934,-0.022618168948862052,-0.021843858768738858,-7.545764078610984,-143.49785491113954,0.12475437385410884,0.5076483263330638,0.34779108777344836,0.4068676877007894,-0.004037820582834253,-1.1662173880338967e-06,6.309124863859548e-07,-1.1854930680549335e-07,-38.423834557441026,-20.02014590066348,-40.942963859090824,-1.1004349321239033,1.6036445349263002,1.8646721658694185,0.003930280745682954,-9.347705230158061,0.6706788186117302,5.119108873797173e-05,-0.00022421336395941687,37.46532928326925,-0.16172382867288912,-48.37541756980956,126.71522085131534,37.512349271270885,21334
220.50233486165877,-16.399679757275976,-0.0006310080115963126,0.0006770646728001537,-192.4309529388343,-35.74563956405787,-0.24868112062129646,-0.023257437685127592,-0.02455488637602836,-9.764529887150939,-142.47644200817436,0.12267370710906282,0.5258789061962514,0.38419573288713615,0.25771946220165465,-0.004039868717480893,-8.961829662272021e-07,6.030919892178561e-07,-9.10956622099801e-08,-40.24847169835792,-20.9588308336146,-39.74759012533657,-1.0632951648013043,1.5956576858431248,1.9597672299076094,0.0003781958369186419,-9.672135076609536,0.36497447477325096,4.9215358421374885e-05,-9.470092287968546e-05,41.6321332877359,-0.1759818956447952,-49.356428588471104,126.72312378787706,37.51022634485727,21335
220.2097887710499,-15.229543156606407,-0.0022795138173735997,0.0005241412446085967,-194.9270614302195,-35.97204525322996,-0.25558590307313966,-0.02335952638852077,-0.01629130558198423,-11.986477236089303,-143.2549000567421,0.12177085184697332,0.5276682710384861,0.14901150352944462,0.24223521900418105,-0.004307507036957486,-8.108075677554936e-07,6.117519152545121e-07,-5.197049672741065e-08,-40.45943021391194,-21.18853908934897,-38.95987290740881,-1.1831498692780382,1.5869053531281687,2.0193659549648535,0.00012858369164547184,-9.801895022545487,0.26035171373600086,4.811839691822106e-05,-1.229352301185547e-05,42.28515205501544,-0.1785506261175168,-49.64033943931713,126.72851926211857,37.51048241928701,21336
220.33060800301368,-13.748518668291126,-0.0018624291101851382,0.0005690741434796862,-193.78576057916678,-35.86480631044036,-0.25122767624081077,-0.021291390246808223,-0.019472769539342762,-11.800150606300448,-140.38731218173243,0.12188828900914633,0.5261717971307187,0.1882118155040815,0.23462922246871337,-0.004143993608969836,-7.509471950218362e-07,5.691979548420179e-07,-6.120630631818481e-08,-40.47709431336409,-21.00015482852181,-39.321516526030614,-1.2450995959999478,1.5728394715761684,2.0169604760165116,-0.00017175648629005408,-9.748210053722957,0.2846709344494136,4.881713927021991e-05,4.800166171812442e-05,33.51776529755743,-0.17787563568144543,-49.5100479827769,126.72887410436182,37.50824363218556,21337
220.60331770173065,-14.886284129382526,-0.0005823567722825446,0.0006799274334622563,-191.45120310316713,-35.6777881869278,-0.24599313171053389,-0.020953638408849368,-0.027916039725485498,-9.78124084267406,-139.22716921582955,0.1225893150664241,0.5236019991047516,0.48931732897417574,0.2419831395079062,-0.003939726986102991,-8.228083688241201e-07,5.506934212401595e-07,-1.0468629701276314e-07,-40.470533941732924,-20.819206204823686,-39.989487006855356,-1.1112839488932762,1.5790512963585648,1.9610052252790746,-0.0002069012048505605,-9.625386150470982,0.3947358903226034,4.9720284637263546e-05,-4.141048253546464e-05,27.85050480497347,-0.17512733770008007,-49.24342601918715,126.72367451730786,37.508087894345195,21338
