intercept,BAS_AR,서비스업매출월평균변화량,아파트시세변화_차분평균,소매업매출월평균변화량,외식업매출비율,근린생활시설 비율,단독주택 비율,x,y,BAS_ID
124.47350819937708,24.225156049821678,4.421684554834737e-07,-0.003707291335073958,6.151882990731352e-07,-4.736631827561718,-0.12831093478268574,0.037034612437355896,126.73883225082633,37.51030879926104,21341
124.55450533943718,35.25597064354563,4.797547939514401e-07,-0.0036255596769495884,6.121875006476579e-07,-4.452059088490023,-0.1195494660552133,0.03382616853310196,126.74248463225899,37.51182400323176,21342
123.93565509506982,21.485133473297363,3.35706193515485e-07,-0.0012557761064240914,5.796982412196947e-07,-5.506582406100712,-0.13484489136754418,0.05933847163412478,126.73938905241498,37.50756648853063,21343
124.34561374651007,7.350536330077547,3.52254987922936e-07,-0.004190650510325364,5.877872301918087e-07,-5.152427788002503,-0.12654721195704682,0.04469542964701999,126.7338759401278,37.50772954620715,21344
123.44749109274105,13.364811431374617,2.431843513749839e-07,0.0002692329785083115,5.615394760393867e-07,-6.145191336344206,-0.13098004857661344,0.07603778539893025,126.73829942679801,37.50524247607829,21345
123.21887586015518,21.10584001230692,2.0941207600714454e-07,0.0004309096685605401,5.071432922078843e-07,-6.293073822804917,-0.13028065875360523,0.08971415133570108,126.74136015694967,37.50501277134439,21346
122.78385034214708,12.099091337361283,3.9149416043349574e-08,0.0013256776044812523,3.713622051181184e-07,-7.106972460539621,-0.12143007717378476,0.16905989460732795,126.74164138803316,37.50199786241285,21347
122.83918151625832,4.985952676811612,5.0040487761148415e-08,0.0016529162439351294,4.920408384909262e-07,-7.148246894407021,-0.11409953668670438,0.13309260528241285,126.73801933246972,37.502251746191796,21348
122.56187613011781,-0.47252023014471334,-9.423952344934975e-08,-0.002154563916515044,3.612792544590733e-07,-7.953829642019411,-0.08220510178329249,0.2522928531136892,126.73773032874193,37.49913638917341,21349
122.55833729377166,2.3442262391232456,-9.875207913402711e-08,-0.003335176694526389,2.5538679986840517e-07,-7.6329099944479735,-0.0917192082747126,0.28095786102892306,126.74125844589769,37.49897505789148,21350
123.8872621187259,5.030248654873549,2.6704826474427144e-07,-0.004011072552602405,5.754306358807003e-07,-5.743117634239221,-0.1163194568036389,0.05961799753925612,126.73384158447207,37.50545989278808,21351
123.20821163554518,2.1706249085650002,1.1137929206476923e-07,-0.0038487995869827514,5.522334879336457e-07,-6.840807766364357,-0.08922820607409897,0.10002095563857888,126.73355031757578,37.50247742264862,21352
122.67546391600811,-0.9113210621500105,-9.651753206640488e-08,-0.001453583405013871,5.000597805192942e-07,-8.186322305578363,-0.054717574177512794,0.1985237103957807,126.7332555918207,37.49941078769118,21353
125.76822732411776,-4.453365184064319,3.8343135021365566e-07,-0.026132393099731872,4.072854343446672e-07,-4.3804414737606585,0.00810994254124811,0.06272486922424082,126.72335723816101,37.506101199065874,21354
124.67812718476041,0.11041203427870627,3.086312117603712e-07,-0.0174545465383266,5.215468159186978e-07,-5.010819717763031,-0.07061721909715002,0.050403464302698875,126.72839182561799,37.505781506408944,21355
123.94986044804622,-0.2676177542640672,1.0893294815250355e-07,-0.01811083912210447,5.060853697830123e-07,-6.206060683984589,-0.03384346846177414,0.07594217862720007,126.72816675135655,37.50283688323916,21356
124.82473449041561,-3.0288465137437215,1.11331188327911e-07,-0.023785497470440564,4.210028430688041e-07,-5.582506791126814,0.036576715911364896,0.06608453082674809,126.72400061951048,37.5035218880192,21357
124.70273315480105,-3.5001344618915633,2.8980505277806363e-08,-0.020820022600503887,3.864241281062297e-07,-6.162060739682738,0.07014756767939315,0.0797010600894099,126.72294689379429,37.50268173515215,21358
123.56498162344519,-2.472203132199378,-1.516222998955835e-07,-0.016043283501993,4.063750896458362e-07,-8.230245089170246,0.07498510461055438,0.12294428182514394,126.72364014682157,37.50006989086598,21359
123.10274222723955,-1.144338708934669,-1.405843695533542e-07,-0.015743809975560397,4.88431948780608e-07,-8.17714949314331,0.005618639942206037,0.1434273180717422,126.72789212345697,37.49975562666252,21360
132.47098025986378,-9.908462122617085,-1.1767362416813694e-07,-0.018856745100835015,-9.726507960901734e-08,5.159506684716899,0.27218969439496443,0.6513594458764878,126.70625897179377,37.50751514282017,21361
131.60711670220542,-9.078817894826686,-3.5356902889047894e-07,-0.016549656014904702,-7.541648502730864e-08,4.068468894282892,0.28334372908897504,0.6936995567518031,126.70603903400313,37.505428800513634,21362
129.9390320987258,-8.148986148670227,-1.322425446695189e-07,-0.023212194868641456,2.045293284829886e-08,0.453119382908052,0.2518760242552081,0.4469293372324351,126.71172592855608,37.505935087045756,21363
127.65983054710685,-7.238263679018624,2.2403551025581838e-07,-0.028655134198041395,1.8090126144742234e-07,-2.8487869193986888,0.16104668789022764,0.18162191466147076,126.7172762651082,37.505896698687394,21364
126.12540888321837,-6.8598842917574405,5.443241203927187e-08,-0.02412563095627008,2.2684401072005585e-07,-5.296890351172002,0.1700761894452002,0.12004259029160899,126.71852583137303,37.50397113772221,21365
125.91987303542648,-5.79382241586292,1.921750183571962e-07,-0.026605327180818726,3.140106423705558e-07,-4.861586522969577,0.10232365063489476,0.08543151035711458,126.72078037435098,37.50460855291769,21366
134.57471142914596,-9.977726889238804,-1.9976795603157929e-07,-0.020729204050163437,-1.9594428482759367e-07,10.123112440758351,0.3074436341480591,0.8472456551704916,126.69610854079217,37.50761086235353,21367
134.5326210759273,-9.186320687703308,-5.808374816160638e-07,-0.021072330948160564,-1.9612788646981948e-07,11.12344788443869,0.3203367672763924,0.8944464672050488,126.6927399380419,37.505830653325894,21368
133.10721321253513,-9.86211328054996,-3.3007850997087413e-07,-0.018921118223393155,-1.4020233164700573e-07,7.15803698550879,0.29591320330661286,0.7717472606012715,126.70152751391542,37.50659199812723,21369
131.66156415215428,-7.742941361201224,-5.71090335040393e-07,-0.010090416063702985,-7.720203530008988e-08,6.0392444984466405,0.27988685934606583,0.858872842738982,126.70162443649025,37.502897928765144,21370
133.05931222179717,-8.027470702895249,-9.7738748920081e-07,-0.013026229889312683,-1.313719683483223e-07,9.52054776462602,0.29349403538703306,0.9222828315618443,126.69520502609744,37.50286720183397,21371
