intercept,BAS_AR,INT_LOAD,INT_LOAD_R3,INT_BAS,INT_BAS_R3,도로율,평균 도로 길이,APART_DIFF_AVG,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 연면적 비율,근린생활시설 연면적 비율,단독주택 연면적 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말 비율,06 to 18 / 18 to 06,BUILD_DIFF_AVG,점포밀도,(주거인구+직장인구)/유동인구,주거인구/직장인구,x,y,BAS_ID
-52148.13271750591,57.186855484083296,-0.051453474961004386,0.007388206802564203,99.06422184633607,15.704121164730745,-0.9650689727765874,-0.09480055608021598,-0.00868945722865164,1.6351568937220673,-290.88995806514134,0.12538036994770063,-0.05631636150554069,0.05438716869631614,-0.22436732927867428,-0.008101919891986909,-1.2740303013214001e-08,5.3734996862571725e-09,-8.462737903923648e-08,52237.98847379921,52229.01037662647,52253.71319229502,-14.86794882918016,-8.591902914819073,-7.984181006300974,-0.0010595807763719212,-8.494033297617435,23.844204016639836,1.2353917406508915e-05,-0.00033750649046250373,14.877690799136978,0.03662094753238228,126.68913490770505,37.51870773736182,21300
724530.0082601828,59.59157709909989,-0.06123856301706787,0.0076748166402569,184.73190902821372,14.606703712346606,-0.9644802054312226,-0.10568956526546583,-0.009486212314770813,1.9304595391338837,-274.33944607734986,0.1294896135263687,-0.03588282285045895,0.15012338826462251,-0.2241022560326943,-0.0081648769109923,-1.264615034666097e-08,5.8901575904947476e-09,-6.197886484025214e-08,-724455.3940353886,-724449.3554845933,-724439.3655668488,-16.11728117053451,-7.898749713871957,-8.333997245622037,-0.0013805799085602186,-4.750143159130087,20.800150254515746,1.191129284184728e-05,-0.00036695600632724134,15.418475259477978,0.03002439434647425,126.69545880461988,37.52241686372307,21301
-714748.8408046055,60.20273830961573,-0.06289860270924753,0.00751575854917114,222.05889796765706,15.369474188596858,-0.9702992832255608,-0.11110493459546726,-0.010011128233609768,2.1861889940786243,-262.6673622044169,0.13193273682285567,-0.026560921395632462,0.1972640091190875,-0.2270611985177096,-0.00819336038279551,-1.2244579737279434e-08,5.918112630184282e-09,-4.831368092104978e-08,714814.3767662911,714825.0346526258,714828.9458556742,-16.344461052269068,-7.647148427912931,-8.618411107988756,-0.0015236099269338665,-1.4737142529829141,18.667903904363556,1.2600037856993197e-05,-0.0003773193155674617,15.5391627826919,0.02695963858632644,126.70134171772969,37.52233877708572,21302
-442938.5316359764,56.132482465523275,-0.06539364980151367,0.008120872164026098,200.6901742497576,13.444832064756255,-0.9948109040569929,-0.1046605766427145,-0.00968295242699873,1.8922311838353902,-271.94732899931284,0.12796822129454094,-0.035313375872476724,0.14672269708632732,-0.22439245946824146,-0.008115564287629993,-1.2472057298806025e-08,5.791248758694759e-09,-6.246567905795029e-08,443012.7831250307,443014.5910959307,443028.7632601539,-16.061308585885236,-7.973266342911662,-8.154639796293017,-0.0013288894650059808,-3.690599283425095,20.693378229341644,1.3569025628502587e-05,-0.0003617149497758547,15.26458796150997,0.029371825504588733,126.69872979436714,37.51898140944887,21303
-519736.02501069655,56.98307584143547,-0.0666252434115459,0.007936825051242038,234.96662617512467,14.426875365369163,-0.9990809918754588,-0.10982894227156317,-0.010170890818714818,2.1311918920895114,-261.2091170874879,0.13061723819170942,-0.026461159621274728,0.19108680694187008,-0.22751975281601844,-0.008149268271478013,-1.210718286492992e-08,5.8295984259139805e-09,-4.9497031305685644e-08,519801.75770918274,519808.2675525625,519816.2778960377,-16.303096933229337,-7.73052545718889,-8.44523537685468,-0.0014621797812265803,-0.7602771443259905,18.669206555646312,1.4031804819096951e-05,-0.00037146854472093764,15.386768361954404,0.026519955664892233,126.70341884326405,37.519318995056054,21304
178808.88351317213,51.291390357040086,-0.07211004926478733,0.008773586031811907,231.95507340274693,11.694382282528151,-1.0392388657520562,-0.10391193363086178,-0.010049306105964927,1.878531672973018,-266.8753641542856,0.12630423374117183,-0.03220112723635311,0.15004489723480474,-0.2244722253526503,-0.00805374900030588,-1.2182223181874105e-08,5.68156897318187e-09,-6.076681305670835e-08,-178736.44830879738,-178739.56403919833,-178720.78979313414,-16.104648388745687,-8.021291646860288,-7.9323947046134755,-0.0012840540979525226,-1.821345364032032,20.21476899960386,1.6134569320286293e-05,-0.00035587495737422596,15.077442654490447,0.027782419241579336,126.70300423971963,37.515329100586754,21305
48100.730136977865,52.7137707275776,-0.06330452082563481,0.008295171939739087,164.42012277753918,12.770907716148272,-1.01119271276841,-0.0980160009156652,-0.009349452212401393,1.7001964928272004,-279.9448537635443,0.12442019132262151,-0.045402732134096464,0.09402589338979897,-0.22279425510207104,-0.008047052264265017,-1.2479994382871616e-08,5.498763616442217e-09,-7.503298580381831e-08,-48018.04029544498,-48026.46759452335,-48001.97696735161,-15.398993310515362,-8.366901109309346,-7.8279972914192895,-0.0011387038564238461,-5.2083212847114755,22.372650312243398,1.4965570360818545e-05,-0.00034332536051255244,14.922631451284719,0.032336369834651074,126.69720548857926,37.51567898613793,21306
-430422.0088993379,50.934755754961145,-0.053826260123894264,0.007936051351262807,88.24394305602716,13.416939872777117,-1.0045988283949145,-0.08783200111011599,-0.00863409092296731,1.4632684329119656,-293.3797630257281,0.12088376582506564,-0.06373962733262847,0.008157824415622494,-0.2223526387450508,-0.007992736383724556,-1.2518187014135605e-08,4.9977511855082006e-09,-9.458610895986472e-08,430518.06654248,430496.468252866,430533.4857368877,-14.233306823234717,-8.961136956372275,-7.55075161817328,-0.0009102459114544316,-8.45819452565253,25.163650827295577,1.586193642260432e-05,-0.0003185881625629902,14.405916588733755,0.038459374183224856,126.69309964043227,37.512529261238306,21307
3573010.5570468716,47.54884882218488,-0.0546309356147326,0.008207929042690746,78.57120372348503,11.845217011779196,-1.023409780914041,-0.08308547414410383,-0.008548179481114982,1.3602335848770986,-295.37551295635575,0.11816706515504614,-0.0684952945017156,-0.021592327415845738,-0.2201820866988577,-0.007934394141451823,-1.2398504001122949e-08,4.76121429133045e-09,-1.0087204423584753e-07,-3572910.1431358187,-3572939.254909406,-3572895.0564878983,-13.833958720744981,-9.174936306859248,-7.309120126773705,-0.0008376196648739821,-8.65364964737813,26.080796290156815,1.8147241506833047e-05,-0.00030773793461059696,14.123558521139957,0.03980222242662481,126.69463592515947,37.50972402615308,21308
-167546.09906559985,44.64401368559465,-0.07371833848410937,0.009385809135560823,203.77259950349787,8.959956516311168,-1.0774446175177923,-0.09477560135442735,-0.009769328324689667,1.6343528485826462,-274.9300643076581,0.12040889757885584,-0.042214875805817495,0.0872915336514191,-0.21931777450760248,-0.007935646748833996,-1.2115287515201737e-08,5.307009084199455e-09,-7.56439149234714e-08,167628.858735302,167611.07466131105,167644.72987548102,-15.373974681164768,-8.492886646805443,-7.370496998511457,-0.001055088260351363,-2.997514173397232,22.253827927015497,1.9558068091707506e-05,-0.0003312902290733882,14.60401266860684,0.03045752561156109,126.70257157044347,37.51088024429188,21309
