intercept,단독주택 비율,주거인구/직장인구,소매업매출월평균변화량,개별공시지가 변화 차분평균,평균최근접정류장거리,평균최근접역거리,외식업매출월평균변화량,서비스업매출월평균변화량,서비스업매출비율,BAS_AR,x,y,BAS_ID
101.16164726482987,0.006207019009056109,-0.016684882116471296,-9.891717940325252e-08,1.09692602476419e-05,-106.87250190039258,-13.458080238204023,-1.852727995138806e-06,-1.3395911112956747e-06,-39.418164991472246,8.929909324215405,126.7488155826459,37.520512435412016,21320
101.51698626831413,-0.009985711297679714,-0.014015236574954012,-1.213647908295417e-07,1.5448458977302154e-05,-100.61525881934375,-11.220828234889424,-1.198980771708126e-06,-1.283145161529526e-06,-28.98696125621796,17.74035536888524,126.74324183744143,37.51850596365194,21321
101.61238026792563,-0.14737864468086992,-0.01301765610986301,-1.231144881267018e-07,1.719294954399822e-05,-99.73076698115122,-7.048363346210873,-8.000352324077375e-07,-1.1641177538081502e-06,-16.501634384898622,19.43535251349568,126.73380894864344,37.51608671250486,21323
101.51065999970628,-0.08603424777106108,-0.013124379442324672,-9.316442673669135e-08,1.6662861248501228e-05,-99.95821366556325,-9.119246069030519,-7.925946163744139e-07,-1.1894502963011858e-06,-21.217334890153012,18.856914939049148,126.73735307054208,37.51538694098997,21324
101.31272534203848,-0.030465780256960416,-0.014189067947386759,-5.394745243389408e-08,1.5667815665390798e-05,-101.4442841691816,-10.54736779275083,-7.669551934343103e-07,-1.2001224684376712e-06,-24.613514139639886,16.93998031229226,126.74211095416764,37.515279842530006,21325
100.92772514518407,0.008422115744854792,-0.016529830163479815,3.886759981624034e-09,1.1237437339544829e-05,-105.10351485031998,-12.929619676048082,-1.1551018388215174e-06,-1.286540427771313e-06,-34.87034977214036,8.898412080731454,126.7485031464966,37.51560938874926,21326
101.53974674739331,-0.1722757641658906,-0.012884296880697498,-7.842317213052341e-08,1.7813583972522703e-05,-99.21838381955044,-7.3519241327646405,-6.364204149012436e-07,-1.1253951187782117e-06,-16.888679540388306,19.464715089969893,126.73357519465186,37.5129551650066,21328
101.66071031656371,-0.222095378341947,-0.013439997927545053,-1.4367037453999038e-07,1.2877188723839137e-05,-101.11721347785371,0.8447156698570832,-8.536598062381212e-07,-1.1119673262571672e-06,-3.5490224954863248,21.068059792965542,126.7248954590203,37.516428945139154,21329
101.68081825485987,-0.1990834690830289,-0.013566912918746753,-1.4391521476349987e-07,1.6799357271920025e-05,-99.68113374909584,-3.3715284324303143,-8.093185873241324e-07,-1.1314647832996965e-06,-9.999321999834233,20.16428623481842,126.72914095377996,37.51599952583299,21330
101.70687604718275,-0.22263872432078408,-0.013197129059818,-9.560495970014248e-08,1.8821324783239438e-05,-98.58214159979872,-3.5874733782620654,-6.628093522779773e-07,-1.0992896075069912e-06,-10.579711500326589,19.867171209387507,126.72896966340448,37.513023161354845,21331
101.6623276358513,-0.25734763896296436,-0.013087913576056515,-6.147635522998369e-08,1.8246142312472185e-05,-100.93960230912914,1.2326330810932284,-6.715197102708586e-07,-1.0659919916984743e-06,-3.1207977465376064,19.455068229149163,126.72456153357894,37.51284888767801,21332
101.62965263050397,-0.2771088034259463,-0.012622867936116663,-6.706333961929888e-08,1.4634366900921624e-05,-102.01350907913971,3.009705726210722,-7.696254464917695e-07,-1.080139221715939e-06,-0.20567181496355147,20.09547151869954,126.72272411487454,37.514294919956676,21333
101.07030387515498,-0.26680577674242034,0.0009238181392929607,2.1332609786681233e-07,5.6604445090834095e-06,-110.07022254873375,7.630019607306363,-7.590686625124203e-07,-1.0554150787719189e-06,9.54305561416861,15.604270436237147,126.71522085131534,37.512349271270885,21334
101.43164996667244,-0.26056838516041037,-0.012094555776998049,9.838240607992455e-08,1.9591020354076385e-05,-105.26088932222758,2.54531684037699,-5.302233489544046e-07,-1.0194593736440043e-06,-0.9063453514301605,15.715510947307498,126.72312378787706,37.51022634485727,21335
101.75409680218887,-0.22249349990253842,-0.012125303532790264,-2.416450058883477e-08,1.9851286963726094e-05,-97.67042564964302,-2.9872080715617755,-5.295792456195453e-07,-1.0603372269922258e-06,-10.002318429037256,19.730317571177785,126.72851926211857,37.51048241928701,21336
101.77858338922732,-0.20181484846774667,-0.01097859816377214,6.214118702335711e-08,2.0200660427214608e-05,-96.82674954452446,-2.905397999262116,-4.2494960622588146e-07,-1.0305874189481897e-06,-9.992781318282073,20.67473479205013,126.72887410436182,37.50824363218556,21337
101.2684945934115,-0.2177691942521815,-0.011532831911220955,2.1183918500780994e-07,2.0346052183005297e-05,-108.47950257999784,1.5895088275345945,-4.167842928993081e-07,-9.890348071442513e-07,-1.7885882831783908,12.88046053539696,126.72367451730786,37.508087894345195,21338
101.52875826883853,-0.13813490156930733,-0.012533170837235989,-1.1903709538454876e-09,1.8110882049431895e-05,-97.00274792881547,-7.650585833513672,-4.966704419245603e-07,-1.0906772672735156e-06,-17.340957384704915,20.84926363087727,126.73433203369085,37.50968150840593,21340
101.28250100003835,-0.06463669751791486,-0.014367764006938899,2.546215792841572e-08,1.6577897096857897e-05,-99.4915958415042,-9.743966830279783,-5.348061683232935e-07,-1.1344309578230988e-06,-21.085552176270955,17.56920128867653,126.73883225082633,37.51030879926104,21341
101.14851645990029,-0.017434667508710786,-0.015433879702822756,2.4253492288330846e-08,1.5167842783201692e-05,-101.28543661348051,-10.966936792712168,-6.366011315442317e-07,-1.1860247211341742e-06,-24.973029479603333,14.91908454179379,126.74248463225899,37.51182400323176,21342
101.31852874714153,0.014370778199417088,-0.014920391629201179,1.2901580848142506e-07,1.685303664023987e-05,-96.45544863782592,-9.567072912981335,-4.5134353140079223e-07,-1.121467553852588e-06,-19.855915283031116,16.65860270216897,126.73938905241498,37.50756648853063,21343
101.5480831167288,-0.10855376399566392,-0.012263432124096134,8.170336823437893e-08,1.8794945070725864e-05,-96.20177733964286,-6.946595319116923,-4.155672407951555e-07,-1.0507725037719774e-06,-15.020602871907574,22.080838095852492,126.7338759401278,37.50772954620715,21344
101.50476382437076,0.14077797640798034,-0.0143160184659037,2.378829111876433e-07,1.792656517517776e-05,-92.77067479354301,-8.454789733727381,-3.7707176647198754e-07,-1.0903747217676404e-06,-15.979358460361674,17.255287797750128,126.73829942679801,37.50524247607829,21345
101.42955710249217,0.28472419890237843,-0.015671327044864396,2.4396046986324455e-07,1.715741995230949e-05,-92.37696244355065,-9.606407642914537,-3.9395744920941537e-07,-1.1335230901415053e-06,-17.663660264296222,12.726963162809996,126.74136015694967,37.50501277134439,21346
101.79327070363385,0.8298488759308168,-0.01468662210231415,3.1786715658300937e-07,1.828100240175872e-05,-85.2040296032418,-8.812076459725095,-3.36643170683336e-07,-1.1468657495632084e-06,-12.822526032282724,10.104674671446656,126.74164138803316,37.50199786241285,21347
101.73280407754038,0.44268309488517404,-0.014076979283320155,3.9539764207592547e-07,1.856451913171508e-05,-87.33937650206512,-7.32900111212603,-3.2244362165845697e-07,-1.088934462387802e-06,-12.064752125581762,13.93097499527987,126.73801933246972,37.502251746191796,21348
102.08816524715405,0.8936882181632312,-0.013039612590015872,4.681528844201238e-07,1.9659117999652204e-05,-81.42627426905221,-6.7126901763986115,-2.880675406230087e-07,-1.1199088117863883e-06,-6.767895689236362,6.530394359965966,126.73773032874193,37.49913638917341,21349
102.21384517966214,0.8837093658970749,-0.012188680068940238,3.049454739989914e-07,1.9508731856965527e-05,-77.65277270270559,-8.048705288933194,-3.0001849894570187e-07,-1.1757832650203724e-06,-7.824793470859182,5.733524713217244,126.74125844589769,37.49897505789148,21350
101.62136639580679,-0.02837327128128027,-0.012162432788060201,2.2931855276546185e-07,1.90532313746397e-05,-93.66499397156504,-6.1499884562331415,-3.5809455951117456e-07,-1.0322234393709691e-06,-13.315204567703553,21.965384614203007,126.73384158447207,37.50545989278808,21351
101.62134273263447,0.18537287219086052,-0.013307838586867824,4.5172276591689564e-07,1.925698806838003e-05,-92.79171431956432,-5.259923920876103,-3.05485383293148e-07,-1.014666914056931e-06,-9.697497983004027,17.13423768898467,126.73355031757578,37.50247742264862,21352
101.71782292170043,0.7512529139557824,-0.016942190559854454,6.31704894592801e-07,1.9725972034373645e-05,-91.14005951037862,-5.34733573926426,-2.808553529489498e-07,-1.0315791016320489e-06,-5.307255300970994,6.366325737842671,126.7332555918207,37.49941078769118,21353
100.84878286926323,-0.19204999271158116,-0.012933027582608019,3.920593058029717e-07,2.0340380043731794e-05,-114.87740583428476,0.5564163087274037,-3.2390645660590967e-07,-9.561945789465488e-07,-1.3288217158855096,8.51971210121409,126.72335723816101,37.506101199065874,21354
101.59729706960988,-0.16874143582954582,-0.010914708644360022,2.533689659596112e-07,2.051231134665629e-05,-99.91119972185595,-2.473654148075943,-3.384979545979269e-07,-9.87820974614991e-07,-7.75243327559572,19.061817764226422,126.72839182561799,37.505781506408944,21355
101.33696589695938,-0.06761462310031181,-0.014606233665524802,5.134891678751712e-07,2.029672939954612e-05,-104.14679473360388,-2.58721163555587,-2.859752796787056e-07,-9.530529903092089e-07,-5.046235634772232,15.287082204499997,126.72816675135655,37.50283688323916,21356
100.63450639426159,-0.14088325611759925,-0.018088013669766652,5.967437354354165e-07,2.0462997764961637e-05,-117.3798371113567,-1.431239384332672,-2.7059723181392456e-07,-9.304081909749372e-07,-1.1996075611873454,6.121313907908551,126.72400061951048,37.5035218880192,21357
100.16850511023966,-0.11703909162342198,-0.02661333742754039,7.38293878541687e-07,2.0091899436121117e-05,-123.30929218710793,-2.2070806400938747,-2.564262640231245e-07,-9.130697466222971e-07,-0.07458989496350377,2.069440486970189,126.72294689379429,37.50268173515215,21358
100.43200560136094,0.09678452712462586,-0.05061979545803669,9.591740981157495e-07,2.0424071349896135e-05,-118.3728542456941,-3.7480220311351653,-2.605701945858824e-07,-8.99926120404847e-07,1.0509875726017968,-1.1001311839192418,126.72364014682157,37.50006989086598,21359
101.25245431042396,0.2409077525434216,-0.02623538585541593,7.817084784577977e-07,2.0458161750413993e-05,-104.63990245562078,-3.8490396709481285,-2.767607266358716e-07,-9.455762226119915e-07,-1.8049896265057535,5.585151502337549,126.72789212345697,37.49975562666252,21360
99.80989892985512,1.5288547360279547,0.1413566822677098,5.683657159698785e-07,-2.232978357592567e-06,-114.66263043483767,8.192723765659398,-6.022270862433738e-07,-1.3506056672240577e-06,12.187757172583106,15.98458816377502,126.70625897179377,37.50751514282017,21361
99.3093877931258,1.599556671252708,0.1633247940869655,7.607161109832409e-07,5.639045908629808e-06,-115.10583795568553,7.536524895676083,-4.690237854008078e-07,-1.4346362921939063e-06,9.752330689616763,11.098060099163362,126.70603903400313,37.505428800513634,21362
98.37407711715294,0.676908407704513,0.00333597356350597,8.071295472639416e-07,1.2421680670308224e-05,-133.82387001581455,5.7875175032695045,-3.437802938403777e-07,-1.0172601814948935e-06,7.436792083191474,-1.1236258313107097,126.71172592855608,37.505935087045756,21363
98.57926834727084,-0.24160163389571435,-0.02653738671540453,7.455889031602492e-07,1.6156583740531772e-05,-141.72614693540714,2.1200102809899293,-2.9969888726104555e-07,-8.866241307648919e-07,3.441954329670571,-4.018989088350295,126.7172762651082,37.505896698687394,21364
98.14084801349873,-0.17910896411388574,-0.053779429413138666,8.598230170978255e-07,1.7121770293956134e-05,-149.12339303529768,-1.5484441680435863,-2.375111330357568e-07,-8.454845154882603e-07,1.8092294879375164,-7.108861615381404,126.71852583137303,37.50397113772221,21365
99.4912743680676,-0.1870060289682557,-0.02408952489226518,6.744440409727991e-07,1.8950039880753647e-05,-132.9329063908777,-0.7020816606729752,-2.63925904229884e-07,-8.941915781981631e-07,1.0720277896474961,-0.780551949874221,126.72078037435098,37.50460855291769,21366
101.1342089174688,1.3417600724144025,0.3650626321255307,4.294646712588685e-07,-3.792684838337063e-05,-99.0472586551615,8.971312685402761,-1.281030073613062e-06,-2.3856880516864286e-06,13.570096618288591,39.72564014662218,126.69610854079217,37.50761086235353,21367
101.94354917767465,1.5202847962719954,0.4384119076880103,4.91052334335854e-07,-3.732701216502895e-05,-89.51507876223678,9.190883609169976,-1.4579265695579308e-06,-2.8741801623705335e-06,11.540453575118747,45.904659924152284,126.6927399380419,37.505830653325894,21368
100.2360709749878,1.4372250066737995,0.2739264991553459,5.698980870603183e-07,-1.3592270222137802e-05,-106.56181526445255,8.414701750484575,-7.991683013040738e-07,-1.8403143585837988e-06,12.106342904342188,25.71648941724337,126.70152751391542,37.50659199812723,21369
100.14392528748871,1.3649509489106078,0.3211725835253365,9.121675080765869e-07,7.395882508075724e-06,-96.93960595749276,7.6623590593089155,-5.872880921139841e-07,-2.04117869363627e-06,7.344773194818599,18.017937462202088,126.70162443649025,37.502897928765144,21370
101.89237807928905,1.5049738258194816,0.4473228913339183,7.46459647150214e-07,-9.455338008615756e-06,-82.32371758102309,8.773245260367494,-1.1588669720539944e-06,-2.9402738759913536e-06,7.475406117394286,39.35468618731479,126.69520502609744,37.50286720183397,21371
104.87939710590891,0.3608967933092462,0.06131022440627665,1.0024806276003478e-06,4.96927152951105e-05,4.385563117158101,2.131518656218172,-9.859549797691055e-07,-2.3432287011337326e-06,-7.573945178188151,63.09645706442574,126.70027029496818,37.488367611917496,21374
99.1450834247864,0.8400581244840105,0.19526131575409744,1.1091426309990349e-06,1.661643178572423e-05,-99.7506006509399,5.825678619430024,-3.444151086719267e-07,-1.666668491997823e-06,4.13681113464861,2.4540634560872405,126.7055160291966,37.50116515207217,21376
96.25800459670842,0.3110531126506879,-0.28656566078019907,1.1775615465600597e-06,1.4567473190870044e-05,-155.32966649771387,-0.04543804241489635,-2.240221041641033e-07,-1.113336749364515e-06,1.5919324718514147,-18.80391643170515,126.71217894136385,37.50126040269885,21377
97.72699010608713,0.11384545528469255,-0.17169439319321594,1.1600347092667776e-06,1.7237712724471748e-05,-149.74662767095128,-4.546552337542277,-2.1734611346284e-07,-8.943576226069999e-07,0.9870753539120845,-15.451105146845023,126.71819686460479,37.50113120429761,21378
99.33554048218372,0.010739363375995237,-0.07404153817644908,1.0341266627569327e-06,1.9262217531831957e-05,-131.49809321684376,-4.218344696407037,-2.4173786671120744e-07,-9.00608052193645e-07,1.1221442816566354,-7.9492755430638145,126.72111409037743,37.50083427122422,21379
100.55243534451516,-0.4164890499318626,0.18557287904502567,1.3423382566996123e-06,2.4316273342566672e-05,-56.1347026577209,3.510556721840691,-3.3769561699035197e-07,-1.879952014401442e-06,-0.7859328249587172,0.17104783336104035,126.70516062378178,37.49703809190434,21380
102.56369831865767,-0.7141580835848298,0.12056062668742779,1.5048843038067704e-06,3.208663855938627e-05,-23.173719520985472,1.3303161461735882,-3.545631689792763e-07,-1.9010480954230074e-06,-3.24281832083733,8.475806924454005,126.70532290652942,37.49391420914386,21382
104.38568731148519,-0.3553866241199174,0.08940980358388867,1.468997345649757e-06,4.149898699569424e-05,1.6280401612052415,1.8185309721027179,-5.370255534173444e-07,-2.0770842069584738e-06,-4.790676771353695,36.349858384624625,126.70343711948699,37.491455364876344,21383
105.054195386297,-0.386735943137302,0.11349647297365911,1.875060295864784e-06,4.083578802313081e-05,-11.50436668590397,-1.9803163369927441,-3.327625690882609e-07,-1.7109918155273107e-06,1.6219474275308379,17.033859458212554,126.70804895244628,37.48990519005655,21384
105.31823551047461,-0.07622573197199771,0.07677459869740991,1.459893009962047e-06,4.5737563887584486e-05,-2.806743146560427,-0.1911483655456402,-5.507114022124728e-07,-1.9116471233153038e-06,-1.0330367206801014,41.07966685617886,126.70529541862562,37.48856165373939,21385
101.34031213339011,0.15142635703800222,-0.06282715751144136,1.725538935199144e-06,2.391336144656252e-05,-94.8579463814819,-6.622291169227189,-2.3526747634819718e-07,-1.0470589871711361e-06,5.862595177416887,-25.63266852316014,126.71815353389549,37.495301000194544,21387
101.71774250724161,0.7057192369758252,-0.04226582484167074,1.4048369576699037e-06,2.3475615675021386e-05,-96.59717859397617,-5.063260310756762,-2.5800975354085417e-07,-1.019269320772128e-06,5.919249610840385,-12.490829942423066,126.72141188147769,37.49621834155759,21388
104.75714311947542,-0.4014573084611929,0.338439288889659,1.546956238961927e-06,3.011798032387348e-05,-58.93958128241918,-3.652765747823329,-2.295288925186647e-07,-1.134096649401742e-06,11.823819977741442,-5.5935218078298625,126.72114311621687,37.492424428814545,21389
101.38482393395341,0.6644293980959339,-0.05374790869795884,1.168959315424463e-06,2.2164415771166502e-05,-103.71517730711585,-4.420566365557508,-2.691363071287567e-07,-9.660848899725798e-07,3.822171336825871,-4.693949116002544,126.72357971401394,37.49748128892882,21390
102.23399447651809,0.8393680460839522,-0.017322642429927218,1.0144594231130553e-06,2.3167544027764275e-05,-91.28860095535389,-3.980889655133944,-2.748620379139234e-07,-1.0183485549858627e-06,3.496304733676914,2.37191760755708,126.72692259680042,37.496846043488155,21391
102.89088439391139,0.9409975139763684,0.003554565968735407,9.292793524033346e-07,2.4174370652280785e-05,-80.67348333560963,-4.101038419310557,-2.6831386224748707e-07,-1.0744530471437145e-06,4.4820364947434435,3.559033759802489,126.72898380458236,37.49556769359233,21392
103.06769991745608,0.34847344985336015,0.04731965484516573,1.2781852511299087e-06,2.5786150560147683e-05,-80.50266219269524,-3.8437985281501046,-2.6564040690150863e-07,-1.075115056504301e-06,7.504394782897087,-2.5025811095724695,126.72421092572307,37.49512308307309,21393
104.4743678301922,-0.15890187504568573,0.2570470339054449,1.2580242590957e-06,2.8756587748364776e-05,-64.38109120073331,-2.8556829889122155,-2.482955690769219e-07,-1.112943325785436e-06,10.862491493347262,2.7492974069734686,126.72424638400412,37.4931416557936,21394
104.88026617523263,-0.18115961312747825,0.27034651753776473,1.0427528248579003e-06,2.957321568562053e-05,-58.2086040258289,-2.83539662016751,-2.4441700847299586e-07,-1.1687807244973499e-06,11.04437888627302,5.484374125271534,126.72662171464519,37.49224769081569,21395
104.11898124681473,0.10238293089762374,0.09501673468434957,9.221506717166142e-07,2.772087418793495e-05,-64.77208780737286,-3.9341136152647573,-2.5433504188849415e-07,-1.1744977373557558e-06,8.334373178577177,7.145303328444239,126.72875070019806,37.49315576902194,21396
102.63442891331096,0.9765171656349958,-0.008128817748575469,6.568811482417552e-07,2.232492008372315e-05,-78.00413224485538,-5.595613255367701,-2.6630234739903853e-07,-1.1277136971982396e-06,0.8480126007294544,1.495217642497769,126.7335285600955,37.4958943330368,21397
102.70501236591511,0.5755216609196847,-0.00513728207133592,2.383748623097176e-07,2.117532107647781e-05,-70.71746761431265,-7.502291354751668,-2.7423749067352137e-07,-1.2142694637214034e-06,-1.9643939682792242,0.7603758666850755,126.73938802007658,37.495544531644576,21398
103.91288899049363,0.22465895305454134,0.0676183032891121,6.734853582020302e-07,2.6462694901059172e-05,-64.4542510702594,-4.848210265222367,-2.518467980158137e-07,-1.1974195326751815e-06,6.927068808148952,5.017285153458447,126.73172652454332,37.492965960231075,21399
104.15575545484106,0.0299118177808384,0.09016830432104499,3.766267960860454e-07,2.6954702607248477e-05,-59.55664752215414,-5.871196966933089,-2.468029368918151e-07,-1.253555335439016e-06,7.363157036412353,0.9149759002794848,126.73385536785966,37.4916385116362,21400
103.84847551715126,-0.02231565406290628,0.06443662129292178,1.384362106901687e-07,2.53758438946651e-05,-58.948924165809785,-7.663011384888403,-2.5356975457279695e-07,-1.2997618160335137e-06,5.55835005963397,-4.369144528979994,126.73805315071594,37.491102177440354,21401
103.65769786097326,-0.09929417801178136,0.049906139904194624,6.313263090728577e-08,2.4471338322648742e-05,-58.61687069780453,-8.8714574126039,-2.624118924840881e-07,-1.3305889587761867e-06,4.214221047308895,-9.694145040825854,126.74135212742111,37.490648494906665,21402
105.08192679742899,-0.10965024081638308,0.2770579570791613,3.3913216274739006e-07,2.9671161307861258e-05,-51.08609936691041,-5.341137936644433,-2.3414151965237398e-07,-1.2942625664170333e-06,10.683638453689355,-5.579468925690504,126.73270623097748,37.48953454642509,21403
106.12059157976536,-0.4566232623366926,0.49822004571131373,1.279015331448881e-06,3.306855558299862e-05,-44.995616091473316,-2.207184091215116,-2.1784306491088263e-07,-1.2155924698775631e-06,14.01197073997606,-3.7825829540552744,126.72350279514926,37.49037966390614,21404
106.12650258902644,-0.28277087856601946,0.2220950227388633,2.049800685472068e-06,4.1553876050318964e-05,-16.258482977183178,-3.817222202557934,-2.525981635248328e-07,-1.6057082521988626e-06,7.447703620922939,-0.915717587855374,126.71190655939117,37.48827801913773,21405
106.48076201415735,-0.22951160815096192,0.5454114106706694,8.183944327463868e-07,3.377533621560986e-05,-41.11069872378839,-2.7610003130332195,-2.120242098329148e-07,-1.2914843250224794e-06,14.382635219873002,-10.718546550538097,126.72737099803639,37.48833961691259,21406
107.00886343560471,-0.4532152449809244,0.5952800730433082,1.2585002296941939e-06,3.54527591897842e-05,-36.88378273319981,-1.7422970847578556,-1.9668848496436258e-07,-1.2761885571248237e-06,15.430817042560417,-10.896181507747507,126.72347860560502,37.48862329371838,21407
107.1220124705651,-0.4950763916038563,0.5064567018631152,1.6670261213402858e-06,3.7660500135542466e-05,-30.533752413157476,-2.992876741725184,-1.8525826542536786e-07,-1.3648000981187172e-06,14.58222073271125,-15.793720225652965,126.71952945056313,37.48791378424038,21408
106.86822798478211,-0.2826989349757922,0.3665522326320213,1.9570362078961395e-06,3.974932858983052e-05,-24.38154150354176,-3.7726973240639134,-2.0160636516242795e-07,-1.4856569823583663e-06,12.480337984553548,-15.778414509578448,126.71629369822541,37.48732526129932,21409
107.18752533600387,-0.10615030197682518,0.2967277431332416,1.951746768825762e-06,4.396872391392911e-05,-18.71492791285296,-2.923785836660139,-2.629243652505231e-07,-1.6470068084735338e-06,11.60579057989273,-16.55939072018313,126.7150936484797,37.48495080379566,21410
106.89071245628992,-0.03714816192063697,0.23262300972679306,1.9479456606974796e-06,4.568732666895962e-05,-15.635160804554836,-2.455830078494949,-3.5589120385043205e-07,-1.71741554355559e-06,9.427754444335697,-9.585689378745661,126.71307511862561,37.48456806462932,21411
106.6447030153625,0.12415922794187378,0.18898874245637742,1.6378459914649557e-06,4.876200813401448e-05,-13.55451044938428,-1.8098327093249045,-5.216394613402395e-07,-1.8361153290385594e-06,6.674746355946898,-0.6121899730516187,126.71107141143118,37.48336660569243,21412
106.38408872055372,0.2513831045601473,0.16959239416241073,1.4023936589324617e-06,4.9611180622483506e-05,-13.522200774243904,-1.5433982960334642,-6.186468350476746e-07,-1.8848187040707914e-06,4.878201203513406,5.644222100193012,126.70971286325026,37.48297866441356,21413
