,BAS_ID,IntHH,IntHH_R2,IntHH_R3,IntHH_R5,IntTekl,IntTekl_R2,IntTekl_R3,IntTekl_R5
42,21342,0.10470363304347825,1.6148779982608696,1.2249510134782609,0.9325560713043479,0.6379127656521739,0.7568726426086956,0.6249856052173913,0.5956971626086957
43,21343,0.10853232399999999,1.8815099,1.3708517900000001,1.043673118,0.639438457,0.8201778340000001,0.656630284,0.623031432
44,21344,0.10567594952380951,2.1007627714285713,1.5781296809523808,1.1996391857142856,0.6383048895238096,0.8162233876190477,0.6872122342857143,0.648367790952381
45,21345,0.10629952132075472,1.5932295709433961,1.2251493671698113,0.9521960886792453,0.6385526820754718,0.6823816892452831,0.6097639062264152,0.5958901915094339
46,21346,0.10822726777777777,1.5445267222222223,1.1943881566666665,0.93151793,0.6393111344444444,0.7487397722222222,0.6197635533333333,0.5979272600000001
47,21347,0.110553205,1.7256958000000002,1.2900927333333334,0.981955555,0.6402240783333334,0.7968203816666667,0.641215295,0.609983315
48,21348,0.1056981503030303,1.5109570090909092,1.1522937145454544,0.8963476718181819,0.6383028381818182,0.719795053939394,0.6000369587878788,0.5800325351515152
49,21349,0.10439386834482758,1.236897748275862,0.9812299937931035,0.7669950608620689,0.6377745170689655,0.6452396789655171,0.556568143275862,0.5456787463793104
50,21350,0.10684559285714286,1.1820959714285715,0.9609714221428571,0.7689907007142857,0.6387577942857143,0.6277415342857143,0.55411318,0.5495443635714286
51,21351,0.10054376003703704,1.6197445882716048,1.237213571728395,0.9554755003086419,0.6361706072839506,0.7495652585802469,0.6250017717901234,0.6004477577777777
52,21352,0.10051034739869281,1.556461738235294,1.196648666111111,0.9271059367973856,0.6361580893137255,0.7045322928104575,0.6109209205882352,0.5919951597385621
53,21353,0.10395071754878049,1.513945265609756,1.168438614359756,0.9058861518902439,0.6375989193902439,0.6908950112804878,0.6032938395426829,0.586892015945122
54,21354,0.10688126313432836,1.55823065,1.1966978584328358,0.9272219614925373,0.6387802491791045,0.7327300522388059,0.6151687320149254,0.5937944141044776
55,21355,0.10075072801342282,1.4716929915436243,1.1377616620805369,0.8847123112416106,0.6362694991946308,0.7051061006375839,0.599318798624161,0.5812662564765101
56,21356,0.09905178045,1.4162926061,1.095903723825,0.8502640942499999,0.63555589795,0.685742082925,0.587872027475,0.570715247125
57,21357,0.10335878994117646,1.2468624015686276,0.984174468627451,0.7636639798039215,0.6373409960784314,0.6328499341176471,0.552731869607843,0.5423366031372548
58,21358,0.10772498215686273,1.4414972512418303,1.1186447882352941,0.861247835751634,0.63910811,0.6581635390849673,0.5893226433986928,0.5729472147712418
59,21359,0.112273891160221,1.534180023646409,1.1797430594475138,0.9133742493922652,0.6408653609944751,0.7049657924861878,0.6055655731491713,0.5886252608839779
60,21360,0.10515793639296188,1.5336767902639297,1.1788114262170086,0.9113482243401759,0.6380847026686217,0.6972669547507332,0.6067546025219942,0.5884246470674487
61,21361,0.08979231434666667,1.3061662414666666,1.023798196,0.7966531048666667,0.6238069940666667,0.5944131417333334,0.5557608103333332,0.5470421804666666
62,21362,0.08518057221052631,1.1663147385964914,0.9235610784210526,0.724036516491228,0.6091004017543861,0.5855118531578948,0.5185320863157894,0.5123709778947368
63,21363,0.10592942843312102,1.4383665570700637,1.117444672356688,0.8656835837579617,0.638387214522293,0.6694112636305732,0.5922299101910827,0.5761807905732484
64,21364,0.10435618442944784,1.4248688319018405,1.1130053395092023,0.8662161926380368,0.6377529554601227,0.6369726834355828,0.5894947457668712,0.5753865628220859
65,21365,0.10936949750000001,1.2620706113043478,0.9916493898913044,0.7726799089130434,0.6397463930434782,0.5823201765217391,0.5499763916304348,0.5433385610869566
66,21366,0.10665498152,1.3181586794666666,1.0326691917333333,0.8106333544000001,0.6386738161333333,0.6234367845333334,0.566457284,0.5581287542666666
67,21367,0.09447697414661654,1.3855528009022555,1.0762571895112782,0.8403829063157895,0.6335169953383458,0.555570047706767,0.5613887895488722,0.5609963867293233
68,21368,0.08708233995918367,1.217777726394558,0.961729690510204,0.7484177850340137,0.630038463197279,0.5889727322789116,0.5434334877891157,0.534533171734694
69,21369,0.10244632047526882,1.4998810686451614,1.1565418913333334,0.8996536424946237,0.6369686020860215,0.6742222200645162,0.5980548797634408,0.5838559630107527
70,21370,0.11196104272727272,1.6540797000000003,1.2556256677272728,0.9631753763636364,0.6407584713636364,0.7523422181818181,0.6270630322727272,0.602037090909091
71,21371,0.08660665378313252,1.1571165154216867,0.9193600272891566,0.7152221386746987,0.6296306957831326,0.49490941753012047,0.5164606453614458,0.5186860303614458
72,21372,0.09584556321428571,1.0952294765714288,0.8782080718571429,0.6883007431428572,0.6336609404285714,0.5184955788571429,0.5096897082857142,0.5089392584285715
73,21373,0.08630041348120301,1.2719394932330828,1.0011203739097743,0.7737934681203008,0.6298216151127819,0.5811679651879699,0.5528519983458646,0.5428134819548873
74,21374,0.07811464390441177,1.1941427707352943,0.9450360888970588,0.7358375199264706,0.6256947366911765,0.5602479261764706,0.5336563180882352,0.5271239015441177
75,21375,0.08732773228947369,1.3090157868421053,1.0236081028947368,0.7906183881578948,0.6302519594736843,0.6791513421052632,0.5718875239473684,0.5511532835526316
76,21376,0.11237663266304349,1.321039598804348,1.0480268858695652,0.8300345020652173,0.6409099997282608,0.6534108401086957,0.5734081790217391,0.5653799839130434
77,21377,0.11601486523076923,1.3864240606153846,1.0884853155384615,0.8559317358461538,0.6422744512307692,0.5990954879999999,0.5753868778461538,0.5682127592307693
78,21378,0.1735925705844156,1.2035666672727272,0.964453905064935,0.7680614166233766,0.523695035974026,0.4151214538961039,0.4413886002597402,0.43661198233766235
79,21379,0.11526389065048545,1.5344225223300971,1.1795922412621358,0.9119411749514563,0.6419800623300971,0.715385238446602,0.6047314600970873,0.5851047903883495
80,21380,0.10738933829090909,1.4520279015757576,1.121035060060606,0.8557000886666667,0.6389581530909091,0.6064862610909091,0.5817220532121212,0.5688101324848486
81,21381,0.10647535250000001,1.1161058766666667,0.9177218116666668,0.7418774527777778,0.6384649966666667,0.4463504466666666,0.515452286111111,0.5272436083333333
82,21382,0.10574710603731342,1.4527858811940297,1.128618292835821,0.8733735794776118,0.6383214842910447,0.6542386436567165,0.589695872761194,0.5762706770149254
83,21383,0.09192825850000001,1.2284180880952382,0.9705765647142858,0.7555272286190476,0.6323328368095239,0.5242107488095238,0.5380123738095238,0.5349925701904762
84,21384,0.150759219912,1.1451393408000001,0.91011522624,0.7089740829600001,0.61226486472,0.51607048592,0.5167151839999999,0.5150834167199999
85,21385,0.18982911352380952,1.0155229561904762,0.8460402947619047,0.6874652328571429,0.44680949047619045,0.36072819523809524,0.3467020533333333,0.3399386023809524
86,21386,0.10920806334782608,1.185491186956522,0.9386098853043479,0.7292418097391304,0.6396434449565217,0.6288015280869566,0.5416224913913043,0.5285357146086956
87,21387,0.11850145439024391,1.2543186634146342,0.9845557175609757,0.7638260887804879,0.6431652475609756,0.6465218109756098,0.5552709939024391,0.541887503902439
88,21388,0.1174131954887218,1.5468240160902256,1.203789797669173,0.9419609245864662,0.6427870743609022,0.66723427,0.6074146680451128,0.5944940509774437
89,21389,0.10882840353846154,1.329141116923077,1.0380835001424502,0.8008014353846155,0.6395009056980058,0.6587829720797721,0.572645115982906,0.5551382359544159
