intercept,외식업매출월평균변화량,서비스업매출월평균변화량,아파트시세변화_차분평균,소매업매출월평균변화량,점포밀도,주거인구/직장인구,단독주택 연면적 비율,아파트 가구수,BAS_AR,서비스업매출비율,상가밀도,외식업매출비율,개별공시지가 변화 차분평균,근린생활시설 연면적 비율,평균최근접역거리,(주거인구+직장인구)/유동인구,도로길이고려_국부통합도_R3,평균 도로 길이,평균최근접정류장거리,외식업종다양성,공동주택 연면적 비율,x,y,BAS_ID
72.73368955316661,2.072845722640769e-08,-7.432872547660316e-07,-0.006618695929271981,-6.505380058462792e-08,-0.0008782825781043587,-0.09730558355602655,0.7794074160316301,-0.004742900981138155,10.635444843967187,34.69954611829615,0.000644938225709218,6.141446897506794,3.837092290418347e-05,0.7975839645493592,11.437724353550191,17.084105912616312,0.002579777464444944,0.05102104426735566,-238.69162022115393,-37.45430182078545,0.630015619695857,126.68913490770505,37.51870773736182,21300
68.16661424535808,8.259012720735263e-08,-7.2275768023208e-07,-0.007319212992754269,-5.9033342565011143e-08,-0.0007287030460818376,-0.08820680125448337,0.7384653984392059,-0.005557077059368379,15.402771614610385,36.87619281853082,-0.0008740410987223085,6.01287788726554,4.500658634252305e-05,0.7620864184997167,13.50635479465187,16.75777475837176,0.0023149773710406897,0.0337654136996214,-234.18266343624492,-28.577616932856444,0.6511774042892521,126.69545880461988,37.52241686372307,21301
66.71163162483042,7.458600234658783e-08,-7.527128572149363e-07,-0.007786892684114401,-5.711696422701779e-08,-0.0006380662690925784,-0.08419325214253502,0.6980556099694633,-0.006113613332570091,19.512612068172864,40.03279525155125,-0.0012377955708618466,5.1910471282278365,4.673810675336908e-05,0.7291494213264221,14.624007045277715,16.3787332925722,0.0020021095046208466,0.022135848684133968,-225.89213982521525,-24.178047530638096,0.6613215180847073,126.70134171772969,37.52233877708572,21302
67.31527948793081,2.7156646834694452e-08,-7.231340814994855e-07,-0.007554516653293375,-5.097923875557464e-08,-0.0007484329611635402,-0.09054835181467108,0.7479694499622204,-0.005340358772022818,15.757933209303479,37.449176606322844,-0.0007182234076465156,4.025509575141033,4.6214320838912426e-05,0.7831022466595242,13.596703143021282,16.592149724236364,0.0021810001718174377,0.03772963103650367,-230.2954933588878,-29.427556690832912,0.6613886432158598,126.69872979436714,37.51898140944887,21303
66.28464710285739,3.0577123552756495e-08,-7.463993816694278e-07,-0.008041982227006582,-5.0387674324597315e-08,-0.0006495659092543302,-0.08644276701556455,0.7092588135539712,-0.005871170090467447,20.045073993368526,40.34874206161071,-0.0010380097296133453,3.2014272989866766,4.7663684360327564e-05,0.7406454299181426,14.756913126053124,16.04396540191957,0.001864467049607285,0.0257299845125281,-221.45439835860924,-25.109050903198618,0.6692625031040058,126.70341884326405,37.519318995056054,21304
66.36235112907605,-4.595628483544107e-08,-7.156551424578787e-07,-0.00791046408883304,-4.0386066501992286e-08,-0.000746171733375104,-0.09304669611597624,0.7501793417323743,-0.005169085446016755,17.34448394064987,39.108993766649064,-0.0006245478457926891,0.8220581678743972,4.904256603636059e-05,0.797087374755265,13.939498133021038,16.102825088342595,0.0018957364221461068,0.03997765912514282,-221.37384059463926,-29.83278194403659,0.6756980511577101,126.70300423971963,37.515329100586754,21305
69.94839657212482,-4.561372682476581e-08,-7.015557372077774e-07,-0.007109765545247591,-5.0170628232882756e-08,-0.0008432149730154931,-0.09689525398502052,0.7695188578979933,-0.004785068308596232,12.751611335779824,36.4563129260961,-0.00013423919723260568,3.012627036971534,4.414419686919996e-05,0.8184561985696686,12.337117261633082,16.757877976029366,0.002253107670834755,0.04871848353725131,-230.33603251435315,-34.82874620924225,0.6514469493743554,126.69720548857926,37.51567898613793,21306
78.11463983163968,-1.1213904719308175e-07,-6.63656019329561e-07,-0.0059120174481574125,-7.148244259730155e-08,-0.0009078720037658658,-0.10387489127577264,0.7685406273856543,-0.0043679373249950896,9.597819490105186,36.35862730198531,0.0010072174232717986,3.561458470752321,3.690491667161014e-05,0.7727070525547226,10.585971159168961,16.67760002242858,0.0024267069204141783,0.05633982960005976,-230.29567260325462,-42.73916137492655,0.6027887865405769,126.69309964043227,37.512529261238306,21307
81.32855417458865,-1.6288293139244265e-07,-6.345647602289978e-07,-0.005356092628160935,-8.129676926563737e-08,-0.0009305299667515137,-0.1082168937747347,0.7608670813502293,-0.004195741033344228,8.618341711738523,37.50857082588382,0.0013526979369121723,2.6721183465090896,3.58053465810592e-05,0.7517633294175563,9.99109214761482,16.50565291867307,0.002398704190957255,0.059962996867530656,-225.7914800024005,-46.20983706735569,0.5842086947366457,126.69463592515947,37.50972402615308,21308
70.24068691939253,-1.5928757418301312e-07,-6.540372118591455e-07,-0.0071513094289661185,-3.96516487148037e-08,-0.0008721906060173202,-0.10252777464412466,0.7706304337488337,-0.004491919328752429,12.941318400502507,38.2910473816182,-0.00013224342450578977,-1.836081621274026,4.872381175188951e-05,0.8486399861215496,12.089399181560253,16.03216273101817,0.0019135182441650169,0.054613279607335426,-215.29655278852704,-37.311343430073144,0.6652021742106523,126.70257157044347,37.51088024429188,21309
