intercept,외식업매출월평균변화량,서비스업매출월평균변화량,아파트시세변화_차분평균,소매업매출월평균변화량,점포밀도,주거인구/직장인구,단독주택 연면적 비율,아파트 가구수,BAS_AR,서비스업매출비율,상가밀도,외식업매출비율,개별공시지가 변화 차분평균,근린생활시설 연면적 비율,평균최근접역거리,(주거인구+직장인구)/유동인구,도로길이고려_국부통합도_R3,평균 도로 길이,평균최근접정류장거리,외식업종다양성,공동주택 연면적 비율,x,y,BAS_ID
68.92593646317943,8.739398217552232e-08,-9.015980845330262e-07,-0.006968674489117159,-6.394614864130376e-08,-0.0009773018537144343,-0.09703361249463603,0.80799684793487,-0.004677841283106944,8.973518006143392,32.78069853671508,0.00167913326939939,6.820360309698069,3.730472756788046e-05,0.8794814221512417,10.883090004421781,17.49645276396595,0.0027383067709315745,0.05895246908342085,-241.57275336765693,-38.3007805805082,0.658199354001264,126.68913490770505,37.51870773736182,21300
61.62967840721004,1.6860288737964798e-07,-8.696789467106392e-07,-0.007695544980339013,-4.882434789709242e-08,-0.0008441742862775941,-0.08925069781688495,0.7750370962374974,-0.005373618819545231,12.542837299276526,34.20844156854517,-0.00017401172280362008,7.2585543490684765,4.651291351407989e-05,0.8594718575028901,13.183118738691768,17.578497607506712,0.002687464308605213,0.04524982983339136,-241.2583677019681,-28.811918188927354,0.6877276843513292,126.69545880461988,37.52241686372307,21301
60.569442474553625,1.3978259088845947e-07,-8.514337447300916e-07,-0.008141238920225597,-4.70052198141175e-08,-0.0007288913549337201,-0.0855911924721417,0.7306929020399492,-0.005987915490365328,16.716809489441538,37.97189025988648,-0.0009275665455070032,6.1526366618479456,4.878766518606047e-05,0.8088692468438388,14.63040526802698,17.30396672780695,0.0023596719488691415,0.03267362841976359,-234.44421631730464,-23.865048966140748,0.6929830345996396,126.70134171772969,37.52233877708572,21302
62.81041453224287,5.624793716257814e-08,-8.144698716775632e-07,-0.007772856563634946,-4.187847620133323e-08,-0.0008289584988733763,-0.09147889718385567,0.7723236227382253,-0.005215729091041578,14.011798482280465,36.04003892417803,-0.00032959632267969056,4.622380177836377,4.752323761217783e-05,0.8538751724308322,13.413640124361345,17.264210103359087,0.002412381113587541,0.04554111012637747,-236.30089989537996,-29.61547651455597,0.686845073428706,126.69872979436714,37.51898140944887,21303
59.66442562360673,7.109359387412514e-08,-8.496756400251727e-07,-0.008414285166296264,-3.755452288996362e-08,-0.0007483065699493302,-0.08817871368582139,0.7433338493072394,-0.005721465647103822,17.380966812754167,38.5729343978552,-0.0007273774267504974,3.8761509909449976,5.013770408894237e-05,0.8300915721754504,14.8158578296508,17.103684120959105,0.002202799417899669,0.037052584367988375,-230.94444752962505,-24.852513614444906,0.7036633507229805,126.70341884326405,37.519318995056054,21304
61.00169465989856,-4.343251402508311e-08,-8.092466498565207e-07,-0.00812762494076018,-2.800087558485261e-08,-0.0008429603629551018,-0.09452202108976614,0.7780025857619952,-0.005026479443362532,15.47558938986167,37.87342485340807,-0.0002888531306676503,1.046145213499457,5.125740667082703e-05,0.8853118492858445,13.785544675788493,16.994572641500334,0.0021380234226205976,0.04932416151728963,-229.34544452655228,-30.08725481477332,0.7062287720359786,126.70300423971963,37.515329100586754,21305
66.6167982471709,-3.491751438125934e-08,-7.881407610280704e-07,-0.007277101830921198,-4.411582274867931e-08,-0.0009220678305700052,-0.097619137864476,0.7919198218922869,-0.004699205377182287,11.375711413173661,35.243721236836414,0.0003381777890436312,3.3220112634689296,4.443053131041165e-05,0.8844479401644002,11.986938637630823,17.24006682395063,0.002417593008321464,0.05536545541368581,-234.91922743362937,-35.41823116538763,0.6741395605907259,126.69720548857926,37.51567898613793,21306
74.8138454535742,-8.39876294626001e-08,-8.584798097618458e-07,-0.0063116728065644835,-7.680247492753124e-08,-0.0010286179881549761,-0.10312255329435249,0.8065559434964207,-0.004353812859877035,8.36046457863129,35.80105396866333,0.002369405301566886,3.9085614522788243,3.3571643679757343e-05,0.8772429551220431,9.732275353188165,17.177351556580206,0.002497129288227682,0.06488232759478645,-235.18431002251737,-44.633351487214455,0.6366083516264122,126.69309964043227,37.512529261238306,21307
79.23306888646523,-1.528489573202318e-07,-7.952712282100832e-07,-0.0056357357028744195,-9.256703441084157e-08,-0.0010219973853492703,-0.10661527980232204,0.7947922436530903,-0.0042666144968356795,8.123607089237991,38.68339226140931,0.0025493824562156115,2.737000882000032,3.165445024964062e-05,0.8329325974814318,9.198882177414582,16.89971283459757,0.0023963453871380324,0.06666976500969896,-230.34582164648742,-48.265585972258044,0.6122342255807791,126.69463592515947,37.50972402615308,21308
66.13840792842674,-1.8366047413490193e-07,-7.421213930648729e-07,-0.0072777104221273155,-3.299945871467683e-08,-0.0009851858129419923,-0.1044969529549244,0.7994662388948973,-0.004402839580662795,11.317188288466475,37.22141364050783,0.00026967808602510113,-2.0452579567108913,4.992172206382623e-05,0.9453864446041172,11.549820543902651,16.734280019332278,0.0020923757467320196,0.06319330043751437,-222.36483814307505,-38.357938237992016,0.696369051533304,126.70257157044347,37.51088024429188,21309
