intercept,외식업매출월평균변화량,서비스업매출월평균변화량,아파트시세변화_차분평균,소매업매출월평균변화량,점포밀도,주거인구/직장인구,단독주택 연면적 비율,아파트 가구수,BAS_AR,서비스업매출비율,상가밀도,외식업매출비율,개별공시지가 변화 차분평균,근린생활시설 연면적 비율,평균최근접역거리,(주거인구+직장인구)/유동인구,도로길이고려_국부통합도_R3,평균 도로 길이,평균최근접정류장거리,외식업종다양성,공동주택 연면적 비율,x,y,BAS_ID
67.43944095045381,1.3064678056628543e-07,-9.821948400150586e-07,-0.007138179582791598,-6.546221093214102e-08,-0.0010123531287976261,-0.09631131245459061,0.8191426722842815,-0.004666337293318826,8.484243994333177,31.851424856141687,0.002275229937681524,7.177819012252057,3.679415547664191e-05,0.9088091999277784,10.667570617251176,17.599104790848504,0.002804135720530954,0.06177014521950877,-242.15922199055802,-38.66890639261526,0.668748707179942,126.68913490770505,37.51870773736182,21300
59.937814167397406,2.031020269593217e-07,-9.17987177737051e-07,-0.007796958001351326,-4.729640229191507e-08,-0.0008749831670683942,-0.08940411279864638,0.7825711531478488,-0.005325428060358926,11.714169175720432,33.325843138703156,7.295631471387536e-05,7.70868990505789,4.69149625840374e-05,0.8845208951149076,13.061437000006832,17.758329374802948,0.002791867075366298,0.04809557725221128,-242.1856581826761,-28.87218130730795,0.6965799038261392,126.69545880461988,37.52241686372307,21301
58.765964206460346,1.7214787611290247e-07,-8.88756045780426e-07,-0.008254772900786878,-4.4832689844909686e-08,-0.0007588226976751776,-0.08599341346562628,0.7390626466495326,-0.00593334635631266,15.665548078984928,37.095942411588915,-0.0007934781605598285,6.608134749218376,4.9320850369388114e-05,0.8333043459094536,14.565733527039773,17.518499352959218,0.0024788187393054435,0.03582585900047546,-235.81925096636533,-23.818139978118335,0.70199235337299,126.70134171772969,37.52233877708572,21302
59.15259407858258,1.0109951277061278e-07,-9.091443311598814e-07,-0.007964309737286963,-3.6482683792126126e-08,-0.0008986632613592123,-0.09195592033032991,0.7897404010268777,-0.005090936008886001,12.321854387227303,34.290552094214775,0.00012104878534890525,5.354697515523962,4.855714260801476e-05,0.9125050529237756,13.186788481570742,17.698380216271435,0.002621274649608356,0.051866679938204874,-239.25606392860814,-29.83281771328899,0.7063754205346814,126.69872979436714,37.51898140944887,21303
57.15306900381642,1.0132915413353107e-07,-9.013323117808202e-07,-0.008561712926846831,-3.3550727928052075e-08,-0.0007910131258423853,-0.08878254208021419,0.753996416732816,-0.005639570344771415,16.042321007246684,37.49774858879747,-0.0005573115694725613,4.403901950027266,5.100525149681786e-05,0.8663257880334344,14.737970403260908,17.438649062668702,0.002353157977969137,0.041342216691990855,-233.04560071125405,-24.810667431044468,0.7161790454964811,126.70341884326405,37.519318995056054,21304
57.39458175372541,-2.735893569127835e-08,-8.907399537219788e-07,-0.008272912067522249,-2.0957711386570384e-08,-0.0009163761407135076,-0.09520666636689103,0.7952428773142756,-0.00488528660725792,13.83587163786482,36.234544851422854,5.287545204595572e-05,1.4565297779564366,5.2754772572414256e-05,0.9489861835478092,13.580868647877365,17.46613178099273,0.002331921554813047,0.05572769581320893,-232.9626609206871,-30.39629968406427,0.7256696475835867,126.70300423971963,37.515329100586754,21305
62.85316687757514,5.24994805944531e-09,-9.184320852811884e-07,-0.007499595503156568,-4.076918080750516e-08,-0.0010140379813598876,-0.09739308353571273,0.8158272549612727,-0.004603062316696202,9.684125659527643,33.00534004489282,0.0011160393571514314,3.9538555135004883,4.463351823402757e-05,0.9614877231212772,11.518623549940193,17.622724764872693,0.0026207314497568787,0.06247063605080594,-238.23167857486447,-36.07624999051926,0.6988569748590152,126.69720548857926,37.51567898613793,21306
73.74650135578854,-5.572105374845009e-08,-9.415834245327803e-07,-0.006475994406464322,-8.11960381787236e-08,-0.0010541608825912958,-0.10099273675455248,0.8193570193829276,-0.004375585048289866,8.392771672297357,35.718966020364384,0.0030427564664568803,4.144608452003343,3.2291918458298016e-05,0.9023981973644984,9.533663183083789,17.230300031487847,0.0025099571620974762,0.06709242183186977,-236.16697709930236,-45.237703112717284,0.6465677569968704,126.69309964043227,37.512529261238306,21307
78.3619619698261,-1.3062359991582443e-07,-8.762901260395385e-07,-0.005770502933329589,-1.004002231012117e-07,-0.0010440919717552336,-0.10332457436541316,0.8086671769801451,-0.004326437416649803,8.449808203378693,39.36342777097561,0.0031809965999686374,2.9696420664252714,3.0002090626454385e-05,0.8529979244752114,8.985092457933096,16.92359570543738,0.002392235928208736,0.0686556793900513,-231.6463653505829,-48.97480928201524,0.6217522062423296,126.69463592515947,37.50972402615308,21308
64.95019003025045,-1.8716988106755164e-07,-7.730218421802252e-07,-0.007320185234673073,-3.160362926994924e-08,-0.0010183522000871657,-0.10493535703074676,0.8077006457295381,-0.004366100375052228,10.835982780150388,36.739698953075454,0.0004222850077231604,-2.0193497363172646,5.025350410670314e-05,0.9744532555876164,11.389040787559846,16.894777204611128,0.002144973684269146,0.06551333137963694,-224.04887793217736,-38.67019369789298,0.7051898151219964,126.70257157044347,37.51088024429188,21309
