BAS_ID,BAS_AR,INT_LOAD,INT_LOAD_R3,INT_BAS,INT_BAS_R3,도로율,평균 도로 길이,APART_DIFF_AVG,평균영업기간,평균폐업기간,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 연면적 비율,근린생활시설 연면적 비율,단독주택 연면적 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말 비율,06 to 18 / 18 to 06,BUILD_DIFF_AVG,점포밀도,(주거인구+직장인구)/유동인구,주거인구/직장인구,x,y,geometry,KIND
21300,0.74333,617.1300761,7987.604945,0.060036731,0.907932185,7.332335863,119.2534627,0.0,152.3077329,199.056791,1.21421834,0.124589809,289.1851852,51.1,43.2,5.7,0,655520472.9,545372239.6,27331967.0,0.177083212,0.243282783,0.579634005,0.362210557,0.0,1.452044073,47.08541294,2.342449225,2.695669458,31337.73585,1759.373944,0.303313256,0.299126755,126.68913490770505,37.51870773736182,"POLYGON ((126.6903191138176 37.52345396557012, 126.6908403803127 37.52345026523214, 126.6912951776667 37.5234514606164, 126.6913011399578 37.52354692732872, 126.691710324442 37.52354996572174, 126.6919766343077 37.52355194243998, 126.6919766707331 37.52355194271032, 126.6919692756958 37.52332905637746, 126.691968500832 37.52330570192294, 126.6919891193768 37.52328473520136, 126.6920565468548 37.52322618574537, 126.6921618193961 37.52312727103907, 126.6922900884188 37.52301798223007, 126.6924775004671 37.52286707983365, 126.6927208549975 37.52266543474439, 126.6927947058065 37.52260423343121, 126.6927040547802 37.52259157204486, 126.6927509923063 37.52252825404535, 126.692751023848 37.52252821092396, 126.6929703201189 37.52233103430052, 126.6931413092224 37.52218957462668, 126.6931652462811 37.52217021173455, 126.6932693451081 37.52208669120448, 126.6933181143994 37.52204756225188, 126.6933629677256 37.52201164861334, 126.6934658164936 37.52192941306421, 126.6935608806743 37.52185307664477, 126.6935874839457 37.52183174744462, 126.693687143077 37.52175205319103, 126.6937587802893 37.52169479262136, 126.6937678259839 37.52168750013549, 126.6938334254601 37.52163500805563, 126.6938871644867 37.52159207160371, 126.6939321982958 37.52155614920542, 126.6939572231883 37.52153623036774, 126.6939699794282 37.52152612742292, 126.6940012014432 37.52150115212659, 126.6940272580524 37.52148065932496, 126.6940487069513 37.52146382156072, 126.6940666262926 37.5214497857003, 126.6940818893177 37.52143801342308, 126.6940957100662 37.52142761590785, 126.6941084627575 37.52141836888099, 126.6941206939878 37.52140939079327, 126.6941325948775 37.52140097045959, 126.6941439289851 37.52139283696724, 126.6941552732566 37.52138498280772, 126.6941598684111 37.52138162505501, 126.6941664252228 37.52137712814675, 126.6941775998106 37.52136927354352, 126.694188944075 37.52136141938075, 126.6942004705102 37.52135327737338, 126.6942119969061 37.52134514437468, 126.6942206646023 37.52133897711009, 126.6943202815708 37.52127476124653, 126.6943348021641 37.5212674739456, 126.6943532209596 37.52125851192513, 126.6943760583026 37.52124787653644, 126.694381204325 37.52124534912011, 126.6944038719814 37.52123471328473, 126.6944357422552 37.52121986670791, 126.6944706260614 37.52120391072607, 126.6945072779796 37.52118711239707, 126.6945446323266 37.52117004558451, 126.6945813056916 37.52115352659565, 126.6946165503097 37.52113784180559, 126.6946246871957 37.52113421392946, 126.6946487789758 37.52112385204457, 126.6946774589649 37.52111181721877, 126.6947025925681 37.52110117872174, 126.6947250597549 37.52109251547618, 126.6947452599851 37.52108496356884, 126.6947521592897 37.52108244969976, 126.694763849276 37.52107854272435, 126.6947815414947 37.52107295746997, 126.6947985199188 37.5210676496669, 126.6948047824722 37.52106593602423, 126.6948158693094 37.52106291044964, 126.6948337379382 37.52105844287567, 126.6948523090448 37.52105369781521, 126.6948710599224 37.52104925054599, 126.6948822124505 37.52104675672107, 126.6948900019938 37.52104507406772, 126.6949087517243 37.52104090609703, 126.6949273193935 37.52103699893852, 126.6949451969255 37.52103311701558, 126.6949623482469 37.52102978281032, 126.6949787970877 37.52102672608705, 126.6949942051974 37.52102367567058, 126.6950088644738 37.52102117291411, 126.6950228450365 37.52101866839467, 126.6950362814489 37.52101645077909, 126.6950492088261 37.52101423184119, 126.6950617617314 37.52101230024784, 126.6950739741375 37.52101064707729, 126.6950858144301 37.52100870462261, 126.695097483865 37.52100705004096, 126.695108983695 37.52100537699837, 126.6951203012819 37.52100400981918, 126.695131256962 37.52100262368039, 126.6951422250587 37.52100096727509, 126.6951528402029 37.52099986856843, 126.6951562021507 37.52099930966338, 126.6951632642236 37.52099848104762, 126.695173699519 37.52099710256507, 126.6951837716922 37.52099600244738, 126.695193855177 37.52099490235816, 126.6952039499734 37.52099380229743, 126.6952139995219 37.52099270211851, 126.6952240942809 37.52099161106582, 126.6952343576129 37.52099079074711, 126.6952446107744 37.52098969109353, 126.695255224774 37.52098887168223, 126.6952659971397 37.5209880526806, 126.6952767921288 37.52098723373665, 126.6952877443057 37.52098670351666, 126.6952987089358 37.52098589402039, 126.695309672461 37.52098535481791, 126.6953204436474 37.52098482412573, 126.6953314184843 37.52098428495051, 126.695342007576 37.52098402408197, 126.6953526317077 37.52098349300567, 126.6953632433862 37.52098324120367, 126.6953736627996 37.52098297989245, 126.6953840821762 37.52098272759015, 126.6953943431864 37.5209824748765, 126.6954045929215 37.52098221312282, 126.6954148539316 37.52098196040737, 126.6954251024889 37.52098198696638, 126.695435714167 37.52098173515783, 126.6954456007443 37.52098176077699, 126.6954560427442 37.52098150852693, 126.6954664621572 37.52098124720757, 126.6954770726943 37.52098127469995, 126.6954878529096 37.52098130263097, 126.6954989849336 37.52098105216494, 126.6955101271288 37.52098108103171, 126.6955216211327 37.52098083150138, 126.6955334420403 37.52098086212428, 126.6955454891853 37.52098089333207, 126.6955578530629 37.52098092535901, 126.6955707497389 37.5209806794572, 126.6955838262645 37.52098071332738, 126.6955974446197 37.52098102790698, 126.6956113921596 37.52098106403001, 126.6956258939814 37.52098110158681, 126.6956405654813 37.52098113958126, 126.6956557561873 37.52098145822593, 126.6956711516472 37.52098149809126, 126.6956866817097 37.52098181761061, 126.6957024278377 37.52098185837985, 126.6957163742014 37.52098218280491, 126.6957183311555 37.52098218787139, 126.6957342243381 37.52098222901704, 126.6957503211344 37.5209822706877, 126.6957662256289 37.52098231185833, 126.6957817907673 37.52098235214846, 126.6957971636038 37.52098239193882, 126.6958121733209 37.52098271009486, 126.6958266638314 37.52098274759781, 126.6958404643175 37.52098278331316, 126.6958537105219 37.52098281759258, 126.6958662553901 37.52098285005567, 126.6958782900848 37.52098316050482, 126.6958899413151 37.520983190653, 126.695901083511 37.52098321948291, 126.6959035608114 37.52098322589269, 126.6959122370188 37.5209832483411, 126.6959148726855 37.52098325516035, 126.6959229946111 37.52098327617388, 126.695933786139 37.52098330409347, 126.695944566355 37.52098333198283, 126.695955889541 37.52098336127582, 126.6959677093106 37.52098367115988, 126.6959806274709 37.52098370457646, 126.6959947661382 37.52098402946606, 126.6959970511368 37.52098403537648, 126.6960105009553 37.52098407016496, 126.696028351093 37.52098411633267, 126.6960484850907 37.52098444771167, 126.6960711088395 37.52098450621818, 126.6960963784286 37.52098485086942, 126.6961246694268 37.52098492401966, 126.6961559580719 37.52098500491282, 126.6961610029844 37.52098506300467, 126.6961902431891 37.52098538186093, 126.6962278766584 37.52098575844352, 126.696247333083 37.52098580872985, 126.6962690620201 37.52098615320326, 126.6962747292694 37.52098616784893, 126.6962794802569 37.52098618012656, 126.696292405372 37.52098621352703, 126.6962922506142 37.52097029060159, 126.6962916368277 37.52090713847725, 126.6962917533975 37.5208340863359, 126.6956764503034 37.52022470625094, 126.6949414136976 37.51906044205249, 126.6949029254027 37.51855988208956, 126.6950567165484 37.518124396595, 126.6949463008311 37.51786580806828, 126.6950390236464 37.5174947395361, 126.6947355393279 37.51736480070603, 126.6936808006141 37.51756385509398, 126.6927013502174 37.51670567300293, 126.6910726066461 37.51603143265568, 126.6910422335837 37.51602169608099, 126.6896254216531 37.51556751979415, 126.688015309372 37.51529688345901, 126.6875507593286 37.51491626843204, 126.6873096216445 37.51442323887515, 126.6859514703832 37.51296580080433, 126.6854206471952 37.51327888219184, 126.6851890540569 37.51342186250487, 126.6850962356582 37.51347314170005, 126.6846317206207 37.51407528246926, 126.684488647513 37.51426269251831, 126.6844814025874 37.51426408763255, 126.6841324280466 37.51433015733632, 126.6839535995248 37.51436262601926, 126.683923197094 37.51436760786153, 126.6833812802417 37.51449989296935, 126.6832864601272 37.51452384723489, 126.6832830035718 37.51467194312023, 126.6832482345473 37.51590761499185, 126.6832552751572 37.51628999719121, 126.6832588413161 37.5164490860415, 126.6832625131327 37.5166259157144, 126.6832660805422 37.51678471624122, 126.6832680402018 37.51686130588062, 126.6832708866933 37.51698210960755, 126.6832735905984 37.51705391697971, 126.6835514061473 37.51751867623491, 126.6839331427554 37.5181492715938, 126.6843513320121 37.51881458867929, 126.6847305129074 37.51905211666961, 126.6849537918751 37.51928838779312, 126.6850301676852 37.51936630302988, 126.6850868333436 37.51942670418908, 126.6851288967905 37.51947074924145, 126.6851473646825 37.51949050340488, 126.6851552823022 37.5194986875997, 126.6851612626516 37.5195048934327, 126.6851674328655 37.51951167640889, 126.6851709478723 37.51951505553333, 126.6851735828914 37.51951788269573, 126.6851815034993 37.51952804006945, 126.6852090898846 37.51956359501465, 126.6852389821419 37.51960224653043, 126.6852736003843 37.51964682119978, 126.6853006790485 37.51968208644625, 126.6853332040754 37.51972412370599, 126.685384182874 37.51978930277469, 126.6854290105078 37.51984855485225, 126.6854575133244 37.51987876029759, 126.6855520278853 37.51997164415366, 126.6858843601912 37.52029885396438, 126.6861736069247 37.52056992412771, 126.6861398130839 37.5215037750601, 126.6861306159399 37.5217135104031, 126.6861485434646 37.52173552445043, 126.686347513011 37.52187515064034, 126.6864673630988 37.52195935257982, 126.6865353729637 37.52200713348719, 126.6866306621585 37.52208622433636, 126.6867483810924 37.52217129439935, 126.6868768417153 37.52226567317369, 126.6869693496872 37.52233377324985, 126.6869984258967 37.52235441130863, 126.6870937786691 37.52241857251821, 126.6872839784412 37.52254353266074, 126.6875375728418 37.52255237003627, 126.6876994045248 37.52261474329358, 126.6879675292149 37.52270076125819, 126.6879786015362 37.52270601391161, 126.6880887144313 37.52275825081799, 126.68828517801 37.52277904430178, 126.6885696469621 37.52280625146675, 126.6888053412863 37.52282715703177, 126.6889862663512 37.52318324829105, 126.689097022952 37.52341442040062, 126.6891579211801 37.52355732556097, 126.6892421438599 37.52353784357737, 126.6896240730371 37.52350506553805, 126.6903191138176 37.52345396557012))",HH
21301,0.121045,221.3970462,2876.534944,0.069661055,0.938454306,30.94811891,211.3408333,305.909,159.3635816,110.6355367,1.778757949,0.103983328,321.8571429,93.3,6.6,0.1,266,121016007.3,136837752.7,4698391.463,0.188867521,0.124506617,0.686625862,0.0,0.0,0.897945725,140.4436367,2.315147333,2.280276769,344640.0,421.9470129,0.356950469,1.335892727,126.69545880461988,37.52241686372307,"POLYGON ((126.6979052161956 37.52245777987419, 126.6979058710666 37.52241341671465, 126.6979150292986 37.52179755817434, 126.6979166164704 37.52140582892535, 126.6979176211134 37.52115786946882, 126.6979180866017 37.52112115523587, 126.6979196603149 37.52099797563474, 126.6978813366931 37.52099762484681, 126.6978641991975 37.52099758079114, 126.6978348561852 37.52099750535283, 126.6977915328603 37.52099710564153, 126.6977507207363 37.52099672138244, 126.6977300426232 37.52099666820168, 126.6977120114897 37.52099662182559, 126.6976748983506 37.52099624705436, 126.6976685297633 37.52099623067164, 126.6976388247721 37.52099615425347, 126.6976033179204 37.52099578359218, 126.6975679694719 37.52099540431796, 126.6975326085425 37.5209953133185, 126.6974972600582 37.52099494303291, 126.6974727132841 37.52099487984955, 126.697461729451 37.52099485157553, 126.6974261999775 37.52099448080276, 126.6973905008262 37.52099410958245, 126.6973544510437 37.5209937284385, 126.6973182315469 37.5209933558564, 126.6972864112367 37.52099327390176, 126.6972818073027 37.52099326204339, 126.6972766943343 37.52099324887372, 126.6972450437025 37.52099316734493, 126.6972082925486 37.52099279335956, 126.6971716884494 37.52099241974164, 126.6971353094538 37.52099232600006, 126.6971151297245 37.52099211181739, 126.6970990560602 37.52099194425345, 126.6970808665626 37.52099189737287, 126.6970631747876 37.52099185177241, 126.6970279959498 37.52099149079362, 126.6969933702959 37.52099140152814, 126.6969587231902 37.52099102387974, 126.6969237355568 37.52099093366054, 126.696887833969 37.52099027344877, 126.696885006 37.52099026615527, 126.696850573748 37.52098990704908, 126.6968111417205 37.52098951701526, 126.6967881559886 37.52098945771663, 126.6967692538439 37.5209894089495, 126.6967243581446 37.52098901379986, 126.6966891782109 37.52098892301494, 126.6966759320044 37.52098888882924, 126.6966289210221 37.52098847917416, 126.6966250297369 37.52098846912974, 126.6965721817542 37.52098806240485, 126.6965186211974 37.52098763579648, 126.6964933617797 37.52098757056937, 126.6964650707796 37.52098749750745, 126.6964124038256 37.52098708216872, 126.6963616825515 37.52098666282322, 126.6963136081835 37.52098626831524, 126.696292405372 37.52098621352703, 126.6962794802569 37.52098618012656, 126.6962747292694 37.52098616784893, 126.6962690620201 37.52098615320326, 126.696247333083 37.52098580872985, 126.6962278766584 37.52098575844352, 126.6961902431891 37.52098538186093, 126.6961610029844 37.52098506300467, 126.6961559580719 37.52098500491282, 126.6961246694268 37.52098492401966, 126.6960963784286 37.52098485086942, 126.6960711088395 37.52098450621818, 126.6960484850907 37.52098444771167, 126.696028351093 37.52098411633267, 126.6960105009553 37.52098407016496, 126.6959970511368 37.52098403537648, 126.6959947661382 37.52098402946606, 126.6959806274709 37.52098370457646, 126.6959677093106 37.52098367115988, 126.695955889541 37.52098336127582, 126.695944566355 37.52098333198283, 126.695933786139 37.52098330409347, 126.6959229946111 37.52098327617388, 126.6959148726855 37.52098325516035, 126.6959122370188 37.5209832483411, 126.6959035608114 37.52098322589269, 126.695901083511 37.52098321948291, 126.6958899413151 37.520983190653, 126.6958782900848 37.52098316050482, 126.6958662553901 37.52098285005567, 126.6958537105219 37.52098281759258, 126.6958404643175 37.52098278331316, 126.6958266638314 37.52098274759781, 126.6958121733209 37.52098271009486, 126.6957971636038 37.52098239193882, 126.6957817907673 37.52098235214846, 126.6957662256289 37.52098231185833, 126.6957503211344 37.5209822706877, 126.6957342243381 37.52098222901704, 126.6957183311555 37.52098218787139, 126.6957163742014 37.52098218280491, 126.6957024278377 37.52098185837985, 126.6956866817097 37.52098181761061, 126.6956711516472 37.52098149809126, 126.6956557561873 37.52098145822593, 126.6956405654813 37.52098113958126, 126.6956258939814 37.52098110158681, 126.6956113921596 37.52098106403001, 126.6955974446197 37.52098102790698, 126.6955838262645 37.52098071332738, 126.6955707497389 37.5209806794572, 126.6955578530629 37.52098092535901, 126.6955454891853 37.52098089333207, 126.6955334420403 37.52098086212428, 126.6955216211327 37.52098083150138, 126.6955101271288 37.52098108103171, 126.6954989849336 37.52098105216494, 126.6954878529096 37.52098130263097, 126.6954770726943 37.52098127469995, 126.6954664621572 37.52098124720757, 126.6954560427442 37.52098150852693, 126.6954456007443 37.52098176077699, 126.695435714167 37.52098173515783, 126.6954251024889 37.52098198696638, 126.6954148539316 37.52098196040737, 126.6954045929215 37.52098221312282, 126.6953943431864 37.5209824748765, 126.6953840821762 37.52098272759015, 126.6953736627996 37.52098297989245, 126.6953632433862 37.52098324120367, 126.6953526317077 37.52098349300567, 126.695342007576 37.52098402408197, 126.6953314184843 37.52098428495051, 126.6953204436474 37.52098482412573, 126.695309672461 37.52098535481791, 126.6952987089358 37.52098589402039, 126.6952877443057 37.52098670351666, 126.6952767921288 37.52098723373665, 126.6952659971397 37.5209880526806, 126.695255224774 37.52098887168223, 126.6952446107744 37.52098969109353, 126.6952343576129 37.52099079074711, 126.6952240942809 37.52099161106582, 126.6952139995219 37.52099270211851, 126.6952039499734 37.52099380229743, 126.695193855177 37.52099490235816, 126.6951837716922 37.52099600244738, 126.695173699519 37.52099710256507, 126.6951632642236 37.52099848104762, 126.6951562021507 37.52099930966338, 126.6951528402029 37.52099986856843, 126.6951422250587 37.52100096727509, 126.695131256962 37.52100262368039, 126.6951203012819 37.52100400981918, 126.695108983695 37.52100537699837, 126.695097483865 37.52100705004096, 126.6950858144301 37.52100870462261, 126.6950739741375 37.52101064707729, 126.6950617617314 37.52101230024784, 126.6950492088261 37.52101423184119, 126.6950362814489 37.52101645077909, 126.6950228450365 37.52101866839467, 126.6950088644738 37.52102117291411, 126.6949942051974 37.52102367567058, 126.6949787970877 37.52102672608705, 126.6949623482469 37.52102978281032, 126.6949451969255 37.52103311701558, 126.6949273193935 37.52103699893852, 126.6949087517243 37.52104090609703, 126.6948900019938 37.52104507406772, 126.6948822124505 37.52104675672107, 126.6948710599224 37.52104925054599, 126.6948523090448 37.52105369781521, 126.6948337379382 37.52105844287567, 126.6948158693094 37.52106291044964, 126.6948047824722 37.52106593602423, 126.6947985199188 37.5210676496669, 126.6947815414947 37.52107295746997, 126.694763849276 37.52107854272435, 126.6947521592897 37.52108244969976, 126.6947452599851 37.52108496356884, 126.6947250597549 37.52109251547618, 126.6947025925681 37.52110117872174, 126.6946774589649 37.52111181721877, 126.6946487789758 37.52112385204457, 126.6946246871957 37.52113421392946, 126.6946165503097 37.52113784180559, 126.6945813056916 37.52115352659565, 126.6945446323266 37.52117004558451, 126.6945072779796 37.52118711239707, 126.6944706260614 37.52120391072607, 126.6944357422552 37.52121986670791, 126.6944038719814 37.52123471328473, 126.694381204325 37.52124534912011, 126.6943760583026 37.52124787653644, 126.6943532209596 37.52125851192513, 126.6943348021641 37.5212674739456, 126.6943202815708 37.52127476124653, 126.6942206646023 37.52133897711009, 126.6942119969061 37.52134514437468, 126.6942004705102 37.52135327737338, 126.694188944075 37.52136141938075, 126.6941775998106 37.52136927354352, 126.6941664252228 37.52137712814675, 126.6941598684111 37.52138162505501, 126.6941552732566 37.52138498280772, 126.6941439289851 37.52139283696724, 126.6941325948775 37.52140097045959, 126.6941206939878 37.52140939079327, 126.6941084627575 37.52141836888099, 126.6940957100662 37.52142761590785, 126.6940818893177 37.52143801342308, 126.6940666262926 37.5214497857003, 126.6940487069513 37.52146382156072, 126.6940272580524 37.52148065932496, 126.6940012014432 37.52150115212659, 126.6939699794282 37.52152612742292, 126.6939572231883 37.52153623036774, 126.6939321982958 37.52155614920542, 126.6938871644867 37.52159207160371, 126.6938334254601 37.52163500805563, 126.6937678259839 37.52168750013549, 126.6937587802893 37.52169479262136, 126.693687143077 37.52175205319103, 126.6935874839457 37.52183174744462, 126.6935608806743 37.52185307664477, 126.6934658164936 37.52192941306421, 126.6933629677256 37.52201164861334, 126.6933181143994 37.52204756225188, 126.6932693451081 37.52208669120448, 126.6931652462811 37.52217021173455, 126.6931413092224 37.52218957462668, 126.6929703201189 37.52233103430052, 126.692751023848 37.52252821092396, 126.6927509923063 37.52252825404535, 126.6927040547802 37.52259157204486, 126.6927947058065 37.52260423343121, 126.6927208549975 37.52266543474439, 126.6924775004671 37.52286707983365, 126.6922900884188 37.52301798223007, 126.6921618193961 37.52312727103907, 126.6920565468548 37.52322618574537, 126.6919891193768 37.52328473520136, 126.691968500832 37.52330570192294, 126.6919692756958 37.52332905637746, 126.6919766707331 37.52355194271032, 126.6923577517004 37.5235547702867, 126.6943373475822 37.5235720355478, 126.6947110787871 37.52357554339277, 126.6952493735562 37.52358059375435, 126.6961702277291 37.52359087061603, 126.6974638668495 37.52360208250486, 126.6978875078969 37.52360431964559, 126.6978915333222 37.52340013713552, 126.697891960497 37.52337846938114, 126.6979091523073 37.52251095752539, 126.6979052161956 37.52245777987419))",HH
21302,0.175777,341.2528777,4162.583064,0.087372368,1.08461935,25.54690536,214.1441875,0.0,107.5106809,80.68721466,1.739560161,0.100771223,231.7457627,29.6,1.3,0.2,0,1246569312.0,1204561355.0,100636149.7,0.238766098,0.244987418,0.516246484,0.676951735,1.987594315,1.634245216,472.1891943,2.064956712,2.339853193,174949.4624,625.8805215,0.32464203,1.798849731,126.70134171772969,37.52233877708572,"POLYGON ((126.7046578810166 37.52104672039912, 126.7046578770312 37.52104667357291, 126.7045930475029 37.5210467809185, 126.7043830739377 37.52104681151113, 126.7042466174356 37.52104675648, 126.7041101496587 37.52104669225294, 126.7040881817853 37.52104668198741, 126.703973715783 37.52104663696352, 126.7038372706683 37.52104656346835, 126.7038238206856 37.52104656561035, 126.7037382904689 37.52104660229254, 126.7037006230151 37.5210462190072, 126.7035643633003 37.52104503744371, 126.7035422151544 37.52104484642344, 126.7034277303343 37.52104384577116, 126.7032912998761 37.52104293375946, 126.7031861131869 37.52104201941839, 126.7031544859302 37.52104174131389, 126.7030182036127 37.52104055906324, 126.7029309006708 37.52103977978783, 126.7028817742819 37.52103936727384, 126.7028000711958 37.52103848493068, 126.7027453460701 37.52103789602204, 126.7026088839292 37.52103642452675, 126.702500191331 37.52103531149435, 126.7024973633588 37.5210353043352, 126.7024945411145 37.52103527917063, 126.7024503409878 37.52103489696819, 126.7022898512582 37.52103365258247, 126.7022032610205 37.52103286556484, 126.7021216016523 37.52103237028988, 126.7021110026292 37.52103228936408, 126.7019535103842 37.52103109716907, 126.701851004293 37.52103027853676, 126.7018299754944 37.52103022518406, 126.7017912445291 37.52102989265102, 126.701785249373 37.52102984139819, 126.7017678180791 37.52102971607408, 126.7016030295728 37.5210285319253, 126.7015669797075 37.52102816107672, 126.7013440823741 37.52102674789925, 126.7012714498714 37.52102628398637, 126.7012361126943 37.52102590583847, 126.7010853410813 37.5210243962041, 126.7003021898512 37.52101846431254, 126.7002959460534 37.52101835829057, 126.7001402806406 37.52101578981863, 126.6999920112536 37.521013726558, 126.6998679340757 37.52101269796795, 126.6998437271909 37.52101250099653, 126.6998198602431 37.52101216072958, 126.699695430661 37.52101156353448, 126.6996527629306 37.5210112833101, 126.6995547809684 37.52101064543552, 126.6995526317472 37.52101063093114, 126.6995471341725 37.52101061687647, 126.6993986804487 37.52100939032255, 126.6993495084621 37.52100907533203, 126.6992505762728 37.52100844378412, 126.6992059517005 37.52100813136085, 126.6991904886496 37.52100801970385, 126.699102733366 37.52100722743126, 126.6991020999006 37.52100722580936, 126.6990192086918 37.52100645493807, 126.6989539968631 37.52100599959441, 126.698821425007 37.52100482200623, 126.6988159500569 37.52100480797554, 126.6988084391503 37.52100474367724, 126.6986775752845 37.52100359733457, 126.6985580788429 37.52100273228174, 126.6984386174703 37.52100158789043, 126.6983191323847 37.52100071361513, 126.6982906728633 37.52100035224037, 126.6981996585416 37.5209998572676, 126.698032981473 37.52099857318929, 126.6979474985192 37.52099812827384, 126.6979313453393 37.5209980417081, 126.6979255197219 37.52099802673484, 126.6979196603149 37.52099797563474, 126.6979180866017 37.52112115523587, 126.6979176211134 37.52115786946882, 126.6979166164704 37.52140582892535, 126.6979150292986 37.52179755817434, 126.6979058710666 37.52241341671465, 126.6979052161956 37.52245777987419, 126.6979091523073 37.52251095752539, 126.697891960497 37.52337846938114, 126.6978915333222 37.52340013713552, 126.6978875078969 37.52360431964559, 126.6978902575727 37.52360433416099, 126.697986171316 37.52360484044384, 126.6989985765849 37.52361532147968, 126.699605196161 37.52361997303569, 126.7002683611606 37.52362526940129, 126.7004857584901 37.52362700483407, 126.7013129610049 37.52363389445782, 126.7024924044568 37.52364477899198, 126.7034132676096 37.5236532875244, 126.7043845158764 37.52366193365931, 126.7048960728458 37.52366552662821, 126.7048961098965 37.52366552689097, 126.7048961029803 37.52366545598658, 126.7048764261939 37.5234637285407, 126.7048747954533 37.52344702906465, 126.7048559645665 37.5232545389001, 126.7047853700391 37.52251610673372, 126.7047625195883 37.5222761151327, 126.7046578810166 37.52104672039912))",LL
